任务数量： 500
实际：mu=153.000000   sigma=23.000000

   1:  mu=150.000000   Gap=0.019608      sigma=0.000000    Gap=1.000000
  32:  mu=159.437500   Gap=0.042075      sigma=23.555702    Gap=0.024161
  33:  mu=158.242424   Gap=0.034264      sigma=24.161114    Gap=0.050483
  34:  mu=158.294118   Gap=0.034602      sigma=23.805004    Gap=0.035000
  35:  mu=157.685714   Gap=0.030626      sigma=23.729152    Gap=0.031702
  36:  mu=157.194444   Gap=0.027415      sigma=23.577083    Gap=0.025091
  37:  mu=157.513514   Gap=0.029500      sigma=23.334954    Gap=0.014563
  38:  mu=157.236842   Gap=0.027692      sigma=23.087288    Gap=0.003795
  39:  mu=157.179487   Gap=0.027317      sigma=22.792117    Gap=0.009038
  40:  mu=157.050000   Gap=0.026471      sigma=22.519936    Gap=0.020872
  41:  mu=157.536585   Gap=0.029651      sigma=22.455482    Gap=0.023675
  42:  mu=157.380952   Gap=0.028634      sigma=22.208913    Gap=0.034395
  43:  mu=157.046512   Gap=0.026448      sigma=22.055905    Gap=0.041048
  44:  mu=156.340909   Gap=0.021836      sigma=22.289361    Gap=0.030897
  45:  mu=156.822222   Gap=0.024982      sigma=22.270348    Gap=0.031724
  46:  mu=157.521739   Gap=0.029554      sigma=22.521236    Gap=0.020816
  47:  mu=156.212766   Gap=0.020998      sigma=23.983981    Gap=0.042782
  48:  mu=155.583333   Gap=0.016885      sigma=24.121941    Gap=0.048780
  49:  mu=156.551020   Gap=0.023209      sigma=24.798009    Gap=0.078174
  50:  mu=155.820000   Gap=0.018431      sigma=25.076435    Gap=0.090280
  51:  mu=155.921569   Gap=0.019095      sigma=24.839756    Gap=0.079989
  52:  mu=155.942308   Gap=0.019231      sigma=24.600198    Gap=0.069574
  53:  mu=155.698113   Gap=0.017635      sigma=24.430560    Gap=0.062198
  54:  mu=155.981481   Gap=0.019487      sigma=24.291052    Gap=0.056133
  55:  mu=156.654545   Gap=0.023886      sigma=24.572134    Gap=0.068354
  56:  mu=156.285714   Gap=0.021475      sigma=24.504893    Gap=0.065430
  57:  mu=155.912281   Gap=0.019035      sigma=24.449217    Gap=0.063009
  58:  mu=155.465517   Gap=0.016114      sigma=24.471106    Gap=0.063961
  59:  mu=155.288136   Gap=0.014955      sigma=24.300416    Gap=0.056540
  60:  mu=155.766667   Gap=0.018083      sigma=24.375785    Gap=0.059817
  61:  mu=156.524590   Gap=0.023037      sigma=24.877804    Gap=0.081644
  62:  mu=156.564516   Gap=0.023297      sigma=24.678331    Gap=0.072971
  63:  mu=156.238095   Gap=0.021164      sigma=24.616238    Gap=0.070271
  64:  mu=156.312500   Gap=0.021650      sigma=24.430306    Gap=0.062187
  65:  mu=155.630769   Gap=0.017195      sigma=24.847578    Gap=0.080329
  66:  mu=155.818182   Gap=0.018419      sigma=24.704870    Gap=0.074125
  67:  mu=155.164179   Gap=0.014145      sigma=25.088855    Gap=0.090820
  68:  mu=155.529412   Gap=0.016532      sigma=25.082494    Gap=0.090543
  69:  mu=155.768116   Gap=0.018092      sigma=24.977755    Gap=0.085989
  70:  mu=155.500000   Gap=0.016340      sigma=24.898508    Gap=0.082544
  71:  mu=155.366197   Gap=0.015465      sigma=24.747878    Gap=0.075995
  72:  mu=155.000000   Gap=0.013072      sigma=24.768371    Gap=0.076886
  73:  mu=155.068493   Gap=0.013520      sigma=24.605005    Gap=0.069783
  74:  mu=155.135135   Gap=0.013955      sigma=24.444822    Gap=0.062818
  75:  mu=154.880000   Gap=0.012288      sigma=24.380298    Gap=0.060013
  76:  mu=154.421053   Gap=0.009288      sigma=24.543336    Gap=0.067102
  77:  mu=154.298701   Gap=0.008488      sigma=24.406761    Gap=0.061164
  78:  mu=154.500000   Gap=0.009804      sigma=24.314051    Gap=0.057133
  79:  mu=154.278481   Gap=0.008356      sigma=24.238758    Gap=0.053859
  80:  mu=154.050000   Gap=0.006863      sigma=24.172246    Gap=0.050967
  81:  mu=153.938272   Gap=0.006132      sigma=24.043349    Gap=0.045363
  82:  mu=153.414634   Gap=0.002710      sigma=24.356574    Gap=0.058981
  83:  mu=153.337349   Gap=0.002205      sigma=24.219517    Gap=0.053022
  84:  mu=153.619048   Gap=0.004046      sigma=24.211324    Gap=0.052666
  85:  mu=153.411765   Gap=0.002691      sigma=24.143344    Gap=0.049711
  86:  mu=153.651163   Gap=0.004256      sigma=24.103829    Gap=0.047993
  87:  mu=153.321839   Gap=0.002104      sigma=24.158716    Gap=0.050379
  88:  mu=153.136364   Gap=0.000891      sigma=24.083275    Gap=0.047099
  89:  mu=153.067416   Gap=0.000441      sigma=23.956326    Gap=0.041579
  90:  mu=153.677778   Gap=0.004430      sigma=24.508877    Gap=0.065603
  91:  mu=153.538462   Gap=0.003519      sigma=24.409648    Gap=0.061289
  92:  mu=153.010870   Gap=0.000071      sigma=24.792835    Gap=0.077949
  93:  mu=153.150538   Gap=0.000984      sigma=24.695542    Gap=0.073719
  94:  mu=152.872340   Gap=0.000834      sigma=24.709906    Gap=0.074344
  95:  mu=152.757895   Gap=0.001582      sigma=24.604542    Gap=0.069763
  96:  mu=152.791667   Gap=0.001362      sigma=24.478271    Gap=0.064273
  97:  mu=152.752577   Gap=0.001617      sigma=24.354779    Gap=0.058903
  98:  mu=153.255102   Gap=0.001667      sigma=24.730511    Gap=0.075240
  99:  mu=153.464646   Gap=0.003037      sigma=24.692580    Gap=0.073590
 100:  mu=153.650000   Gap=0.004248      sigma=24.637928    Gap=0.071214
 101:  mu=153.257426   Gap=0.001683      sigma=24.827984    Gap=0.079478
 102:  mu=153.088235   Gap=0.000577      sigma=24.764421    Gap=0.076714
 103:  mu=153.126214   Gap=0.000825      sigma=24.646896    Gap=0.071604
 104:  mu=153.038462   Gap=0.000251      sigma=24.544278    Gap=0.067143
 105:  mu=153.180952   Gap=0.001183      sigma=24.470305    Gap=0.063926
 106:  mu=152.981132   Gap=0.000123      sigma=24.440525    Gap=0.062632
 107:  mu=152.850467   Gap=0.000977      sigma=24.363219    Gap=0.059270
 108:  mu=152.370370   Gap=0.004115      sigma=24.753448    Gap=0.076237
 109:  mu=152.146789   Gap=0.005577      sigma=24.748951    Gap=0.076041
 110:  mu=152.509091   Gap=0.003209      sigma=24.924886    Gap=0.083691
 111:  mu=152.135135   Gap=0.005653      sigma=25.120426    Gap=0.092192
 112:  mu=152.205357   Gap=0.005194      sigma=25.018971    Gap=0.087781
 113:  mu=152.283186   Gap=0.004685      sigma=24.921636    Gap=0.083549
 114:  mu=152.254386   Gap=0.004873      sigma=24.813979    Gap=0.078869
 115:  mu=152.530435   Gap=0.003069      sigma=24.881046    Gap=0.081785
 116:  mu=152.784483   Gap=0.001409      sigma=24.922918    Gap=0.083605
 117:  mu=152.760684   Gap=0.001564      sigma=24.817505    Gap=0.079022
 118:  mu=152.559322   Gap=0.002880      sigma=24.807921    Gap=0.078605
 119:  mu=152.344538   Gap=0.004284      sigma=24.813400    Gap=0.078843
 120:  mu=152.266667   Gap=0.004793      sigma=24.724392    Gap=0.074974
 121:  mu=152.371901   Gap=0.004105      sigma=24.648984    Gap=0.071695
 122:  mu=152.549180   Gap=0.002947      sigma=24.625091    Gap=0.070656
 123:  mu=152.504065   Gap=0.003241      sigma=24.529847    Gap=0.066515
 124:  mu=152.612903   Gap=0.002530      sigma=24.460538    Gap=0.063502
 125:  mu=152.528000   Gap=0.003085      sigma=24.380837    Gap=0.060036
 126:  mu=152.587302   Gap=0.002697      sigma=24.292944    Gap=0.056215
 127:  mu=152.551181   Gap=0.002933      sigma=24.200510    Gap=0.052196
 128:  mu=152.984375   Gap=0.000102      sigma=24.595155    Gap=0.069355
 129:  mu=152.968992   Gap=0.000203      sigma=24.500257    Gap=0.065229
 130:  mu=153.115385   Gap=0.000754      sigma=24.462415    Gap=0.063583
 131:  mu=153.114504   Gap=0.000748      sigma=24.368871    Gap=0.059516
 132:  mu=152.939394   Gap=0.000396      sigma=24.358981    Gap=0.059086
 133:  mu=152.601504   Gap=0.002605      sigma=24.575781    Gap=0.068512
 134:  mu=152.723881   Gap=0.001805      sigma=24.524551    Gap=0.066285
 135:  mu=152.725926   Gap=0.001791      sigma=24.433562    Gap=0.062329
 136:  mu=152.823529   Gap=0.001153      sigma=24.369968    Gap=0.059564
 137:  mu=152.839416   Gap=0.001050      sigma=24.281570    Gap=0.055720
 138:  mu=152.710145   Gap=0.001894      sigma=24.240702    Gap=0.053944
 139:  mu=152.489209   Gap=0.003339      sigma=24.292394    Gap=0.056191
 140:  mu=152.421429   Gap=0.003782      sigma=24.218667    Gap=0.052986
 141:  mu=152.489362   Gap=0.003338      sigma=24.146015    Gap=0.049827
 142:  mu=152.408451   Gap=0.003866      sigma=24.080018    Gap=0.046957
 143:  mu=152.419580   Gap=0.003794      sigma=23.996041    Gap=0.043306
 144:  mu=152.333333   Gap=0.004357      sigma=23.934807    Gap=0.040644
 145:  mu=152.303448   Gap=0.004553      sigma=23.854826    Gap=0.037166
 146:  mu=152.308219   Gap=0.004521      sigma=23.773061    Gap=0.033611
 147:  mu=152.183673   Gap=0.005335      sigma=23.739809    Gap=0.032166
 148:  mu=152.601351   Gap=0.002606      sigma=24.195359    Gap=0.051972
 149:  mu=152.523490   Gap=0.003114      sigma=24.132627    Gap=0.049245
 150:  mu=152.520000   Gap=0.003137      sigma=24.052088    Gap=0.045743
 151:  mu=152.668874   Gap=0.002164      sigma=24.041554    Gap=0.045285
 152:  mu=152.730263   Gap=0.001763      sigma=23.974210    Gap=0.042357
 153:  mu=152.836601   Gap=0.001068      sigma=23.931672    Gap=0.040507
 154:  mu=152.805195   Gap=0.001273      sigma=23.857009    Gap=0.037261
 155:  mu=153.090323   Gap=0.000590      sigma=24.041729    Gap=0.045293
 156:  mu=152.852564   Gap=0.000964      sigma=24.146668    Gap=0.049855
 157:  mu=152.592357   Gap=0.002664      sigma=24.288068    Gap=0.056003
 158:  mu=152.645570   Gap=0.002317      sigma=24.220265    Gap=0.053055
 159:  mu=152.572327   Gap=0.002795      sigma=24.161526    Gap=0.050501
 160:  mu=152.568750   Gap=0.002819      sigma=24.085946    Gap=0.047215
 161:  mu=152.739130   Gap=0.001705      sigma=24.107554    Gap=0.048155
 162:  mu=152.679012   Gap=0.002098      sigma=24.045136    Gap=0.045441
 163:  mu=152.889571   Gap=0.000722      sigma=24.120609    Gap=0.048722
 164:  mu=152.780488   Gap=0.001435      sigma=24.087252    Gap=0.047272
 165:  mu=152.951515   Gap=0.000317      sigma=24.113823    Gap=0.048427
 166:  mu=153.036145   Gap=0.000236      sigma=24.065646    Gap=0.046332
 167:  mu=152.724551   Gap=0.001800      sigma=24.327030    Gap=0.057697
 168:  mu=152.619048   Gap=0.002490      sigma=24.292809    Gap=0.056209
 169:  mu=152.414201   Gap=0.003829      sigma=24.365924    Gap=0.059388
 170:  mu=152.511765   Gap=0.003191      sigma=24.327239    Gap=0.057706
 171:  mu=152.456140   Gap=0.003555      sigma=24.266843    Gap=0.055080
 172:  mu=152.290698   Gap=0.004636      sigma=24.292724    Gap=0.056205
 173:  mu=152.381503   Gap=0.004042      sigma=24.251669    Gap=0.054420
 174:  mu=152.545977   Gap=0.002967      sigma=24.278453    Gap=0.055585
 175:  mu=152.851429   Gap=0.000971      sigma=24.541992    Gap=0.067043
 176:  mu=152.744318   Gap=0.001671      sigma=24.513157    Gap=0.065789
 177:  mu=152.875706   Gap=0.000812      sigma=24.505881    Gap=0.065473
 178:  mu=152.853933   Gap=0.000955      sigma=24.438665    Gap=0.062551
 179:  mu=152.938547   Gap=0.000402      sigma=24.396438    Gap=0.060715
 180:  mu=152.883333   Gap=0.000763      sigma=24.339788    Gap=0.058252
 181:  mu=153.033149   Gap=0.000217      sigma=24.355539    Gap=0.058936
 182:  mu=153.021978   Gap=0.000144      sigma=24.289001    Gap=0.056044
 183:  mu=153.245902   Gap=0.001607      sigma=24.410194    Gap=0.061313
 184:  mu=153.375000   Gap=0.002451      sigma=24.406334    Gap=0.061145
 185:  mu=153.535135   Gap=0.003498      sigma=24.437015    Gap=0.062479
 186:  mu=153.688172   Gap=0.004498      sigma=24.459964    Gap=0.063477
 187:  mu=153.604278   Gap=0.003950      sigma=24.421293    Gap=0.061795
 188:  mu=153.420213   Gap=0.002746      sigma=24.485971    Gap=0.064607
 189:  mu=153.560847   Gap=0.003666      sigma=24.497117    Gap=0.065092
 190:  mu=153.542105   Gap=0.003543      sigma=24.433924    Gap=0.062345
 191:  mu=153.732984   Gap=0.004791      sigma=24.511498    Gap=0.065717
 192:  mu=153.604167   Gap=0.003949      sigma=24.512318    Gap=0.065753
 193:  mu=153.362694   Gap=0.002371      sigma=24.676625    Gap=0.072897
 194:  mu=153.396907   Gap=0.002594      sigma=24.617532    Gap=0.070327
 195:  mu=153.374359   Gap=0.002447      sigma=24.556337    Gap=0.067667
 196:  mu=153.561224   Gap=0.003668      sigma=24.632220    Gap=0.070966
 197:  mu=153.593909   Gap=0.003882      sigma=24.573882    Gap=0.068430
 198:  mu=153.585859   Gap=0.003829      sigma=24.512009    Gap=0.065740
 199:  mu=153.793970   Gap=0.005189      sigma=24.625084    Gap=0.070656
 200:  mu=153.740000   Gap=0.004837      sigma=24.575240    Gap=0.068489
 201:  mu=153.746269   Gap=0.004878      sigma=24.514191    Gap=0.065834
 202:  mu=153.618812   Gap=0.004045      sigma=24.520112    Gap=0.066092
 203:  mu=153.625616   Gap=0.004089      sigma=24.459834    Gap=0.063471
 204:  mu=153.524510   Gap=0.003428      sigma=24.442297    Gap=0.062709
 205:  mu=153.390244   Gap=0.002551      sigma=24.457906    Gap=0.063387
 206:  mu=153.422330   Gap=0.002760      sigma=24.402795    Gap=0.060991
 207:  mu=153.473430   Gap=0.003094      sigma=24.354825    Gap=0.058905
 208:  mu=153.615385   Gap=0.004022      sigma=24.381900    Gap=0.060083
 209:  mu=153.727273   Gap=0.004753      sigma=24.376969    Gap=0.059868
 210:  mu=153.519048   Gap=0.003392      sigma=24.504463    Gap=0.065411
 211:  mu=153.511848   Gap=0.003345      sigma=24.446549    Gap=0.062893
 212:  mu=153.712264   Gap=0.004655      sigma=24.561959    Gap=0.067911
 213:  mu=153.671362   Gap=0.004388      sigma=24.511470    Gap=0.065716
 214:  mu=153.808411   Gap=0.005284      sigma=24.535797    Gap=0.066774
 215:  mu=153.730233   Gap=0.004773      sigma=24.505372    Gap=0.065451
 216:  mu=153.638889   Gap=0.004176      sigma=24.485241    Gap=0.064576
 217:  mu=153.635945   Gap=0.004157      sigma=24.428796    Gap=0.062122
 218:  mu=153.642202   Gap=0.004197      sigma=24.372877    Gap=0.059690
 219:  mu=153.684932   Gap=0.004477      sigma=24.325350    Gap=0.057624
 220:  mu=153.572727   Gap=0.003743      sigma=24.326738    Gap=0.057684
 221:  mu=153.651584   Gap=0.004259      sigma=24.299803    Gap=0.056513
 222:  mu=153.653153   Gap=0.004269      sigma=24.245023    Gap=0.054131
 223:  mu=153.587444   Gap=0.003840      sigma=24.210405    Gap=0.052626
 224:  mu=153.482143   Gap=0.003151      sigma=24.207430    Gap=0.052497
 225:  mu=153.653333   Gap=0.004270      sigma=24.289089    Gap=0.056047
 226:  mu=153.721239   Gap=0.004714      sigma=24.256688    Gap=0.054639
 227:  mu=153.788546   Gap=0.005154      sigma=24.224342    Gap=0.053232
 228:  mu=153.635965   Gap=0.004157      sigma=24.280234    Gap=0.055662
 229:  mu=153.641921   Gap=0.004196      sigma=24.227329    Gap=0.053362
 230:  mu=153.482609   Gap=0.003154      sigma=24.294518    Gap=0.056283
 231:  mu=153.393939   Gap=0.002575      sigma=24.279144    Gap=0.055615
 232:  mu=153.323276   Gap=0.002113      sigma=24.250556    Gap=0.054372
 233:  mu=153.244635   Gap=0.001599      sigma=24.228088    Gap=0.053395
 234:  mu=153.324786   Gap=0.002123      sigma=24.207200    Gap=0.052487
 235:  mu=153.208511   Gap=0.001363      sigma=24.221037    Gap=0.053089
 236:  mu=153.135593   Gap=0.000886      sigma=24.195501    Gap=0.051978
 237:  mu=153.101266   Gap=0.000662      sigma=24.150160    Gap=0.050007
 238:  mu=152.894958   Gap=0.000687      sigma=24.307758    Gap=0.056859
 239:  mu=152.949791   Gap=0.000328      sigma=24.271598    Gap=0.055287
 240:  mu=152.862500   Gap=0.000899      sigma=24.258543    Gap=0.054719
 241:  mu=152.929461   Gap=0.000461      sigma=24.230378    Gap=0.053495
 242:  mu=152.909091   Gap=0.000594      sigma=24.182331    Gap=0.051406
 243:  mu=153.053498   Gap=0.000350      sigma=24.236855    Gap=0.053776
 244:  mu=152.979508   Gap=0.000134      sigma=24.214622    Gap=0.052810
 245:  mu=152.991837   Gap=0.000053      sigma=24.165922    Gap=0.050692
 246:  mu=152.955285   Gap=0.000292      sigma=24.123539    Gap=0.048850
 247:  mu=153.016194   Gap=0.000106      sigma=24.093604    Gap=0.047548
 248:  mu=152.822581   Gap=0.001160      sigma=24.236752    Gap=0.053772
 249:  mu=152.871486   Gap=0.000840      sigma=24.200293    Gap=0.052187
 250:  mu=152.880000   Gap=0.000784      sigma=24.152217    Gap=0.050096
 251:  mu=152.741036   Gap=0.001693      sigma=24.203994    Gap=0.052348
 252:  mu=152.623016   Gap=0.002464      sigma=24.228180    Gap=0.053399
 253:  mu=152.683794   Gap=0.002067      sigma=24.199492    Gap=0.052152
 254:  mu=152.685039   Gap=0.002059      sigma=24.151817    Gap=0.050079
 255:  mu=152.572549   Gap=0.002794      sigma=24.170993    Gap=0.050913
 256:  mu=152.535156   Gap=0.003038      sigma=24.131126    Gap=0.049179
 257:  mu=152.587549   Gap=0.002696      sigma=24.098717    Gap=0.047770
 258:  mu=152.449612   Gap=0.003597      sigma=24.153405    Gap=0.050148
 259:  mu=152.501931   Gap=0.003255      sigma=24.121375    Gap=0.048755
 260:  mu=152.650000   Gap=0.002288      sigma=24.192589    Gap=0.051852
 261:  mu=152.639847   Gap=0.002354      sigma=24.146753    Gap=0.049859
 262:  mu=152.633588   Gap=0.002395      sigma=24.100840    Gap=0.047863
 263:  mu=152.532319   Gap=0.003057      sigma=24.110761    Gap=0.048294
 264:  mu=152.458333   Gap=0.003540      sigma=24.094946    Gap=0.047606
 265:  mu=152.516981   Gap=0.003157      sigma=24.068313    Gap=0.046448
 266:  mu=152.500000   Gap=0.003268      sigma=24.024619    Gap=0.044549
 267:  mu=152.430712   Gap=0.003721      sigma=24.006200    Gap=0.043748
 268:  mu=152.455224   Gap=0.003561      sigma=23.964718    Gap=0.041944
 269:  mu=152.550186   Gap=0.002940      sigma=23.970596    Gap=0.042200
 270:  mu=152.581481   Gap=0.002735      sigma=23.931670    Gap=0.040507
 271:  mu=152.549815   Gap=0.002942      sigma=23.893141    Gap=0.038832
 272:  mu=152.676471   Gap=0.002115      sigma=23.940147    Gap=0.040876
 273:  mu=152.542125   Gap=0.002993      sigma=23.998761    Gap=0.043424
 274:  mu=152.558394   Gap=0.002886      sigma=23.956436    Gap=0.041584
 275:  mu=152.469091   Gap=0.003470      sigma=23.958486    Gap=0.041673
 276:  mu=152.496377   Gap=0.003292      sigma=23.919324    Gap=0.039971
 277:  mu=152.465704   Gap=0.003492      sigma=23.881546    Gap=0.038328
 278:  mu=152.410072   Gap=0.003856      sigma=23.856529    Gap=0.037240
 279:  mu=152.476703   Gap=0.003420      sigma=23.839637    Gap=0.036506
 280:  mu=152.432143   Gap=0.003711      sigma=23.808665    Gap=0.035159
 281:  mu=152.601423   Gap=0.002605      sigma=23.934472    Gap=0.040629
 282:  mu=152.460993   Gap=0.003523      sigma=24.007687    Gap=0.043812
 283:  mu=152.575972   Gap=0.002771      sigma=24.042888    Gap=0.045343
 284:  mu=152.584507   Gap=0.002716      sigma=24.000952    Gap=0.043520
 285:  mu=152.501754   Gap=0.003257      sigma=23.999360    Gap=0.043450
 286:  mu=152.426573   Gap=0.003748      sigma=23.990963    Gap=0.043085
 287:  mu=152.484321   Gap=0.003370      sigma=23.969033    Gap=0.042132
 288:  mu=152.541667   Gap=0.002996      sigma=23.947099    Gap=0.041178
 289:  mu=152.487889   Gap=0.003347      sigma=23.923046    Gap=0.040132
 290:  mu=152.458621   Gap=0.003538      sigma=23.886947    Gap=0.038563
 291:  mu=152.388316   Gap=0.003998      sigma=23.875905    Gap=0.038083
 292:  mu=152.366438   Gap=0.004141      sigma=23.837908    Gap=0.036431
 293:  mu=152.412969   Gap=0.003837      sigma=23.810474    Gap=0.035238
 294:  mu=152.384354   Gap=0.004024      sigma=23.774992    Gap=0.033695
 295:  mu=152.389831   Gap=0.003988      sigma=23.734847    Gap=0.031950
 296:  mu=152.432432   Gap=0.003710      sigma=23.706015    Gap=0.030696
 297:  mu=152.447811   Gap=0.003609      sigma=23.667552    Gap=0.029024
 298:  mu=152.476510   Gap=0.003422      sigma=23.632983    Gap=0.027521
 299:  mu=152.494983   Gap=0.003301      sigma=23.595585    Gap=0.025895
 300:  mu=152.623333   Gap=0.002462      sigma=23.660546    Gap=0.028719
 301:  mu=152.780731   Gap=0.001433      sigma=23.778010    Gap=0.033827
 302:  mu=152.831126   Gap=0.001104      sigma=23.754706    Gap=0.032813
 303:  mu=152.815182   Gap=0.001208      sigma=23.717093    Gap=0.031178
 304:  mu=152.855263   Gap=0.000946      sigma=23.688329    Gap=0.029927
 305:  mu=152.934426   Gap=0.000429      sigma=23.689708    Gap=0.029987
 306:  mu=152.800654   Gap=0.001303      sigma=23.766074    Gap=0.033308
 307:  mu=152.833876   Gap=0.001086      sigma=23.734452    Gap=0.031933
 308:  mu=152.801948   Gap=0.001294      sigma=23.702493    Gap=0.030543
 309:  mu=152.724919   Gap=0.001798      sigma=23.702690    Gap=0.030552
 310:  mu=152.661290   Gap=0.002214      sigma=23.690847    Gap=0.030037
 311:  mu=152.578778   Gap=0.002753      sigma=23.697302    Gap=0.030317
 312:  mu=152.532051   Gap=0.003058      sigma=23.673641    Gap=0.029289
 313:  mu=152.725240   Gap=0.001796      sigma=23.880852    Gap=0.038298
 314:  mu=152.713376   Gap=0.001873      sigma=23.843719    Gap=0.036683
 315:  mu=152.790476   Gap=0.001369      sigma=23.845014    Gap=0.036740
 316:  mu=152.791139   Gap=0.001365      sigma=23.807257    Gap=0.035098
 317:  mu=152.826498   Gap=0.001134      sigma=23.777986    Gap=0.033825
 318:  mu=152.805031   Gap=0.001274      sigma=23.743646    Gap=0.032332
 319:  mu=152.749216   Gap=0.001639      sigma=23.727287    Gap=0.031621
 320:  mu=152.887500   Gap=0.000735      sigma=23.818582    Gap=0.035591
 321:  mu=152.959502   Gap=0.000265      sigma=23.816306    Gap=0.035492
 322:  mu=153.040373   Gap=0.000264      sigma=23.823398    Gap=0.035800
 323:  mu=153.006192   Gap=0.000040      sigma=23.794397    Gap=0.034539
 324:  mu=153.015432   Gap=0.000101      sigma=23.758229    Gap=0.032966
 325:  mu=153.006154   Gap=0.000040      sigma=23.722238    Gap=0.031402
 326:  mu=152.975460   Gap=0.000160      sigma=23.692289    Gap=0.030100
 327:  mu=153.021407   Gap=0.000140      sigma=23.670576    Gap=0.029155
 328:  mu=153.149390   Gap=0.000976      sigma=23.747508    Gap=0.032500
 329:  mu=153.066869   Gap=0.000437      sigma=23.758443    Gap=0.032976
 330:  mu=153.057576   Gap=0.000376      sigma=23.723017    Gap=0.031436
 331:  mu=153.151057   Gap=0.000987      sigma=23.747949    Gap=0.032520
 332:  mu=153.084337   Gap=0.000551      sigma=23.743207    Gap=0.032313
 333:  mu=153.102102   Gap=0.000667      sigma=23.709739    Gap=0.030858
 334:  mu=153.146707   Gap=0.000959      sigma=23.688207    Gap=0.029922
 335:  mu=153.164179   Gap=0.001073      sigma=23.654981    Gap=0.028477
 336:  mu=153.181548   Gap=0.001187      sigma=23.621893    Gap=0.027039
 337:  mu=153.181009   Gap=0.001183      sigma=23.586822    Gap=0.025514
 338:  mu=153.269231   Gap=0.001760      sigma=23.607522    Gap=0.026414
 339:  mu=153.306785   Gap=0.002005      sigma=23.582785    Gap=0.025338
 340:  mu=153.355882   Gap=0.002326      sigma=23.565424    Gap=0.024584
 341:  mu=153.381232   Gap=0.002492      sigma=23.535488    Gap=0.023282
 342:  mu=153.245614   Gap=0.001605      sigma=23.634112    Gap=0.027570
 343:  mu=153.134111   Gap=0.000877      sigma=23.689551    Gap=0.029980
 344:  mu=153.139535   Gap=0.000912      sigma=23.655307    Gap=0.028492
 345:  mu=153.101449   Gap=0.000663      sigma=23.631559    Gap=0.027459
 346:  mu=153.187861   Gap=0.001228      sigma=23.651907    Gap=0.028344
 347:  mu=153.028818   Gap=0.000188      sigma=23.802363    Gap=0.034885
 348:  mu=153.034483   Gap=0.000225      sigma=23.768374    Gap=0.033408
 349:  mu=153.140401   Gap=0.000918      sigma=23.816401    Gap=0.035496
 350:  mu=153.077143   Gap=0.000504      sigma=23.811697    Gap=0.035291
 351:  mu=153.159544   Gap=0.001043      sigma=23.827673    Gap=0.035986
 352:  mu=153.218750   Gap=0.001430      sigma=23.819644    Gap=0.035637
 353:  mu=153.322946   Gap=0.002111      sigma=23.866080    Gap=0.037656
 354:  mu=153.248588   Gap=0.001625      sigma=23.873260    Gap=0.037968
 355:  mu=153.208451   Gap=0.001362      sigma=23.851570    Gap=0.037025
 356:  mu=153.179775   Gap=0.001175      sigma=23.824174    Gap=0.035834
