任务数量： 500
实际：mu=330.000000   sigma=55.000000

   1:  mu=296.000000   Gap=0.103030      sigma=0.000000    Gap=1.000000
  38:  mu=320.684211   Gap=0.028230      sigma=53.356845    Gap=0.029876
  39:  mu=324.846154   Gap=0.015618      sigma=58.584823    Gap=0.065179
  40:  mu=326.975000   Gap=0.009167      sigma=59.355913    Gap=0.079198
  41:  mu=327.536585   Gap=0.007465      sigma=58.735080    Gap=0.067911
  42:  mu=328.428571   Gap=0.004762      sigma=58.312027    Gap=0.060219
  43:  mu=327.744186   Gap=0.006836      sigma=57.800416    Gap=0.050917
  44:  mu=328.704545   Gap=0.003926      sigma=57.485800    Gap=0.045196
  45:  mu=328.733333   Gap=0.003838      sigma=56.843802    Gap=0.033524
  46:  mu=327.326087   Gap=0.008103      sigma=57.009555    Gap=0.036537
  47:  mu=328.723404   Gap=0.003868      sigma=57.190500    Gap=0.039827
  48:  mu=329.416667   Gap=0.001768      sigma=56.790857    Gap=0.032561
  49:  mu=328.836735   Gap=0.003525      sigma=56.351791    Gap=0.024578
  50:  mu=326.500000   Gap=0.010606      sigma=58.134069    Gap=0.056983
  51:  mu=325.294118   Gap=0.014260      sigma=58.189445    Gap=0.057990
  52:  mu=327.673077   Gap=0.007051      sigma=60.079345    Gap=0.092352
  53:  mu=327.226415   Gap=0.008405      sigma=59.596961    Gap=0.083581
  54:  mu=328.759259   Gap=0.003760      sigma=60.087879    Gap=0.092507
  55:  mu=328.945455   Gap=0.003196      sigma=59.554839    Gap=0.082815
  56:  mu=329.500000   Gap=0.001515      sigma=59.163816    Gap=0.075706
  57:  mu=329.807018   Gap=0.000585      sigma=58.687528    Gap=0.067046
  58:  mu=329.431034   Gap=0.001724      sigma=58.248609    Gap=0.059066
  59:  mu=329.796610   Gap=0.000616      sigma=57.819937    Gap=0.051272
  60:  mu=329.166667   Gap=0.002525      sigma=57.539890    Gap=0.046180
  61:  mu=328.131148   Gap=0.005663      sigma=57.627258    Gap=0.047768
  62:  mu=328.161290   Gap=0.005572      sigma=57.161117    Gap=0.039293
  63:  mu=330.000000   Gap=0.000000      sigma=58.524720    Gap=0.064086
  64:  mu=330.046875   Gap=0.000142      sigma=58.066888    Gap=0.055762
  65:  mu=331.800000   Gap=0.005455      sigma=59.300850    Gap=0.078197
  66:  mu=332.030303   Gap=0.006152      sigma=58.879170    Gap=0.070530
  67:  mu=332.462687   Gap=0.007463      sigma=58.543600    Gap=0.064429
  68:  mu=333.264706   Gap=0.009893      sigma=58.481173    Gap=0.063294
  69:  mu=335.028986   Gap=0.015239      sigma=59.851016    Gap=0.088200
  70:  mu=333.714286   Gap=0.011255      sigma=60.417155    Gap=0.098494
  71:  mu=334.591549   Gap=0.013914      sigma=60.437508    Gap=0.098864
  72:  mu=334.680556   Gap=0.014184      sigma=60.021021    Gap=0.091291
  73:  mu=335.698630   Gap=0.017269      sigma=60.231218    Gap=0.095113
  74:  mu=336.067568   Gap=0.018387      sigma=59.905857    Gap=0.089197
  75:  mu=335.253333   Gap=0.015919      sigma=59.915962    Gap=0.089381
  76:  mu=334.907895   Gap=0.014872      sigma=59.595606    Gap=0.083556
  77:  mu=334.454545   Gap=0.013499      sigma=59.339119    Gap=0.078893
  78:  mu=334.820513   Gap=0.014608      sigma=59.044908    Gap=0.073544
  79:  mu=334.772152   Gap=0.014461      sigma=58.671570    Gap=0.066756
  80:  mu=334.400000   Gap=0.013333      sigma=58.397474    Gap=0.061772
  81:  mu=333.975309   Gap=0.012046      sigma=58.160055    Gap=0.057456
  82:  mu=334.170732   Gap=0.012639      sigma=57.831084    Gap=0.051474
  83:  mu=334.192771   Gap=0.012705      sigma=57.481995    Gap=0.045127
  84:  mu=334.000000   Gap=0.012121      sigma=57.165799    Gap=0.039378
  85:  mu=332.952941   Gap=0.008948      sigma=57.633100    Gap=0.047875
  86:  mu=332.604651   Gap=0.007893      sigma=57.386952    Gap=0.043399
  87:  mu=333.034483   Gap=0.009195      sigma=57.195259    Gap=0.039914
  88:  mu=333.477273   Gap=0.010537      sigma=57.019131    Gap=0.036711
  89:  mu=334.235955   Gap=0.012836      sigma=57.142837    Gap=0.038961
  90:  mu=333.577778   Gap=0.010842      sigma=57.162726    Gap=0.039322
  91:  mu=333.494505   Gap=0.010589      sigma=56.853267    Gap=0.033696
  92:  mu=332.282609   Gap=0.006917      sigma=57.713183    Gap=0.049331
  93:  mu=333.774194   Gap=0.011437      sigma=59.158095    Gap=0.075602
  94:  mu=334.053191   Gap=0.012282      sigma=58.904063    Gap=0.070983
  95:  mu=333.894737   Gap=0.011802      sigma=58.613358    Gap=0.065697
  96:  mu=333.218750   Gap=0.009754      sigma=58.678361    Gap=0.066879
  97:  mu=333.298969   Gap=0.009997      sigma=58.380403    Gap=0.061462
  98:  mu=334.806122   Gap=0.014564      sigma=59.948559    Gap=0.089974
  99:  mu=335.303030   Gap=0.016070      sigma=59.847526    Gap=0.088137
 100:  mu=335.460000   Gap=0.016545      sigma=59.568015    Gap=0.083055
 101:  mu=336.198020   Gap=0.018782      sigma=59.730089    Gap=0.086002
 102:  mu=336.637255   Gap=0.020113      sigma=59.600268    Gap=0.083641
 103:  mu=335.815534   Gap=0.017623      sigma=59.888042    Gap=0.088873
 104:  mu=335.750000   Gap=0.017424      sigma=59.603135    Gap=0.083693
 105:  mu=335.971429   Gap=0.018095      sigma=59.361597    Gap=0.079302
 106:  mu=336.009434   Gap=0.018210      sigma=59.082209    Gap=0.074222
 107:  mu=336.439252   Gap=0.019513      sigma=58.971746    Gap=0.072214
 108:  mu=336.462963   Gap=0.019585      sigma=58.698607    Gap=0.067247
 109:  mu=337.550459   Gap=0.022880      sigma=59.511696    Gap=0.082031
 110:  mu=337.890909   Gap=0.023912      sigma=59.347106    Gap=0.079038
 111:  mu=337.720721   Gap=0.023396      sigma=59.106130    Gap=0.074657
 112:  mu=338.660714   Gap=0.026245      sigma=59.669260    Gap=0.084896
 113:  mu=338.221239   Gap=0.024913      sigma=59.586441    Gap=0.083390
 114:  mu=337.956140   Gap=0.024110      sigma=59.391415    Gap=0.079844
 115:  mu=337.582609   Gap=0.022978      sigma=59.266969    Gap=0.077581
 116:  mu=337.000000   Gap=0.021212      sigma=59.340775    Gap=0.078923
 117:  mu=336.470085   Gap=0.019606      sigma=59.361643    Gap=0.079303
 118:  mu=337.305085   Gap=0.022137      sigma=59.795628    Gap=0.087193
 119:  mu=336.806723   Gap=0.020626      sigma=59.789445    Gap=0.087081
 120:  mu=336.108333   Gap=0.018510      sigma=60.025244    Gap=0.091368
 121:  mu=336.528926   Gap=0.019785      sigma=59.953987    Gap=0.090072
 122:  mu=336.385246   Gap=0.019349      sigma=59.728683    Gap=0.085976
 123:  mu=335.308943   Gap=0.016088      sigma=60.661681    Gap=0.102940
 124:  mu=334.516129   Gap=0.013685      sigma=61.053055    Gap=0.110056
 125:  mu=334.824000   Gap=0.014618      sigma=60.904918    Gap=0.107362
 126:  mu=334.793651   Gap=0.014526      sigma=60.663699    Gap=0.102976
 127:  mu=334.929134   Gap=0.014937      sigma=60.443529    Gap=0.098973
 128:  mu=334.593750   Gap=0.013920      sigma=60.325476    Gap=0.096827
 129:  mu=334.519380   Gap=0.013695      sigma=60.097092    Gap=0.092674
 130:  mu=334.953846   Gap=0.015012      sigma=60.068533    Gap=0.092155
 131:  mu=334.312977   Gap=0.013070      sigma=60.283311    Gap=0.096060
 132:  mu=334.151515   Gap=0.012580      sigma=60.082958    Gap=0.092417
 133:  mu=334.338346   Gap=0.013147      sigma=59.895132    Gap=0.089002
 134:  mu=334.544776   Gap=0.013772      sigma=59.718696    Gap=0.085794
 135:  mu=334.525926   Gap=0.013715      sigma=59.497504    Gap=0.081773
 136:  mu=333.911765   Gap=0.011854      sigma=59.706324    Gap=0.085570
 137:  mu=334.014599   Gap=0.012165      sigma=59.500106    Gap=0.081820
 138:  mu=333.920290   Gap=0.011880      sigma=59.294409    Gap=0.078080
 139:  mu=333.719424   Gap=0.011271      sigma=59.127837    Gap=0.075052
 140:  mu=333.950000   Gap=0.011970      sigma=58.978970    Gap=0.072345
 141:  mu=333.843972   Gap=0.011648      sigma=58.782842    Gap=0.068779
 142:  mu=333.767606   Gap=0.011417      sigma=58.582513    Gap=0.065137
 143:  mu=334.636364   Gap=0.014050      sigma=59.288148    Gap=0.077966
 144:  mu=335.138889   Gap=0.015572      sigma=59.386752    Gap=0.079759
 145:  mu=335.475862   Gap=0.016594      sigma=59.319600    Gap=0.078538
 146:  mu=335.575342   Gap=0.016895      sigma=59.128237    Gap=0.075059
 147:  mu=335.755102   Gap=0.017440      sigma=58.966795    Gap=0.072124
 148:  mu=335.135135   Gap=0.015561      sigma=59.246011    Gap=0.077200
 149:  mu=334.543624   Gap=0.013769      sigma=59.483739    Gap=0.081523
 150:  mu=334.246667   Gap=0.012869      sigma=59.395840    Gap=0.079924
 151:  mu=334.178808   Gap=0.012663      sigma=59.204672    Gap=0.076449
 152:  mu=333.572368   Gap=0.010825      sigma=59.478280    Gap=0.081423
 153:  mu=333.790850   Gap=0.011487      sigma=59.344750    Gap=0.078995
 154:  mu=334.383117   Gap=0.013282      sigma=59.603691    Gap=0.083703
 155:  mu=334.903226   Gap=0.014858      sigma=59.760681    Gap=0.086558
 156:  mu=334.660256   Gap=0.014122      sigma=59.645588    Gap=0.084465
 157:  mu=334.675159   Gap=0.014167      sigma=59.455621    Gap=0.081011
 158:  mu=334.063291   Gap=0.012313      sigma=59.760988    Gap=0.086563
 159:  mu=334.201258   Gap=0.012731      sigma=59.598001    Gap=0.083600
 160:  mu=334.200000   Gap=0.012727      sigma=59.411468    Gap=0.080209
 161:  mu=334.180124   Gap=0.012667      sigma=59.227206    Gap=0.076858
 162:  mu=333.969136   Gap=0.012028      sigma=59.104785    Gap=0.074632
 163:  mu=334.723926   Gap=0.014315      sigma=59.701228    Gap=0.085477
 164:  mu=334.640244   Gap=0.014061      sigma=59.528522    Gap=0.082337
 165:  mu=334.921212   Gap=0.014913      sigma=59.456833    Gap=0.081033
 166:  mu=334.975904   Gap=0.015078      sigma=59.281639    Gap=0.077848
 167:  mu=334.646707   Gap=0.014081      sigma=59.255872    Gap=0.077379
 168:  mu=334.726190   Gap=0.014322      sigma=59.088181    Gap=0.074331
 169:  mu=334.846154   Gap=0.014685      sigma=58.933620    Gap=0.071520
 170:  mu=334.970588   Gap=0.015062      sigma=58.782293    Gap=0.068769
 171:  mu=335.169591   Gap=0.015665      sigma=58.667568    Gap=0.066683
 172:  mu=335.145349   Gap=0.015592      sigma=58.497633    Gap=0.063593
 173:  mu=335.526012   Gap=0.016745      sigma=58.541578    Gap=0.064392
 174:  mu=335.149425   Gap=0.015604      sigma=58.582887    Gap=0.065143
 175:  mu=335.691429   Gap=0.017247      sigma=58.851160    Gap=0.070021
 176:  mu=336.107955   Gap=0.018509      sigma=58.941851    Gap=0.071670
 177:  mu=335.694915   Gap=0.017257      sigma=59.029990    Gap=0.073273
 178:  mu=336.387640   Gap=0.019356      sigma=59.581040    Gap=0.083292
 179:  mu=336.843575   Gap=0.020738      sigma=59.724957    Gap=0.085908
 180:  mu=337.094444   Gap=0.021498      sigma=59.653322    Gap=0.084606
 181:  mu=336.762431   Gap=0.020492      sigma=59.654844    Gap=0.084634
 182:  mu=336.994505   Gap=0.021195      sigma=59.572608    Gap=0.083138
 183:  mu=336.945355   Gap=0.021047      sigma=59.413318    Gap=0.080242
 184:  mu=336.630435   Gap=0.020092      sigma=59.404603    Gap=0.080084
 185:  mu=336.356757   Gap=0.019263      sigma=59.360031    Gap=0.079273
 186:  mu=336.747312   Gap=0.020446      sigma=59.438100    Gap=0.080693
 187:  mu=336.759358   Gap=0.020483      sigma=59.279189    Gap=0.077803
 188:  mu=336.914894   Gap=0.020954      sigma=59.159568    Gap=0.075629
 189:  mu=337.031746   Gap=0.021308      sigma=59.024603    Gap=0.073175
 190:  mu=336.678947   Gap=0.020239      sigma=59.068534    Gap=0.073973
 191:  mu=336.481675   Gap=0.019641      sigma=58.976421    Gap=0.072299
 192:  mu=336.593750   Gap=0.019981      sigma=58.843025    Gap=0.069873
 193:  mu=336.632124   Gap=0.020097      sigma=58.692793    Gap=0.067142
 194:  mu=336.608247   Gap=0.020025      sigma=58.542267    Gap=0.064405
 195:  mu=336.451282   Gap=0.019549      sigma=58.432880    Gap=0.062416
 196:  mu=335.816327   Gap=0.017625      sigma=58.954210    Gap=0.071895
 197:  mu=336.233503   Gap=0.018889      sigma=59.093716    Gap=0.074431
 198:  mu=336.196970   Gap=0.018779      sigma=58.946531    Gap=0.071755
 199:  mu=336.090452   Gap=0.018456      sigma=58.817338    Gap=0.069406
 200:  mu=335.965000   Gap=0.018076      sigma=58.696795    Gap=0.067214
 201:  mu=335.940299   Gap=0.018001      sigma=58.551643    Gap=0.064575
 202:  mu=335.599010   Gap=0.016967      sigma=58.606614    Gap=0.065575
 203:  mu=335.394089   Gap=0.016346      sigma=58.534587    Gap=0.064265
 204:  mu=335.485294   Gap=0.016622      sigma=58.405402    Gap=0.061916
 205:  mu=335.556098   Gap=0.016837      sigma=58.271551    Gap=0.059483
 206:  mu=335.563107   Gap=0.016858      sigma=58.130030    Gap=0.056910
 207:  mu=335.202899   Gap=0.015766      sigma=58.219453    Gap=0.058536
 208:  mu=334.875000   Gap=0.014773      sigma=58.270620    Gap=0.059466
 209:  mu=334.507177   Gap=0.013658      sigma=58.372596    Gap=0.061320
 210:  mu=334.438095   Gap=0.013449      sigma=58.242011    Gap=0.058946
 211:  mu=334.407583   Gap=0.013356      sigma=58.105516    Gap=0.056464
 212:  mu=334.990566   Gap=0.015123      sigma=58.583595    Gap=0.065156
 213:  mu=335.215962   Gap=0.015806      sigma=58.537980    Gap=0.064327
 214:  mu=335.196262   Gap=0.015746      sigma=58.401757    Gap=0.061850
 215:  mu=335.037209   Gap=0.015264      sigma=58.312219    Gap=0.060222
 216:  mu=335.069444   Gap=0.015362      sigma=58.179001    Gap=0.057800
 217:  mu=335.129032   Gap=0.015543      sigma=58.051399    Gap=0.055480
 218:  mu=334.926606   Gap=0.014929      sigma=57.994813    Gap=0.054451
 219:  mu=334.917808   Gap=0.014902      sigma=57.862399    Gap=0.052044
 220:  mu=334.645455   Gap=0.014077      sigma=57.871266    Gap=0.052205
 221:  mu=334.760181   Gap=0.014425      sigma=57.765256    Gap=0.050277
 222:  mu=334.545045   Gap=0.013773      sigma=57.723676    Gap=0.049521
 223:  mu=334.295964   Gap=0.013018      sigma=57.713552    Gap=0.049337
 224:  mu=334.424107   Gap=0.013406      sigma=57.616369    Gap=0.047570
 225:  mu=334.640000   Gap=0.014061      sigma=57.578925    Gap=0.046890
 226:  mu=334.672566   Gap=0.014159      sigma=57.453474    Gap=0.044609
 227:  mu=334.819383   Gap=0.014604      sigma=57.369257    Gap=0.043077
 228:  mu=334.714912   Gap=0.014288      sigma=57.264946    Gap=0.041181
 229:  mu=334.515284   Gap=0.013683      sigma=57.219229    Gap=0.040350
 230:  mu=334.817391   Gap=0.014598      sigma=57.277446    Gap=0.041408
 231:  mu=334.917749   Gap=0.014902      sigma=57.173596    Gap=0.039520
 232:  mu=334.629310   Gap=0.014028      sigma=57.218431    Gap=0.040335
 233:  mu=334.506438   Gap=0.013656      sigma=57.126178    Gap=0.038658
 234:  mu=334.448718   Gap=0.013481      sigma=57.010791    Gap=0.036560
 235:  mu=334.578723   Gap=0.013875      sigma=56.924111    Gap=0.034984
 236:  mu=334.368644   Gap=0.013238      sigma=56.894600    Gap=0.034447
 237:  mu=334.189873   Gap=0.012697      sigma=56.840827    Gap=0.033470
 238:  mu=334.462185   Gap=0.013522      sigma=56.875995    Gap=0.034109
 239:  mu=334.192469   Gap=0.012704      sigma=56.909204    Gap=0.034713
 240:  mu=334.700000   Gap=0.014242      sigma=57.329981    Gap=0.042363
 241:  mu=334.585062   Gap=0.013894      sigma=57.238618    Gap=0.040702
 242:  mu=334.603306   Gap=0.013949      sigma=57.120936    Gap=0.038562
 243:  mu=334.740741   Gap=0.014366      sigma=57.043362    Gap=0.037152
 244:  mu=334.688525   Gap=0.014208      sigma=56.932169    Gap=0.035130
 245:  mu=334.930612   Gap=0.014941      sigma=56.941568    Gap=0.035301
 246:  mu=334.565041   Gap=0.013833      sigma=57.113083    Gap=0.038420
 247:  mu=334.647773   Gap=0.014084      sigma=57.012122    Gap=0.036584
 248:  mu=334.629032   Gap=0.014027      sigma=56.897824    Gap=0.034506
 249:  mu=334.582329   Gap=0.013886      sigma=56.788219    Gap=0.032513
 250:  mu=334.248000   Gap=0.012873      sigma=56.919544    Gap=0.034901
 251:  mu=334.342629   Gap=0.013159      sigma=56.825747    Gap=0.033195
 252:  mu=334.166667   Gap=0.012626      sigma=56.781362    Gap=0.032388
 253:  mu=333.932806   Gap=0.011918      sigma=56.790505    Gap=0.032555
 254:  mu=333.582677   Gap=0.010857      sigma=56.951553    Gap=0.035483
 255:  mu=334.082353   Gap=0.012371      sigma=57.394926    Gap=0.043544
 256:  mu=334.078125   Gap=0.012358      sigma=57.282757    Gap=0.041505
 257:  mu=333.797665   Gap=0.011508      sigma=57.347038    Gap=0.042673
 258:  mu=333.937984   Gap=0.011933      sigma=57.279980    Gap=0.041454
 259:  mu=333.876448   Gap=0.011747      sigma=57.177838    Gap=0.039597
 260:  mu=333.588462   Gap=0.010874      sigma=57.255667    Gap=0.041012
 261:  mu=333.379310   Gap=0.010240      sigma=57.245303    Gap=0.040824
 262:  mu=333.335878   Gap=0.010109      sigma=57.140260    Gap=0.038914
 263:  mu=333.589354   Gap=0.010877      sigma=57.178915    Gap=0.039617
 264:  mu=333.204545   Gap=0.009711      sigma=57.410700    Gap=0.043831
 265:  mu=333.411321   Gap=0.010337      sigma=57.400683    Gap=0.043649
 266:  mu=333.342105   Gap=0.010128      sigma=57.303763    Gap=0.041887
 267:  mu=333.041199   Gap=0.009216      sigma=57.406512    Gap=0.043755
 268:  mu=332.914179   Gap=0.008831      sigma=57.336888    Gap=0.042489
 269:  mu=333.200743   Gap=0.009699      sigma=57.422168    Gap=0.044039
 270:  mu=333.448148   Gap=0.010449      sigma=57.459189    Gap=0.044713
 271:  mu=333.339483   Gap=0.010120      sigma=57.380865    Gap=0.043288
 272:  mu=333.533088   Gap=0.010706      sigma=57.363896    Gap=0.042980
 273:  mu=333.260073   Gap=0.009879      sigma=57.435504    Gap=0.044282
 274:  mu=333.182482   Gap=0.009644      sigma=57.344931    Gap=0.042635
 275:  mu=333.254545   Gap=0.009862      sigma=57.253001    Gap=0.040964
 276:  mu=332.898551   Gap=0.008783      sigma=57.453294    Gap=0.044605
 277:  mu=332.671480   Gap=0.008095      sigma=57.473431    Gap=0.044971
 278:  mu=332.672662   Gap=0.008099      sigma=57.369972    Gap=0.043090
 279:  mu=332.942652   Gap=0.008917      sigma=57.443726    Gap=0.044431
 280:  mu=332.950000   Gap=0.008939      sigma=57.341188    Gap=0.042567
 281:  mu=333.028470   Gap=0.009177      sigma=57.254125    Gap=0.040984
 282:  mu=332.840426   Gap=0.008607      sigma=57.239382    Gap=0.040716
 283:  mu=332.501767   Gap=0.007581      sigma=57.420486    Gap=0.044009
 284:  mu=332.112676   Gap=0.006402      sigma=57.691823    Gap=0.048942
 285:  mu=332.112281   Gap=0.006401      sigma=57.590521    Gap=0.047100
 286:  mu=332.199301   Gap=0.006665      sigma=57.508517    Gap=0.045609
 287:  mu=332.003484   Gap=0.006071      sigma=57.503673    Gap=0.045521
 288:  mu=332.027778   Gap=0.006145      sigma=57.405229    Gap=0.043731
 289:  mu=331.813149   Gap=0.005494      sigma=57.421465    Gap=0.044027
 290:  mu=331.886207   Gap=0.005716      sigma=57.335830    Gap=0.042470
 291:  mu=332.030928   Gap=0.006154      sigma=57.290264    Gap=0.041641
 292:  mu=332.171233   Gap=0.006579      sigma=57.242139    Gap=0.040766
 293:  mu=332.201365   Gap=0.006671      sigma=57.146692    Gap=0.039031
 294:  mu=332.411565   Gap=0.007308      sigma=57.162770    Gap=0.039323
 295:  mu=332.800000   Gap=0.008485      sigma=57.453156    Gap=0.044603
 296:  mu=332.847973   Gap=0.008630      sigma=57.361942    Gap=0.042944
 297:  mu=332.929293   Gap=0.008877      sigma=57.282380    Gap=0.041498
 298:  mu=332.932886   Gap=0.008888      sigma=57.186222    Gap=0.039749
 299:  mu=332.555184   Gap=0.007743      sigma=57.461630    Gap=0.044757
 300:  mu=332.093333   Gap=0.006343      sigma=57.919006    Gap=0.053073
 301:  mu=332.401993   Gap=0.007279      sigma=58.069335    Gap=0.055806
 302:  mu=332.317881   Gap=0.007024      sigma=57.991478    Gap=0.054391
 303:  mu=332.504950   Gap=0.007591      sigma=57.986904    Gap=0.054307
 304:  mu=332.700658   Gap=0.008184      sigma=57.991599    Gap=0.054393
 305:  mu=332.832787   Gap=0.008584      sigma=57.942268    Gap=0.053496
 306:  mu=332.741830   Gap=0.008309      sigma=57.869320    Gap=0.052169
 307:  mu=332.843648   Gap=0.008617      sigma=57.802441    Gap=0.050953
 308:  mu=333.094156   Gap=0.009376      sigma=57.875209    Gap=0.052277
 309:  mu=332.980583   Gap=0.009032      sigma=57.815852    Gap=0.051197
 310:  mu=332.845161   Gap=0.008622      sigma=57.771591    Gap=0.050393
 311:  mu=332.578778   Gap=0.007814      sigma=57.869012    Gap=0.052164
 312:  mu=332.641026   Gap=0.008003      sigma=57.786627    Gap=0.050666
 313:  mu=332.501597   Gap=0.007581      sigma=57.746783    Gap=0.049942
 314:  mu=332.509554   Gap=0.007605      sigma=57.654928    Gap=0.048271
 315:  mu=332.542857   Gap=0.007706      sigma=57.566364    Gap=0.046661
 316:  mu=332.661392   Gap=0.008065      sigma=57.513696    Gap=0.045704
 317:  mu=332.630915   Gap=0.007972      sigma=57.425464    Gap=0.044099
 318:  mu=332.500000   Gap=0.007576      sigma=57.382461    Gap=0.043317
 319:  mu=332.078370   Gap=0.006298      sigma=57.783702    Gap=0.050613
 320:  mu=331.975000   Gap=0.005985      sigma=57.722878    Gap=0.049507
 321:  mu=332.280374   Gap=0.006910      sigma=57.891207    Gap=0.052567
 322:  mu=332.372671   Gap=0.007190      sigma=57.824893    Gap=0.051362
 323:  mu=332.554180   Gap=0.007740      sigma=57.827110    Gap=0.051402
 324:  mu=332.608025   Gap=0.007903      sigma=57.745911    Gap=0.049926
 325:  mu=332.636923   Gap=0.007991      sigma=57.659349    Gap=0.048352
 326:  mu=332.877301   Gap=0.008719      sigma=57.733710    Gap=0.049704
 327:  mu=333.110092   Gap=0.009425      sigma=57.798396    Gap=0.050880
 328:  mu=333.149390   Gap=0.009544      sigma=57.714596    Gap=0.049356
 329:  mu=332.759878   Gap=0.008363      sigma=58.056990    Gap=0.055582
 330:  mu=332.809091   Gap=0.008512      sigma=57.975830    Gap=0.054106
 331:  mu=332.900302   Gap=0.008789      sigma=57.911896    Gap=0.052944
 332:  mu=332.984940   Gap=0.009045      sigma=57.845112    Gap=0.051729
 333:  mu=332.855856   Gap=0.008654      sigma=57.806062    Gap=0.051019
 334:  mu=332.772455   Gap=0.008401      sigma=57.739522    Gap=0.049809
 335:  mu=332.653731   Gap=0.008042      sigma=57.694094    Gap=0.048984
 336:  mu=332.464286   Gap=0.007468      sigma=57.712433    Gap=0.049317
 337:  mu=332.284866   Gap=0.006924      sigma=57.720514    Gap=0.049464
 338:  mu=332.550296   Gap=0.007728      sigma=57.840672    Gap=0.051649
 339:  mu=332.504425   Gap=0.007589      sigma=57.761455    Gap=0.050208
 340:  mu=332.488235   Gap=0.007540      sigma=57.677219    Gap=0.048677
 341:  mu=332.554252   Gap=0.007740      sigma=57.605450    Gap=0.047372
 342:  mu=332.690058   Gap=0.008152      sigma=57.575812    Gap=0.046833
 343:  mu=332.667638   Gap=0.008084      sigma=57.493316    Gap=0.045333
 344:  mu=332.441860   Gap=0.007400      sigma=57.561768    Gap=0.046578
 345:  mu=332.440580   Gap=0.007396      sigma=57.478289    Gap=0.045060
 346:  mu=332.358382   Gap=0.007147      sigma=57.415471    Gap=0.043918
 347:  mu=332.282421   Gap=0.006916      sigma=57.350088    Gap=0.042729
 348:  mu=332.270115   Gap=0.006879      sigma=57.268088    Gap=0.041238
 349:  mu=332.025788   Gap=0.006139      sigma=57.367332    Gap=0.043042
 350:  mu=332.197143   Gap=0.006658      sigma=57.374693    Gap=0.043176
 351:  mu=332.145299   Gap=0.006501      sigma=57.301114    Gap=0.041838
 352:  mu=332.250000   Gap=0.006818      sigma=57.253275    Gap=0.040969
 353:  mu=332.376771   Gap=0.007202      sigma=57.221573    Gap=0.040392
 354:  mu=332.135593   Gap=0.006471      sigma=57.320082    Gap=0.042183
 355:  mu=332.081690   Gap=0.006308      sigma=57.248276    Gap=0.040878
 356:  mu=332.157303   Gap=0.006537      sigma=57.185564    Gap=0.039738
