任务数量： 500
实际：mu=275.000000   sigma=27.000000

   1:  mu=330.000000   Gap=0.200000      sigma=0.000000    Gap=1.000000
  47:  mu=270.000000   Gap=0.018182      sigma=30.002837    Gap=0.111216
  48:  mu=270.854167   Gap=0.015076      sigma=30.260666    Gap=0.120765
  49:  mu=270.571429   Gap=0.016104      sigma=30.014282    Gap=0.111640
  50:  mu=269.540000   Gap=0.019855      sigma=30.577253    Gap=0.132491
  51:  mu=270.843137   Gap=0.015116      sigma=31.647180    Gap=0.172118
  52:  mu=271.673077   Gap=0.012098      sigma=31.896902    Gap=0.181367
  53:  mu=271.924528   Gap=0.011184      sigma=31.646544    Gap=0.172094
  54:  mu=271.648148   Gap=0.012189      sigma=31.416649    Gap=0.163580
  55:  mu=271.600000   Gap=0.012364      sigma=31.131744    Gap=0.153028
  56:  mu=270.732143   Gap=0.015519      sigma=31.516714    Gap=0.167286
  57:  mu=271.105263   Gap=0.014163      sigma=31.363564    Gap=0.161613
  58:  mu=270.275862   Gap=0.017179      sigma=31.716303    Gap=0.174678
  59:  mu=270.169492   Gap=0.017565      sigma=31.456805    Gap=0.165067
  60:  mu=270.233333   Gap=0.017333      sigma=31.197418    Gap=0.155460
  61:  mu=269.737705   Gap=0.019136      sigma=31.177914    Gap=0.154738
  62:  mu=269.419355   Gap=0.020293      sigma=31.025249    Gap=0.149083
  63:  mu=270.126984   Gap=0.017720      sigma=31.278316    Gap=0.158456
  64:  mu=270.375000   Gap=0.016818      sigma=31.095367    Gap=0.151680
  65:  mu=270.461538   Gap=0.016503      sigma=30.863011    Gap=0.143074
  66:  mu=269.727273   Gap=0.019174      sigma=31.195156    Gap=0.155376
  67:  mu=269.313433   Gap=0.020678      sigma=31.143485    Gap=0.153462
  68:  mu=269.250000   Gap=0.020909      sigma=30.918001    Gap=0.145111
  69:  mu=269.710145   Gap=0.019236      sigma=30.926796    Gap=0.145437
  70:  mu=268.800000   Gap=0.022545      sigma=31.622144    Gap=0.171191
  71:  mu=268.535211   Gap=0.023508      sigma=31.476721    Gap=0.165804
  72:  mu=268.569444   Gap=0.023384      sigma=31.258699    Gap=0.157730
  73:  mu=268.082192   Gap=0.025156      sigma=31.317969    Gap=0.159925
  74:  mu=268.121622   Gap=0.025012      sigma=31.107465    Gap=0.152128
  75:  mu=267.973333   Gap=0.025552      sigma=30.925706    Gap=0.145397
  76:  mu=267.802632   Gap=0.026172      sigma=30.757121    Gap=0.139153
  77:  mu=268.168831   Gap=0.024841      sigma=30.723062    Gap=0.137891
  78:  mu=267.871795   Gap=0.025921      sigma=30.636562    Gap=0.134687
  79:  mu=268.075949   Gap=0.025178      sigma=30.495392    Gap=0.129459
  80:  mu=268.275000   Gap=0.024455      sigma=30.355796    Gap=0.124289
  81:  mu=267.629630   Gap=0.026801      sigma=30.715116    Gap=0.137597
  82:  mu=267.560976   Gap=0.027051      sigma=30.533507    Gap=0.130871
  83:  mu=268.216867   Gap=0.024666      sigma=30.924723    Gap=0.145360
  84:  mu=267.702381   Gap=0.026537      sigma=31.095391    Gap=0.151681
  85:  mu=267.835294   Gap=0.026053      sigma=30.935929    Gap=0.145775
  86:  mu=269.000000   Gap=0.021818      sigma=32.576208    Gap=0.206526
  87:  mu=269.022989   Gap=0.021735      sigma=32.389149    Gap=0.199598
  88:  mu=269.431818   Gap=0.020248      sigma=32.429572    Gap=0.201095
  89:  mu=269.741573   Gap=0.019122      sigma=32.377523    Gap=0.199168
  90:  mu=269.944444   Gap=0.018384      sigma=32.253979    Gap=0.194592
  91:  mu=270.714286   Gap=0.015584      sigma=32.897204    Gap=0.218415
  92:  mu=270.782609   Gap=0.015336      sigma=32.724418    Gap=0.212015
  93:  mu=270.569892   Gap=0.016109      sigma=32.611891    Gap=0.207848
  94:  mu=270.510638   Gap=0.016325      sigma=32.442992    Gap=0.201592
  95:  mu=271.221053   Gap=0.013742      sigma=32.998622    Gap=0.222171
  96:  mu=271.208333   Gap=0.013788      sigma=32.826538    Gap=0.215798
  97:  mu=271.154639   Gap=0.013983      sigma=32.661128    Gap=0.209671
  98:  mu=270.897959   Gap=0.014917      sigma=32.592252    Gap=0.207120
  99:  mu=270.494949   Gap=0.016382      sigma=32.671729    Gap=0.210064
 100:  mu=270.450000   Gap=0.016545      sigma=32.511037    Gap=0.204112
 101:  mu=270.415842   Gap=0.016670      sigma=32.351494    Gap=0.198203
 102:  mu=270.509804   Gap=0.016328      sigma=32.206364    Gap=0.192828
 103:  mu=270.660194   Gap=0.015781      sigma=32.085612    Gap=0.188356
 104:  mu=270.701923   Gap=0.015629      sigma=31.933790    Gap=0.182733
 105:  mu=270.895238   Gap=0.014926      sigma=31.842447    Gap=0.179350
 106:  mu=270.528302   Gap=0.016261      sigma=31.914156    Gap=0.182006
 107:  mu=270.747664   Gap=0.015463      sigma=31.844862    Gap=0.179439
 108:  mu=270.722222   Gap=0.015556      sigma=31.698181    Gap=0.174007
 109:  mu=270.605505   Gap=0.015980      sigma=31.575748    Gap=0.169472
 110:  mu=270.509091   Gap=0.016331      sigma=31.448008    Gap=0.164741
 111:  mu=271.000000   Gap=0.014545      sigma=31.726591    Gap=0.175059
 112:  mu=271.303571   Gap=0.013442      sigma=31.746158    Gap=0.175784
 113:  mu=271.079646   Gap=0.014256      sigma=31.694097    Gap=0.173855
 114:  mu=271.394737   Gap=0.013110      sigma=31.732052    Gap=0.175261
 115:  mu=271.817391   Gap=0.011573      sigma=31.914446    Gap=0.182017
 116:  mu=272.094828   Gap=0.010564      sigma=31.915562    Gap=0.182058
 117:  mu=271.974359   Gap=0.011002      sigma=31.805354    Gap=0.177976
 118:  mu=272.042373   Gap=0.010755      sigma=31.678842    Gap=0.173290
 119:  mu=271.714286   Gap=0.011948      sigma=31.746142    Gap=0.175783
 120:  mu=271.783333   Gap=0.011697      sigma=31.622561    Gap=0.171206
 121:  mu=271.818182   Gap=0.011570      sigma=31.493932    Gap=0.166442
 122:  mu=271.745902   Gap=0.011833      sigma=31.374669    Gap=0.162025
 123:  mu=271.723577   Gap=0.011914      sigma=31.247842    Gap=0.157327
 124:  mu=271.661290   Gap=0.012141      sigma=31.129254    Gap=0.152935
 125:  mu=271.880000   Gap=0.011345      sigma=31.099994    Gap=0.151852
 126:  mu=271.984127   Gap=0.010967      sigma=30.998204    Gap=0.148082
 127:  mu=271.858268   Gap=0.011424      sigma=30.908227    Gap=0.144749
 128:  mu=271.945312   Gap=0.011108      sigma=30.802878    Gap=0.140847
 129:  mu=271.930233   Gap=0.011163      sigma=30.683730    Gap=0.136434
 130:  mu=271.700000   Gap=0.012000      sigma=30.677140    Gap=0.136190
 131:  mu=271.839695   Gap=0.011492      sigma=30.601306    Gap=0.133382
 132:  mu=271.674242   Gap=0.012094      sigma=30.543932    Gap=0.131257
 133:  mu=271.977444   Gap=0.010991      sigma=30.627637    Gap=0.134357
 134:  mu=271.970149   Gap=0.011018      sigma=30.513256    Gap=0.130121
 135:  mu=272.118519   Gap=0.010478      sigma=30.448512    Gap=0.127723
 136:  mu=272.022059   Gap=0.010829      sigma=30.357058    Gap=0.124335
 137:  mu=271.795620   Gap=0.011652      sigma=30.361121    Gap=0.124486
 138:  mu=271.956522   Gap=0.011067      sigma=30.309483    Gap=0.122573
 139:  mu=272.201439   Gap=0.010177      sigma=30.336999    Gap=0.123593
 140:  mu=272.135714   Gap=0.010416      sigma=30.238389    Gap=0.119940
 141:  mu=272.163121   Gap=0.010316      sigma=30.132715    Gap=0.116026
 142:  mu=272.042254   Gap=0.010755      sigma=30.060707    Gap=0.113360
 143:  mu=272.083916   Gap=0.010604      sigma=29.959529    Gap=0.109612
 144:  mu=272.368056   Gap=0.009571      sigma=30.048051    Gap=0.112891
 145:  mu=272.289655   Gap=0.009856      sigma=29.959033    Gap=0.109594
 146:  mu=272.150685   Gap=0.010361      sigma=29.903118    Gap=0.107523
 147:  mu=271.911565   Gap=0.011231      sigma=29.940968    Gap=0.108925
 148:  mu=272.135135   Gap=0.010418      sigma=29.962510    Gap=0.109723
 149:  mu=272.134228   Gap=0.010421      sigma=29.861797    Gap=0.105992
 150:  mu=271.926667   Gap=0.011176      sigma=29.869739    Gap=0.106287
 151:  mu=271.880795   Gap=0.011343      sigma=29.775969    Gap=0.102814
 152:  mu=271.993421   Gap=0.010933      sigma=29.710112    Gap=0.100375
 153:  mu=272.006536   Gap=0.010885      sigma=29.613302    Gap=0.096789
 154:  mu=272.324675   Gap=0.009728      sigma=29.778159    Gap=0.102895
 155:  mu=272.225806   Gap=0.010088      sigma=29.707292    Gap=0.100270
 156:  mu=272.057692   Gap=0.010699      sigma=29.685799    Gap=0.099474
 157:  mu=272.464968   Gap=0.009218      sigma=30.025155    Gap=0.112043
 158:  mu=272.379747   Gap=0.009528      sigma=29.949030    Gap=0.109223
 159:  mu=272.006289   Gap=0.010886      sigma=30.221509    Gap=0.119315
 160:  mu=271.993750   Gap=0.010932      sigma=30.127333    Gap=0.115827
 161:  mu=271.925466   Gap=0.011180      sigma=30.046042    Gap=0.112816
 162:  mu=271.993827   Gap=0.010932      sigma=29.965721    Gap=0.109842
 163:  mu=271.938650   Gap=0.011132      sigma=29.881913    Gap=0.106738
 164:  mu=272.036585   Gap=0.010776      sigma=29.816899    Gap=0.104330
 165:  mu=272.090909   Gap=0.010579      sigma=29.734546    Gap=0.101279
 166:  mu=272.186747   Gap=0.010230      sigma=29.670399    Gap=0.098904
 167:  mu=272.065868   Gap=0.010670      sigma=29.622402    Gap=0.097126
 168:  mu=271.821429   Gap=0.011558      sigma=29.702557    Gap=0.100095
 169:  mu=271.656805   Gap=0.012157      sigma=29.691321    Gap=0.099679
 170:  mu=271.811765   Gap=0.011594      sigma=29.672326    Gap=0.098975
 171:  mu=271.748538   Gap=0.011823      sigma=29.596920    Gap=0.096182
 172:  mu=271.750000   Gap=0.011818      sigma=29.510764    Gap=0.092991
 173:  mu=272.121387   Gap=0.010468      sigma=29.825742    Gap=0.104657
 174:  mu=272.143678   Gap=0.010387      sigma=29.741357    Gap=0.101532
 175:  mu=272.137143   Gap=0.010410      sigma=29.656385    Gap=0.098385
 176:  mu=272.045455   Gap=0.010744      sigma=29.596878    Gap=0.096181
 177:  mu=272.090395   Gap=0.010580      sigma=29.519174    Gap=0.093303
 178:  mu=272.157303   Gap=0.010337      sigma=29.449595    Gap=0.090726
 179:  mu=272.413408   Gap=0.009406      sigma=29.565325    Gap=0.095012
 180:  mu=272.355556   Gap=0.009616      sigma=29.493243    Gap=0.092342
 181:  mu=272.441989   Gap=0.009302      sigma=29.434508    Gap=0.090167
 182:  mu=272.554945   Gap=0.008891      sigma=29.392844    Gap=0.088624
 183:  mu=272.775956   Gap=0.008087      sigma=29.463677    Gap=0.091247
 184:  mu=272.625000   Gap=0.008636      sigma=29.454379    Gap=0.090903
 185:  mu=272.643243   Gap=0.008570      sigma=29.375707    Gap=0.087989
 186:  mu=272.758065   Gap=0.008152      sigma=29.338231    Gap=0.086601
 187:  mu=272.743316   Gap=0.008206      sigma=29.260373    Gap=0.083718
 188:  mu=272.718085   Gap=0.008298      sigma=29.184488    Gap=0.080907
 189:  mu=272.925926   Gap=0.007542      sigma=29.246350    Gap=0.083198
 190:  mu=272.742105   Gap=0.008211      sigma=29.278550    Gap=0.084391
 191:  mu=272.623037   Gap=0.008644      sigma=29.247890    Gap=0.083255
 192:  mu=272.770833   Gap=0.008106      sigma=29.243047    Gap=0.083076
 193:  mu=272.694301   Gap=0.008384      sigma=29.186462    Gap=0.080980
 194:  mu=272.556701   Gap=0.008885      sigma=29.173837    Gap=0.080512
 195:  mu=272.446154   Gap=0.009287      sigma=29.139645    Gap=0.079246
 196:  mu=272.408163   Gap=0.009425      sigma=29.070055    Gap=0.076669
 197:  mu=272.228426   Gap=0.010078      sigma=29.105159    Gap=0.077969
 198:  mu=272.292929   Gap=0.009844      sigma=29.045681    Gap=0.075766
 199:  mu=272.482412   Gap=0.009155      sigma=29.095035    Gap=0.077594
 200:  mu=272.395000   Gap=0.009473      sigma=29.048390    Gap=0.075866
 201:  mu=272.457711   Gap=0.009245      sigma=28.989610    Gap=0.073689
 202:  mu=272.495050   Gap=0.009109      sigma=28.922609    Gap=0.071208
 203:  mu=272.610837   Gap=0.008688      sigma=28.898178    Gap=0.070303
 204:  mu=272.823529   Gap=0.007914      sigma=28.986106    Gap=0.073559
 205:  mu=272.936585   Gap=0.007503      sigma=28.960375    Gap=0.072606
 206:  mu=272.844660   Gap=0.007838      sigma=28.919962    Gap=0.071110
 207:  mu=272.845411   Gap=0.007835      sigma=28.850025    Gap=0.068519
 208:  mu=272.831731   Gap=0.007885      sigma=28.781263    Gap=0.065973
 209:  mu=272.866029   Gap=0.007760      sigma=28.716586    Gap=0.063577
 210:  mu=272.857143   Gap=0.007792      sigma=28.648420    Gap=0.061053
 211:  mu=272.710900   Gap=0.008324      sigma=28.658916    Gap=0.061441
 212:  mu=272.750000   Gap=0.008182      sigma=28.596885    Gap=0.059144
 213:  mu=272.652582   Gap=0.008536      sigma=28.564916    Gap=0.057960
 214:  mu=272.640187   Gap=0.008581      sigma=28.498671    Gap=0.055506
 215:  mu=272.767442   Gap=0.008118      sigma=28.493196    Gap=0.055304
 216:  mu=272.981481   Gap=0.007340      sigma=28.599884    Gap=0.059255
 217:  mu=272.949309   Gap=0.007457      sigma=28.537827    Gap=0.056957
 218:  mu=272.853211   Gap=0.007807      sigma=28.507467    Gap=0.055832
 219:  mu=272.936073   Gap=0.007505      sigma=28.468608    Gap=0.054393
 220:  mu=272.877273   Gap=0.007719      sigma=28.417159    Gap=0.052487
 221:  mu=272.918552   Gap=0.007569      sigma=28.359404    Gap=0.050348
 222:  mu=273.063063   Gap=0.007043      sigma=28.376897    Gap=0.050996
 223:  mu=273.098655   Gap=0.006914      sigma=28.318166    Gap=0.048821
 224:  mu=273.191964   Gap=0.006575      sigma=28.289223    Gap=0.047749
 225:  mu=272.973333   Gap=0.007370      sigma=28.415320    Gap=0.052419
 226:  mu=272.734513   Gap=0.008238      sigma=28.577799    Gap=0.058437
 227:  mu=272.674009   Gap=0.008458      sigma=28.529286    Gap=0.056640
 228:  mu=272.736842   Gap=0.008230      sigma=28.482390    Gap=0.054903
 229:  mu=272.960699   Gap=0.007416      sigma=28.620438    Gap=0.060016
 230:  mu=273.034783   Gap=0.007146      sigma=28.580148    Gap=0.058524
 231:  mu=273.086580   Gap=0.006958      sigma=28.529037    Gap=0.056631
 232:  mu=273.189655   Gap=0.006583      sigma=28.510559    Gap=0.055947
 233:  mu=273.317597   Gap=0.006118      sigma=28.515977    Gap=0.056147
 234:  mu=273.358974   Gap=0.005967      sigma=28.461989    Gap=0.054148
 235:  mu=273.382979   Gap=0.005880      sigma=28.403741    Gap=0.051990
 236:  mu=273.364407   Gap=0.005948      sigma=28.344929    Gap=0.049812
 237:  mu=273.308017   Gap=0.006153      sigma=28.298329    Gap=0.048086
 238:  mu=273.197479   Gap=0.006555      sigma=28.290043    Gap=0.047779
 239:  mu=273.100418   Gap=0.006908      sigma=28.270480    Gap=0.047055
 240:  mu=273.233333   Gap=0.006424      sigma=28.286255    Gap=0.047639
 241:  mu=273.336100   Gap=0.006051      sigma=28.272369    Gap=0.047125
 242:  mu=273.466942   Gap=0.005575      sigma=28.286918    Gap=0.047664
 243:  mu=273.555556   Gap=0.005253      sigma=28.262293    Gap=0.046752
 244:  mu=273.750000   Gap=0.004545      sigma=28.366725    Gap=0.050619
 245:  mu=273.718367   Gap=0.004660      sigma=28.313087    Gap=0.048633
 246:  mu=273.719512   Gap=0.004656      sigma=28.255487    Gap=0.046500
 247:  mu=273.720648   Gap=0.004652      sigma=28.198237    Gap=0.044379
 248:  mu=273.951613   Gap=0.003812      sigma=28.374470    Gap=0.050906
 249:  mu=273.987952   Gap=0.003680      sigma=28.323218    Gap=0.049008
 250:  mu=273.948000   Gap=0.003825      sigma=28.273544    Gap=0.047168
 251:  mu=274.119522   Gap=0.003202      sigma=28.347194    Gap=0.049896
 252:  mu=274.186508   Gap=0.002958      sigma=28.310792    Gap=0.048548
 253:  mu=274.280632   Gap=0.002616      sigma=28.294266    Gap=0.047936
 254:  mu=274.464567   Gap=0.001947      sigma=28.389666    Gap=0.051469
 255:  mu=274.482353   Gap=0.001882      sigma=28.335364    Gap=0.049458
 256:  mu=274.546875   Gap=0.001648      sigma=28.298730    Gap=0.048101
 257:  mu=274.564202   Gap=0.001585      sigma=28.244981    Gap=0.046110
 258:  mu=274.344961   Gap=0.002382      sigma=28.408448    Gap=0.052165
 259:  mu=274.200772   Gap=0.002906      sigma=28.447985    Gap=0.053629
 260:  mu=274.357692   Gap=0.002336      sigma=28.505312    Gap=0.055752
 261:  mu=274.605364   Gap=0.001435      sigma=28.729572    Gap=0.064058
 262:  mu=274.534351   Gap=0.001693      sigma=28.697633    Gap=0.062875
 263:  mu=274.661597   Gap=0.001231      sigma=28.716980    Gap=0.063592
 264:  mu=274.712121   Gap=0.001047      sigma=28.674249    Gap=0.062009
 265:  mu=274.732075   Gap=0.000974      sigma=28.621932    Gap=0.060072
 266:  mu=274.808271   Gap=0.000697      sigma=28.594995    Gap=0.059074
 267:  mu=274.898876   Gap=0.000368      sigma=28.579626    Gap=0.058505
 268:  mu=274.925373   Gap=0.000271      sigma=28.529541    Gap=0.056650
 269:  mu=274.828996   Gap=0.000622      sigma=28.520138    Gap=0.056301
 270:  mu=274.844444   Gap=0.000566      sigma=28.468401    Gap=0.054385
 271:  mu=274.889299   Gap=0.000403      sigma=28.425385    Gap=0.052792
 272:  mu=274.878676   Gap=0.000441      sigma=28.373623    Gap=0.050875
 273:  mu=274.794872   Gap=0.000746      sigma=28.355314    Gap=0.050197
 274:  mu=274.788321   Gap=0.000770      sigma=28.303731    Gap=0.048286
 275:  mu=274.818182   Gap=0.000661      sigma=28.256546    Gap=0.046539
 276:  mu=274.782609   Gap=0.000791      sigma=28.211479    Gap=0.044870
 277:  mu=274.657040   Gap=0.001247      sigma=28.237672    Gap=0.045840
 278:  mu=274.669065   Gap=0.001203      sigma=28.187550    Gap=0.043983
 279:  mu=274.645161   Gap=0.001290      sigma=28.139812    Gap=0.042215
 280:  mu=274.857143   Gap=0.000519      sigma=28.311803    Gap=0.048585
 281:  mu=274.850534   Gap=0.000544      sigma=28.261597    Gap=0.046726
 282:  mu=274.996454   Gap=0.000013      sigma=28.317288    Gap=0.048788
 283:  mu=274.830389   Gap=0.000617      sigma=28.404440    Gap=0.052016
 284:  mu=274.855634   Gap=0.000525      sigma=28.357569    Gap=0.050280
 285:  mu=274.842105   Gap=0.000574      sigma=28.308693    Gap=0.048470
 286:  mu=274.734266   Gap=0.000966      sigma=28.317740    Gap=0.048805
 287:  mu=274.717770   Gap=0.001026      sigma=28.269740    Gap=0.047027
 288:  mu=274.694444   Gap=0.001111      sigma=28.223384    Gap=0.045311
 289:  mu=274.723183   Gap=0.001007      sigma=28.178733    Gap=0.043657
 290:  mu=274.565517   Gap=0.001580      sigma=28.257514    Gap=0.046575
 291:  mu=274.505155   Gap=0.001799      sigma=28.227643    Gap=0.045468
 292:  mu=274.500000   Gap=0.001818      sigma=28.179403    Gap=0.043682
 293:  mu=274.675768   Gap=0.001179      sigma=28.291160    Gap=0.047821
 294:  mu=274.646259   Gap=0.001286      sigma=28.247522    Gap=0.046205
 295:  mu=274.694915   Gap=0.001109      sigma=28.211943    Gap=0.044887
 296:  mu=274.800676   Gap=0.000725      sigma=28.222765    Gap=0.045288
 297:  mu=274.801347   Gap=0.000722      sigma=28.175214    Gap=0.043526
 298:  mu=274.748322   Gap=0.000915      sigma=28.142740    Gap=0.042324
 299:  mu=274.849498   Gap=0.000547      sigma=28.149875    Gap=0.042588
 300:  mu=274.630000   Gap=0.001345      sigma=28.358064    Gap=0.050299
 301:  mu=274.744186   Gap=0.000930      sigma=28.379916    Gap=0.051108
 302:  mu=274.900662   Gap=0.000361      sigma=28.462652    Gap=0.054172
 303:  mu=274.894389   Gap=0.000384      sigma=28.415855    Gap=0.052439
 304:  mu=274.750000   Gap=0.000909      sigma=28.480199    Gap=0.054822
 305:  mu=274.829508   Gap=0.000620      sigma=28.467245    Gap=0.054342
 306:  mu=274.741830   Gap=0.000939      sigma=28.461912    Gap=0.054145
 307:  mu=274.785016   Gap=0.000782      sigma=28.425559    Gap=0.052798
 308:  mu=274.649351   Gap=0.001275      sigma=28.478753    Gap=0.054769
 309:  mu=274.579288   Gap=0.001530      sigma=28.459209    Gap=0.054045
 310:  mu=274.503226   Gap=0.001806      sigma=28.444711    Gap=0.053508
 311:  mu=274.466238   Gap=0.001941      sigma=28.406410    Gap=0.052089
 312:  mu=274.516026   Gap=0.001760      sigma=28.374438    Gap=0.050905
 313:  mu=274.504792   Gap=0.001801      sigma=28.329770    Gap=0.049251
 314:  mu=274.452229   Gap=0.001992      sigma=28.299906    Gap=0.048145
 315:  mu=274.558730   Gap=0.001605      sigma=28.317904    Gap=0.048811
 316:  mu=274.515823   Gap=0.001761      sigma=28.283316    Gap=0.047530
 317:  mu=274.438486   Gap=0.002042      sigma=28.272115    Gap=0.047115
 318:  mu=274.361635   Gap=0.002321      sigma=28.260770    Gap=0.046695
 319:  mu=274.410658   Gap=0.002143      sigma=28.229978    Gap=0.045555
 320:  mu=274.234375   Gap=0.002784      sigma=28.361143    Gap=0.050413
 321:  mu=274.214953   Gap=0.002855      sigma=28.319064    Gap=0.048854
 322:  mu=274.167702   Gap=0.003027      sigma=28.287727    Gap=0.047694
 323:  mu=273.956656   Gap=0.003794      sigma=28.496667    Gap=0.055432
 324:  mu=274.132716   Gap=0.003154      sigma=28.628058    Gap=0.060298
 325:  mu=274.043077   Gap=0.003480      sigma=28.629484    Gap=0.060351
 326:  mu=273.865031   Gap=0.004127      sigma=28.765183    Gap=0.065377
 327:  mu=273.892966   Gap=0.004026      sigma=28.725595    Gap=0.063911
 328:  mu=274.015244   Gap=0.003581      sigma=28.766879    Gap=0.065440
 329:  mu=274.167173   Gap=0.003028      sigma=28.854620    Gap=0.068690
 330:  mu=274.266667   Gap=0.002667      sigma=28.867332    Gap=0.069160
 331:  mu=274.268882   Gap=0.002659      sigma=28.823720    Gap=0.067545
 332:  mu=274.259036   Gap=0.002694      sigma=28.780836    Gap=0.065957
 333:  mu=274.207207   Gap=0.002883      sigma=28.753102    Gap=0.064930
 334:  mu=274.299401   Gap=0.002548      sigma=28.759277    Gap=0.065158
 335:  mu=274.358209   Gap=0.002334      sigma=28.736425    Gap=0.064312
 336:  mu=274.366071   Gap=0.002305      sigma=28.693992    Gap=0.062740
 337:  mu=274.344214   Gap=0.002385      sigma=28.654189    Gap=0.061266
 338:  mu=274.378698   Gap=0.002259      sigma=28.618772    Gap=0.059955
 339:  mu=274.457227   Gap=0.001974      sigma=28.612977    Gap=0.059740
 340:  mu=274.305882   Gap=0.002524      sigma=28.706434    Gap=0.063201
 341:  mu=274.340176   Gap=0.002399      sigma=28.671286    Gap=0.061899
 342:  mu=274.324561   Gap=0.002456      sigma=28.630790    Gap=0.060400
 343:  mu=274.297376   Gap=0.002555      sigma=28.593444    Gap=0.059016
 344:  mu=274.220930   Gap=0.002833      sigma=28.586934    Gap=0.058775
 345:  mu=274.142029   Gap=0.003120      sigma=28.582960    Gap=0.058628
 346:  mu=274.306358   Gap=0.002522      sigma=28.704369    Gap=0.063125
 347:  mu=274.317003   Gap=0.002484      sigma=28.663663    Gap=0.061617
 348:  mu=274.272989   Gap=0.002644      sigma=28.634190    Gap=0.060526
 349:  mu=274.143266   Gap=0.003115      sigma=28.695359    Gap=0.062791
 350:  mu=274.242857   Gap=0.002753      sigma=28.714673    Gap=0.063506
 351:  mu=274.276353   Gap=0.002631      sigma=28.680587    Gap=0.062244
 352:  mu=274.269886   Gap=0.002655      sigma=28.640074    Gap=0.060743
 353:  mu=274.303116   Gap=0.002534      sigma=28.606274    Gap=0.059492
 354:  mu=274.163842   Gap=0.003041      sigma=28.685441    Gap=0.062424
 355:  mu=274.292958   Gap=0.002571      sigma=28.747837    Gap=0.064735
 356:  mu=274.382022   Gap=0.002247      sigma=28.756438    Gap=0.065053
