任务数量： 500
实际：mu=137.000000   sigma=15.000000

   1:  mu=124.000000   Gap=0.094891      sigma=0.000000    Gap=1.000000
  61:  mu=136.901639   Gap=0.000718      sigma=16.015059    Gap=0.067671
  62:  mu=136.822581   Gap=0.001295      sigma=15.897377    Gap=0.059825
  63:  mu=136.603175   Gap=0.002897      sigma=15.865046    Gap=0.057670
  64:  mu=136.765625   Gap=0.001711      sigma=15.793335    Gap=0.052889
  65:  mu=136.538462   Gap=0.003369      sigma=15.776396    Gap=0.051760
  66:  mu=136.484848   Gap=0.003760      sigma=15.662387    Gap=0.044159
  67:  mu=136.776119   Gap=0.001634      sigma=15.724134    Gap=0.048276
  68:  mu=136.808824   Gap=0.001395      sigma=15.610382    Gap=0.040692
  69:  mu=136.695652   Gap=0.002222      sigma=15.524926    Gap=0.034995
  70:  mu=136.785714   Gap=0.001564      sigma=15.431779    Gap=0.028785
  71:  mu=136.788732   Gap=0.001542      sigma=15.322740    Gap=0.021516
  72:  mu=136.486111   Gap=0.003751      sigma=15.428143    Gap=0.028543
  73:  mu=136.273973   Gap=0.005299      sigma=15.427480    Gap=0.028499
  74:  mu=136.256757   Gap=0.005425      sigma=15.323591    Gap=0.021573
  75:  mu=136.173333   Gap=0.006034      sigma=15.237999    Gap=0.015867
  76:  mu=136.118421   Gap=0.006435      sigma=15.144885    Gap=0.009659
  77:  mu=136.350649   Gap=0.004740      sigma=15.181813    Gap=0.012121
  78:  mu=136.256410   Gap=0.005428      sigma=15.106830    Gap=0.007122
  79:  mu=136.215190   Gap=0.005729      sigma=15.015326    Gap=0.001022
  80:  mu=136.187500   Gap=0.005931      sigma=14.923215    Gap=0.005119
  81:  mu=136.259259   Gap=0.005407      sigma=14.844692    Gap=0.010354
  82:  mu=136.280488   Gap=0.005252      sigma=14.755135    Gap=0.016324
  83:  mu=136.481928   Gap=0.003782      sigma=14.778983    Gap=0.014734
  84:  mu=136.654762   Gap=0.002520      sigma=14.774893    Gap=0.015007
  85:  mu=136.623529   Gap=0.002748      sigma=14.690514    Gap=0.020632
  86:  mu=136.465116   Gap=0.003904      sigma=14.677698    Gap=0.021487
  87:  mu=136.678161   Gap=0.002349      sigma=14.726233    Gap=0.018251
  88:  mu=136.647727   Gap=0.002571      sigma=14.645073    Gap=0.023662
  89:  mu=136.629213   Gap=0.002706      sigma=14.563601    Gap=0.029093
  90:  mu=136.533333   Gap=0.003406      sigma=14.510686    Gap=0.032621
  91:  mu=136.538462   Gap=0.003369      sigma=14.430818    Gap=0.037945
  92:  mu=136.641304   Gap=0.002618      sigma=14.385667    Gap=0.040956
  93:  mu=136.602151   Gap=0.002904      sigma=14.313044    Gap=0.045797
  94:  mu=136.446809   Gap=0.004038      sigma=14.315307    Gap=0.045646
  95:  mu=136.526316   Gap=0.003458      sigma=14.260613    Gap=0.049292
  96:  mu=136.385417   Gap=0.004486      sigma=14.252463    Gap=0.049836
  97:  mu=136.432990   Gap=0.004139      sigma=14.186466    Gap=0.054236
  98:  mu=136.469388   Gap=0.003873      sigma=14.118452    Gap=0.058770
  99:  mu=136.484848   Gap=0.003760      sigma=14.047800    Gap=0.063480
 100:  mu=136.390000   Gap=0.004453      sigma=14.009208    Gap=0.066053
 101:  mu=136.752475   Gap=0.001807      sigma=14.403249    Gap=0.039783
 102:  mu=136.676471   Gap=0.002362      sigma=14.352811    Gap=0.043146
 103:  mu=136.330097   Gap=0.004890      sigma=14.705120    Gap=0.019659
 104:  mu=136.326923   Gap=0.004913      sigma=14.634287    Gap=0.024381
 105:  mu=136.209524   Gap=0.005770      sigma=14.613559    Gap=0.025763
 106:  mu=136.273585   Gap=0.005302      sigma=14.559269    Gap=0.029382
 107:  mu=136.355140   Gap=0.004707      sigma=14.515382    Gap=0.032308
 108:  mu=136.166667   Gap=0.006083      sigma=14.578968    Gap=0.028069
 109:  mu=136.073394   Gap=0.006764      sigma=14.544274    Gap=0.030382
 110:  mu=135.881818   Gap=0.008162      sigma=14.615516    Gap=0.025632
 111:  mu=135.954955   Gap=0.007628      sigma=14.569737    Gap=0.028684
 112:  mu=135.625000   Gap=0.010036      sigma=14.915312    Gap=0.005646
 113:  mu=135.787611   Gap=0.008850      sigma=14.948556    Gap=0.003430
 114:  mu=135.754386   Gap=0.009092      sigma=14.887037    Gap=0.007531
 115:  mu=135.600000   Gap=0.010219      sigma=14.913548    Gap=0.005763
 116:  mu=135.448276   Gap=0.011326      sigma=14.938001    Gap=0.004133
 117:  mu=135.495726   Gap=0.010980      sigma=14.882804    Gap=0.007813
 118:  mu=135.398305   Gap=0.011691      sigma=14.857025    Gap=0.009532
 119:  mu=135.369748   Gap=0.011900      sigma=14.797720    Gap=0.013485
 120:  mu=135.383333   Gap=0.011800      sigma=14.736679    Gap=0.017555
 121:  mu=135.462810   Gap=0.011220      sigma=14.701460    Gap=0.019903
 122:  mu=135.360656   Gap=0.011966      sigma=14.684142    Gap=0.021057
 123:  mu=135.560976   Gap=0.010504      sigma=14.790761    Gap=0.013949
 124:  mu=135.790323   Gap=0.008830      sigma=14.948985    Gap=0.003401
 125:  mu=135.760000   Gap=0.009051      sigma=14.892898    Gap=0.007140
 126:  mu=135.928571   Gap=0.007821      sigma=14.952931    Gap=0.003138
 127:  mu=135.976378   Gap=0.007472      sigma=14.903609    Gap=0.006426
 128:  mu=135.914062   Gap=0.007927      sigma=14.861878    Gap=0.009208
 129:  mu=135.899225   Gap=0.008035      sigma=14.805114    Gap=0.012992
 130:  mu=135.761538   Gap=0.009040      sigma=14.830739    Gap=0.011284
 131:  mu=135.885496   Gap=0.008135      sigma=14.841473    Gap=0.010568
 132:  mu=135.901515   Gap=0.008018      sigma=14.786286    Gap=0.014248
 133:  mu=136.285714   Gap=0.005214      sigma=15.377736    Gap=0.025182
 134:  mu=136.291045   Gap=0.005175      sigma=15.320372    Gap=0.021358
 135:  mu=136.274074   Gap=0.005299      sigma=15.264789    Gap=0.017653
 136:  mu=136.397059   Gap=0.004401      sigma=15.275547    Gap=0.018370
 137:  mu=136.518248   Gap=0.003516      sigma=15.285173    Gap=0.019012
 138:  mu=136.521739   Gap=0.003491      sigma=15.229747    Gap=0.015316
 139:  mu=136.402878   Gap=0.004359      sigma=15.238969    Gap=0.015931
 140:  mu=136.607143   Gap=0.002868      sigma=15.374235    Gap=0.024949
 141:  mu=136.673759   Gap=0.002381      sigma=15.339883    Gap=0.022659
 142:  mu=136.830986   Gap=0.001234      sigma=15.399365    Gap=0.026624
 143:  mu=136.902098   Gap=0.000715      sigma=15.368806    Gap=0.024587
 144:  mu=136.972222   Gap=0.000203      sigma=15.338289    Gap=0.022553
 145:  mu=136.848276   Gap=0.001107      sigma=15.357501    Gap=0.023833
 146:  mu=136.842466   Gap=0.001150      sigma=15.304977    Gap=0.020332
 147:  mu=136.877551   Gap=0.000894      sigma=15.258720    Gap=0.017248
 148:  mu=136.891892   Gap=0.000789      sigma=15.208077    Gap=0.013872
 149:  mu=136.758389   Gap=0.001764      sigma=15.243725    Gap=0.016248
 150:  mu=136.640000   Gap=0.002628      sigma=15.261402    Gap=0.017427
 151:  mu=136.549669   Gap=0.003287      sigma=15.250964    Gap=0.016731
 152:  mu=136.493421   Gap=0.003698      sigma=15.216420    Gap=0.014428
 153:  mu=136.594771   Gap=0.002958      sigma=15.217997    Gap=0.014533
 154:  mu=136.636364   Gap=0.002654      sigma=15.177229    Gap=0.011815
 155:  mu=136.729032   Gap=0.001978      sigma=15.171837    Gap=0.011456
 156:  mu=136.615385   Gap=0.002807      sigma=15.189175    Gap=0.012612
 157:  mu=136.484076   Gap=0.003766      sigma=15.229290    Gap=0.015286
 158:  mu=136.689873   Gap=0.002264      sigma=15.398464    Gap=0.026564
 159:  mu=136.647799   Gap=0.002571      sigma=15.359073    Gap=0.023938
 160:  mu=136.543750   Gap=0.003330      sigma=15.367111    Gap=0.024474
 161:  mu=136.434783   Gap=0.004126      sigma=15.381195    Gap=0.025413
 162:  mu=136.450617   Gap=0.004010      sigma=15.334965    Gap=0.022331
 163:  mu=136.466258   Gap=0.003896      sigma=15.289149    Gap=0.019277
 164:  mu=136.445122   Gap=0.004050      sigma=15.244852    Gap=0.016323
 165:  mu=136.533333   Gap=0.003406      sigma=15.240510    Gap=0.016034
 166:  mu=136.578313   Gap=0.003078      sigma=15.205516    Gap=0.013701
 167:  mu=136.473054   Gap=0.003846      sigma=15.220461    Gap=0.014697
 168:  mu=136.416667   Gap=0.004258      sigma=15.192580    Gap=0.012839
 169:  mu=136.343195   Gap=0.004794      sigma=15.177470    Gap=0.011831
 170:  mu=136.529412   Gap=0.003435      sigma=15.325172    Gap=0.021678
 171:  mu=136.432749   Gap=0.004141      sigma=15.332185    Gap=0.022146
 172:  mu=136.284884   Gap=0.005220      sigma=15.409345    Gap=0.027290
 173:  mu=136.346821   Gap=0.004768      sigma=15.386202    Gap=0.025747
 174:  mu=136.459770   Gap=0.003943      sigma=15.413686    Gap=0.027579
 175:  mu=136.422857   Gap=0.004213      sigma=15.377295    Gap=0.025153
 176:  mu=136.392045   Gap=0.004438      sigma=15.338963    Gap=0.022598
 177:  mu=136.514124   Gap=0.003547      sigma=15.381076    Gap=0.025405
 178:  mu=136.589888   Gap=0.002994      sigma=15.370894    Gap=0.024726
 179:  mu=136.513966   Gap=0.003548      sigma=15.361331    Gap=0.024089
 180:  mu=136.527778   Gap=0.003447      sigma=15.319715    Gap=0.021314
 181:  mu=136.486188   Gap=0.003750      sigma=15.287523    Gap=0.019168
 182:  mu=136.615385   Gap=0.002807      sigma=15.344233    Gap=0.022949
 183:  mu=136.792350   Gap=0.001516      sigma=15.487366    Gap=0.032491
 184:  mu=136.798913   Gap=0.001468      sigma=15.445479    Gap=0.029699
 185:  mu=136.783784   Gap=0.001578      sigma=15.405045    Gap=0.027003
 186:  mu=136.817204   Gap=0.001334      sigma=15.370301    Gap=0.024687
 187:  mu=136.727273   Gap=0.001991      sigma=15.378138    Gap=0.025209
 188:  mu=136.920213   Gap=0.000582      sigma=15.562469    Gap=0.037498
 189:  mu=136.814815   Gap=0.001352      sigma=15.588376    Gap=0.039225
 190:  mu=136.626316   Gap=0.002728      sigma=15.761791    Gap=0.050786
 191:  mu=136.701571   Gap=0.002178      sigma=15.754662    Gap=0.050311
 192:  mu=136.760417   Gap=0.001749      sigma=15.734612    Gap=0.048974
 193:  mu=136.875648   Gap=0.000908      sigma=15.774810    Gap=0.051654
 194:  mu=136.958763   Gap=0.000301      sigma=15.776413    Gap=0.051761
 195:  mu=136.953846   Gap=0.000337      sigma=15.736058    Gap=0.049071
 196:  mu=136.984694   Gap=0.000112      sigma=15.701773    Gap=0.046785
 197:  mu=137.010152   Gap=0.000074      sigma=15.665925    Gap=0.044395
 198:  mu=136.989899   Gap=0.000074      sigma=15.628900    Gap=0.041927
 199:  mu=136.959799   Gap=0.000293      sigma=15.595335    Gap=0.039689
 200:  mu=137.015000   Gap=0.000109      sigma=15.575775    Gap=0.038385
 201:  mu=137.054726   Gap=0.000399      sigma=15.547136    Gap=0.036476
 202:  mu=137.103960   Gap=0.000759      sigma=15.524305    Gap=0.034954
 203:  mu=137.162562   Gap=0.001187      sigma=15.508402    Gap=0.033893
 204:  mu=137.254902   Gap=0.001861      sigma=15.526187    Gap=0.035079
 205:  mu=137.180488   Gap=0.001317      sigma=15.524697    Gap=0.034980
 206:  mu=137.174757   Gap=0.001276      sigma=15.487187    Gap=0.032479
 207:  mu=137.106280   Gap=0.000776      sigma=15.480963    Gap=0.032064
 208:  mu=137.000000   Gap=0.000000      sigma=15.519219    Gap=0.034615
 209:  mu=137.004785   Gap=0.000035      sigma=15.482201    Gap=0.032147
 210:  mu=136.961905   Gap=0.000278      sigma=15.457730    Gap=0.030515
 211:  mu=137.028436   Gap=0.000208      sigma=15.451166    Gap=0.030078
 212:  mu=136.948113   Gap=0.000379      sigma=15.458775    Gap=0.030585
 213:  mu=137.018779   Gap=0.000137      sigma=15.456728    Gap=0.030449
 214:  mu=137.126168   Gap=0.000921      sigma=15.500014    Gap=0.033334
 215:  mu=137.246512   Gap=0.001799      sigma=15.563812    Gap=0.037587
 216:  mu=137.087963   Gap=0.000642      sigma=15.700809    Gap=0.046721
 217:  mu=137.082949   Gap=0.000605      sigma=15.664764    Gap=0.044318
 218:  mu=137.160550   Gap=0.001172      sigma=15.670545    Gap=0.044703
 219:  mu=137.123288   Gap=0.000900      sigma=15.644403    Gap=0.042960
 220:  mu=137.168182   Gap=0.001228      sigma=15.622940    Gap=0.041529
 221:  mu=137.190045   Gap=0.001387      sigma=15.590927    Gap=0.039395
 222:  mu=137.328829   Gap=0.002400      sigma=15.691995    Gap=0.046133
 223:  mu=137.381166   Gap=0.002782      sigma=15.676180    Gap=0.045079
 224:  mu=137.477679   Gap=0.003487      sigma=15.707410    Gap=0.047161
 225:  mu=137.546667   Gap=0.003990      sigma=15.706440    Gap=0.047096
 226:  mu=137.522124   Gap=0.003811      sigma=15.675976    Gap=0.045065
 227:  mu=137.511013   Gap=0.003730      sigma=15.642302    Gap=0.042820
 228:  mu=137.574561   Gap=0.004194      sigma=15.637300    Gap=0.042487
 229:  mu=137.537118   Gap=0.003921      sigma=15.613360    Gap=0.040891
 230:  mu=137.604348   Gap=0.004411      sigma=15.612564    Gap=0.040838
 231:  mu=137.675325   Gap=0.004929      sigma=15.615877    Gap=0.041058
 232:  mu=137.568966   Gap=0.004153      sigma=15.665812    Gap=0.044387
 233:  mu=137.618026   Gap=0.004511      sigma=15.650008    Gap=0.043334
 234:  mu=137.581197   Gap=0.004242      sigma=15.626648    Gap=0.041777
 235:  mu=137.617021   Gap=0.004504      sigma=15.602991    Gap=0.040199
 236:  mu=137.644068   Gap=0.004701      sigma=15.575418    Gap=0.038361
 237:  mu=137.641350   Gap=0.004681      sigma=15.542580    Gap=0.036172
 238:  mu=137.714286   Gap=0.005214      sigma=15.550483    Gap=0.036699
 239:  mu=137.723849   Gap=0.005284      sigma=15.518618    Gap=0.034575
 240:  mu=137.725000   Gap=0.005292      sigma=15.486264    Gap=0.032418
 241:  mu=137.730290   Gap=0.005331      sigma=15.454319    Gap=0.030288
 242:  mu=137.859504   Gap=0.006274      sigma=15.552261    Gap=0.036817
 243:  mu=137.942387   Gap=0.006879      sigma=15.573692    Gap=0.038246
 244:  mu=138.004098   Gap=0.007329      sigma=15.571490    Gap=0.038099
 245:  mu=137.951020   Gap=0.006942      sigma=15.561781    Gap=0.037452
 246:  mu=137.902439   Gap=0.006587      sigma=15.548725    Gap=0.036582
 247:  mu=137.838057   Gap=0.006117      sigma=15.550040    Gap=0.036669
 248:  mu=137.741935   Gap=0.005416      sigma=15.592011    Gap=0.039467
 249:  mu=137.887550   Gap=0.006478      sigma=15.728731    Gap=0.048582
 250:  mu=137.960000   Gap=0.007007      sigma=15.738818    Gap=0.049255
 251:  mu=137.944223   Gap=0.006892      sigma=15.709415    Gap=0.047294
 252:  mu=137.900794   Gap=0.006575      sigma=15.693306    Gap=0.046220
 253:  mu=137.960474   Gap=0.007011      sigma=15.690888    Gap=0.046059
 254:  mu=138.015748   Gap=0.007414      sigma=15.684630    Gap=0.045642
 255:  mu=137.964706   Gap=0.007042      sigma=15.674968    Gap=0.044998
 256:  mu=137.996094   Gap=0.007271      sigma=15.652351    Gap=0.043490
 257:  mu=138.070039   Gap=0.007811      sigma=15.666607    Gap=0.044440
 258:  mu=138.108527   Gap=0.008091      sigma=15.648385    Gap=0.043226
 259:  mu=138.034749   Gap=0.007553      sigma=15.663041    Gap=0.044203
 260:  mu=137.942308   Gap=0.006878      sigma=15.703519    Gap=0.046901
 261:  mu=137.835249   Gap=0.006097      sigma=15.768186    Gap=0.051212
 262:  mu=137.912214   Gap=0.006658      sigma=15.787107    Gap=0.052474
 263:  mu=137.927757   Gap=0.006772      sigma=15.759073    Gap=0.050605
 264:  mu=137.901515   Gap=0.006580      sigma=15.734954    Gap=0.048997
 265:  mu=137.811321   Gap=0.005922      sigma=15.773463    Gap=0.051564
 266:  mu=137.624060   Gap=0.004555      sigma=16.036191    Gap=0.069079
 267:  mu=137.595506   Gap=0.004347      sigma=16.012906    Gap=0.067527
 268:  mu=137.518657   Gap=0.003786      sigma=16.032256    Gap=0.068817
 269:  mu=137.464684   Gap=0.003392      sigma=16.026803    Gap=0.068454
 270:  mu=137.444444   Gap=0.003244      sigma=16.000540    Gap=0.066703
 271:  mu=137.483395   Gap=0.003528      sigma=15.983810    Gap=0.065587
 272:  mu=137.485294   Gap=0.003542      sigma=15.954432    Gap=0.063629
 273:  mu=137.520147   Gap=0.003797      sigma=15.935555    Gap=0.062370
 274:  mu=137.485401   Gap=0.003543      sigma=15.916805    Gap=0.061120
 275:  mu=137.556364   Gap=0.004061      sigma=15.931202    Gap=0.062080
 276:  mu=137.547101   Gap=0.003993      sigma=15.903056    Gap=0.060204
 277:  mu=137.523466   Gap=0.003821      sigma=15.879180    Gap=0.058612
 278:  mu=137.604317   Gap=0.004411      sigma=15.907610    Gap=0.060507
 279:  mu=137.523297   Gap=0.003820      sigma=15.936433    Gap=0.062429
 280:  mu=137.617857   Gap=0.004510      sigma=15.986167    Gap=0.065744
 281:  mu=137.604982   Gap=0.004416      sigma=15.959151    Gap=0.063943
 282:  mu=137.578014   Gap=0.004219      sigma=15.937242    Gap=0.062483
 283:  mu=137.604240   Gap=0.004411      sigma=15.915154    Gap=0.061010
 284:  mu=137.602113   Gap=0.004395      sigma=15.887150    Gap=0.059143
 285:  mu=137.505263   Gap=0.003688      sigma=15.943017    Gap=0.062868
 286:  mu=137.416084   Gap=0.003037      sigma=15.986170    Gap=0.065745
 287:  mu=137.365854   Gap=0.002670      sigma=15.980889    Gap=0.065393
 288:  mu=137.256944   Gap=0.001876      sigma=16.059458    Gap=0.070631
 289:  mu=137.262976   Gap=0.001920      sigma=16.031976    Gap=0.068798
 290:  mu=137.272414   Gap=0.001988      sigma=16.005115    Gap=0.067008
 291:  mu=137.298969   Gap=0.002182      sigma=15.983990    Gap=0.065599
 292:  mu=137.332192   Gap=0.002425      sigma=15.966658    Gap=0.064444
 293:  mu=137.317406   Gap=0.002317      sigma=15.941390    Gap=0.062759
 294:  mu=137.360544   Gap=0.002632      sigma=15.931377    Gap=0.062092
 295:  mu=137.305085   Gap=0.002227      sigma=15.932755    Gap=0.062184
 296:  mu=137.297297   Gap=0.002170      sigma=15.906381    Gap=0.060425
 297:  mu=137.309764   Gap=0.002261      sigma=15.881029    Gap=0.058735
 298:  mu=137.355705   Gap=0.002596      sigma=15.874116    Gap=0.058274
 299:  mu=137.441472   Gap=0.003222      sigma=15.916560    Gap=0.061104
 300:  mu=137.450000   Gap=0.003285      sigma=15.890694    Gap=0.059380
 301:  mu=137.451827   Gap=0.003298      sigma=15.864307    Gap=0.057620
 302:  mu=137.440397   Gap=0.003215      sigma=15.839262    Gap=0.055951
 303:  mu=137.455446   Gap=0.003324      sigma=15.815265    Gap=0.054351
 304:  mu=137.480263   Gap=0.003506      sigma=15.795140    Gap=0.053009
 305:  mu=137.472131   Gap=0.003446      sigma=15.769863    Gap=0.051324
 306:  mu=137.454248   Gap=0.003316      sigma=15.747171    Gap=0.049811
 307:  mu=137.482085   Gap=0.003519      sigma=15.729042    Gap=0.048603
 308:  mu=137.584416   Gap=0.004266      sigma=15.805515    Gap=0.053701
 309:  mu=137.634304   Gap=0.004630      sigma=15.804190    Gap=0.053613
 310:  mu=137.609677   Gap=0.004450      sigma=15.784616    Gap=0.052308
 311:  mu=137.594855   Gap=0.004342      sigma=15.761379    Gap=0.050759
 312:  mu=137.637821   Gap=0.004656      sigma=15.754331    Gap=0.050289
 313:  mu=137.594249   Gap=0.004338      sigma=15.747962    Gap=0.049864
 314:  mu=137.538217   Gap=0.003929      sigma=15.754086    Gap=0.050272
 315:  mu=137.549206   Gap=0.004009      sigma=15.730265    Gap=0.048684
 316:  mu=137.493671   Gap=0.003603      sigma=15.736255    Gap=0.049084
 317:  mu=137.507886   Gap=0.003707      sigma=15.713446    Gap=0.047563
 318:  mu=137.528302   Gap=0.003856      sigma=15.692930    Gap=0.046195
 319:  mu=137.498433   Gap=0.003638      sigma=15.677365    Gap=0.045158
 320:  mu=137.537500   Gap=0.003923      sigma=15.668395    Gap=0.044560
 321:  mu=137.510903   Gap=0.003729      sigma=15.651203    Gap=0.043414
 322:  mu=137.493789   Gap=0.003604      sigma=15.629889    Gap=0.041993
 323:  mu=137.445820   Gap=0.003254      sigma=15.629396    Gap=0.041960
 324:  mu=137.469136   Gap=0.003424      sigma=15.610883    Gap=0.040726
 325:  mu=137.436923   Gap=0.003189      sigma=15.597629    Gap=0.039842
 326:  mu=137.475460   Gap=0.003471      sigma=15.589176    Gap=0.039278
 327:  mu=137.440367   Gap=0.003214      sigma=15.578212    Gap=0.038547
 328:  mu=137.481707   Gap=0.003516      sigma=15.572401    Gap=0.038160
 329:  mu=137.537994   Gap=0.003927      sigma=15.582097    Gap=0.038806
 330:  mu=137.460606   Gap=0.003362      sigma=15.621662    Gap=0.041444
 331:  mu=137.510574   Gap=0.003727      sigma=15.624436    Gap=0.041629
 332:  mu=137.536145   Gap=0.003913      sigma=15.607822    Gap=0.040521
 333:  mu=137.510511   Gap=0.003726      sigma=15.591367    Gap=0.039424
 334:  mu=137.514970   Gap=0.003759      sigma=15.568222    Gap=0.037881
 335:  mu=137.489552   Gap=0.003573      sigma=15.551908    Gap=0.036794
 336:  mu=137.491071   Gap=0.003584      sigma=15.528773    Gap=0.035252
 337:  mu=137.415430   Gap=0.003032      sigma=15.567584    Gap=0.037839
 338:  mu=137.470414   Gap=0.003434      sigma=15.577275    Gap=0.038485
 339:  mu=137.433628   Gap=0.003165      sigma=15.568978    Gap=0.037932
 340:  mu=137.473529   Gap=0.003456      sigma=15.563415    Gap=0.037561
 341:  mu=137.431085   Gap=0.003147      sigma=15.560273    Gap=0.037352
 342:  mu=137.435673   Gap=0.003180      sigma=15.537738    Gap=0.035849
 343:  mu=137.451895   Gap=0.003299      sigma=15.517972    Gap=0.034531
 344:  mu=137.514535   Gap=0.003756      sigma=15.538767    Gap=0.035918
 345:  mu=137.536232   Gap=0.003914      sigma=15.521448    Gap=0.034763
 346:  mu=137.586705   Gap=0.004283      sigma=15.527330    Gap=0.035155
 347:  mu=137.515850   Gap=0.003765      sigma=15.560856    Gap=0.037390
 348:  mu=137.502874   Gap=0.003671      sigma=15.540362    Gap=0.036024
 349:  mu=137.489971   Gap=0.003576      sigma=15.519949    Gap=0.034663
 350:  mu=137.528571   Gap=0.003858      sigma=15.514529    Gap=0.034302
 351:  mu=137.555556   Gap=0.004055      sigma=15.500636    Gap=0.033376
 352:  mu=137.582386   Gap=0.004251      sigma=15.486762    Gap=0.032451
 353:  mu=137.577904   Gap=0.004218      sigma=15.465039    Gap=0.031003
 354:  mu=137.581921   Gap=0.004248      sigma=15.443365    Gap=0.029558
 355:  mu=137.611268   Gap=0.004462      sigma=15.431480    Gap=0.028765
 356:  mu=137.615169   Gap=0.004490      sigma=15.409967    Gap=0.027331
