任务数量： 500
实际：mu=342.000000   sigma=51.000000

   1:  mu=322.000000   Gap=0.058480      sigma=0.000000    Gap=1.000000
  67:  mu=336.268657   Gap=0.016758      sigma=51.982368    Gap=0.019262
  68:  mu=335.691176   Gap=0.018447      sigma=51.814788    Gap=0.015976
  69:  mu=334.043478   Gap=0.023265      sigma=53.202221    Gap=0.043181
  70:  mu=334.528571   Gap=0.021846      sigma=52.974312    Gap=0.038712
  71:  mu=334.084507   Gap=0.023145      sigma=52.730980    Gap=0.033941
  72:  mu=334.569444   Gap=0.021727      sigma=52.522700    Gap=0.029857
  73:  mu=336.082192   Gap=0.017304      sigma=53.717871    Gap=0.053292
  74:  mu=335.729730   Gap=0.018334      sigma=53.438598    Gap=0.047816
  75:  mu=336.693333   Gap=0.015517      sigma=53.724476    Gap=0.053421
  76:  mu=336.605263   Gap=0.015774      sigma=53.375304    Gap=0.046575
  77:  mu=335.740260   Gap=0.018303      sigma=53.561084    Gap=0.050217
  78:  mu=334.884615   Gap=0.020805      sigma=53.743689    Gap=0.053798
  79:  mu=335.949367   Gap=0.017692      sigma=54.224078    Gap=0.063217
  80:  mu=336.225000   Gap=0.016886      sigma=53.939775    Gap=0.057643
  81:  mu=335.518519   Gap=0.018952      sigma=53.976929    Gap=0.058371
  82:  mu=335.878049   Gap=0.017900      sigma=53.744288    Gap=0.053810
  83:  mu=336.192771   Gap=0.016980      sigma=53.495514    Gap=0.048932
  84:  mu=336.904762   Gap=0.014898      sigma=53.570296    Gap=0.050398
  85:  mu=337.223529   Gap=0.013966      sigma=53.334323    Gap=0.045771
  86:  mu=337.476744   Gap=0.013226      sigma=53.074701    Gap=0.040680
  87:  mu=338.310345   Gap=0.010788      sigma=53.332035    Gap=0.045726
  88:  mu=338.670455   Gap=0.009736      sigma=53.134418    Gap=0.041851
  89:  mu=338.651685   Gap=0.009790      sigma=52.835360    Gap=0.035987
  90:  mu=338.511111   Gap=0.010201      sigma=52.557745    Gap=0.030544
  91:  mu=338.670330   Gap=0.009736      sigma=52.289989    Gap=0.025294
  92:  mu=339.565217   Gap=0.007119      sigma=52.701024    Gap=0.033353
  93:  mu=339.731183   Gap=0.006634      sigma=52.441086    Gap=0.028257
  94:  mu=339.595745   Gap=0.007030      sigma=52.177748    Gap=0.023093
  95:  mu=340.010526   Gap=0.005817      sigma=52.057963    Gap=0.020744
  96:  mu=340.020833   Gap=0.005787      sigma=51.786215    Gap=0.015416
  97:  mu=339.680412   Gap=0.006782      sigma=51.626443    Gap=0.012283
  98:  mu=339.714286   Gap=0.006683      sigma=51.363451    Gap=0.007126
  99:  mu=340.727273   Gap=0.003721      sigma=52.077995    Gap=0.021137
 100:  mu=341.540000   Gap=0.001345      sigma=52.444146    Gap=0.028317
 101:  mu=340.732673   Gap=0.003706      sigma=52.804682    Gap=0.035386
 102:  mu=340.254902   Gap=0.005103      sigma=52.764123    Gap=0.034591
 103:  mu=340.262136   Gap=0.005081      sigma=52.507413    Gap=0.029557
 104:  mu=340.432692   Gap=0.004583      sigma=52.283025    Gap=0.025157
 105:  mu=340.571429   Gap=0.004177      sigma=52.052694    Gap=0.020641
 106:  mu=340.698113   Gap=0.003807      sigma=51.822842    Gap=0.016134
 107:  mu=340.448598   Gap=0.004536      sigma=51.644043    Gap=0.012628
 108:  mu=339.666667   Gap=0.006823      sigma=52.036846    Gap=0.020330
 109:  mu=339.422018   Gap=0.007538      sigma=51.859955    Gap=0.016862
 110:  mu=339.018182   Gap=0.008719      sigma=51.795574    Gap=0.015599
 111:  mu=338.918919   Gap=0.009009      sigma=51.572242    Gap=0.011220
 112:  mu=338.723214   Gap=0.009581      sigma=51.382878    Gap=0.007507
 113:  mu=338.557522   Gap=0.010066      sigma=51.185060    Gap=0.003629
 114:  mu=338.412281   Gap=0.010490      sigma=50.983453    Gap=0.000324
 115:  mu=338.921739   Gap=0.009001      sigma=51.051917    Gap=0.001018
 116:  mu=338.887931   Gap=0.009100      sigma=50.832682    Gap=0.003281
 117:  mu=338.752137   Gap=0.009497      sigma=50.636109    Gap=0.007135
 118:  mu=338.177966   Gap=0.011176      sigma=50.802147    Gap=0.003879
 119:  mu=337.579832   Gap=0.012924      sigma=51.003789    Gap=0.000074
 120:  mu=337.541667   Gap=0.013036      sigma=50.792535    Gap=0.004068
 121:  mu=337.181818   Gap=0.014088      sigma=50.735581    Gap=0.005185
 122:  mu=336.368852   Gap=0.016465      sigma=51.312479    Gap=0.006127
 123:  mu=336.845528   Gap=0.015072      sigma=51.373973    Gap=0.007333
 124:  mu=336.717742   Gap=0.015445      sigma=51.186024    Gap=0.003648
 125:  mu=336.928000   Gap=0.014830      sigma=51.034604    Gap=0.000679
 126:  mu=336.444444   Gap=0.016244      sigma=51.118374    Gap=0.002321
 127:  mu=336.275591   Gap=0.016738      sigma=50.951989    Gap=0.000941
 128:  mu=336.726562   Gap=0.015419      sigma=51.006390    Gap=0.000125
 129:  mu=337.170543   Gap=0.014121      sigma=51.056000    Gap=0.001098
 130:  mu=337.715385   Gap=0.012528      sigma=51.234339    Gap=0.004595
 131:  mu=337.908397   Gap=0.011964      sigma=51.085836    Gap=0.001683
 132:  mu=338.121212   Gap=0.011341      sigma=50.950218    Gap=0.000976
 133:  mu=338.150376   Gap=0.011256      sigma=50.759420    Gap=0.004717
 134:  mu=338.649254   Gap=0.009798      sigma=50.895893    Gap=0.002041
 135:  mu=338.933333   Gap=0.008967      sigma=50.813559    Gap=0.003656
 136:  mu=339.367647   Gap=0.007697      sigma=50.877276    Gap=0.002406
 137:  mu=339.510949   Gap=0.007278      sigma=50.718792    Gap=0.005514
 138:  mu=339.637681   Gap=0.006907      sigma=50.556460    Gap=0.008697
 139:  mu=339.755396   Gap=0.006563      sigma=50.393251    Gap=0.011897
 140:  mu=339.600000   Gap=0.007018      sigma=50.246364    Gap=0.014777
 141:  mu=339.815603   Gap=0.006387      sigma=50.132817    Gap=0.017004
 142:  mu=339.950704   Gap=0.005992      sigma=49.981733    Gap=0.019966
 143:  mu=339.706294   Gap=0.006707      sigma=49.891747    Gap=0.021730
 144:  mu=339.472222   Gap=0.007391      sigma=49.796941    Gap=0.023589
 145:  mu=339.448276   Gap=0.007461      sigma=49.625762    Gap=0.026946
 146:  mu=339.130137   Gap=0.008391      sigma=49.603671    Gap=0.027379
 147:  mu=339.258503   Gap=0.008016      sigma=49.458990    Gap=0.030216
 148:  mu=338.986486   Gap=0.008811      sigma=49.401825    Gap=0.031337
 149:  mu=339.181208   Gap=0.008242      sigma=49.292723    Gap=0.033476
 150:  mu=339.320000   Gap=0.007836      sigma=49.157342    Gap=0.036131
 151:  mu=339.185430   Gap=0.008230      sigma=49.022012    Gap=0.038784
 152:  mu=339.263158   Gap=0.008002      sigma=48.869824    Gap=0.041768
 153:  mu=338.699346   Gap=0.009651      sigma=49.203338    Gap=0.035229
 154:  mu=338.590909   Gap=0.009968      sigma=49.061665    Gap=0.038007
 155:  mu=338.587097   Gap=0.009979      sigma=48.903168    Gap=0.041114
 156:  mu=338.294872   Gap=0.010834      sigma=48.881754    Gap=0.041534
 157:  mu=338.089172   Gap=0.011435      sigma=48.793517    Gap=0.043264
 158:  mu=338.094937   Gap=0.011418      sigma=48.638916    Gap=0.046296
 159:  mu=337.987421   Gap=0.011733      sigma=48.504553    Gap=0.048930
 160:  mu=337.618750   Gap=0.012811      sigma=48.575698    Gap=0.047535
 161:  mu=336.844720   Gap=0.015074      sigma=49.404473    Gap=0.031285
 162:  mu=336.956790   Gap=0.014746      sigma=49.272278    Gap=0.033877
 163:  mu=336.987730   Gap=0.014656      sigma=49.122482    Gap=0.036814
 164:  mu=337.359756   Gap=0.013568      sigma=49.202281    Gap=0.035249
 165:  mu=337.230303   Gap=0.013946      sigma=49.080963    Gap=0.037628
 166:  mu=337.457831   Gap=0.013281      sigma=49.020109    Gap=0.038821
 167:  mu=337.353293   Gap=0.013587      sigma=48.891678    Gap=0.041340
 168:  mu=337.130952   Gap=0.014237      sigma=48.830557    Gap=0.042538
 169:  mu=336.857988   Gap=0.015035      sigma=48.814259    Gap=0.042858
 170:  mu=336.747059   Gap=0.015359      sigma=48.691835    Gap=0.045258
 171:  mu=336.573099   Gap=0.015868      sigma=48.602207    Gap=0.047016
 172:  mu=336.482558   Gap=0.016133      sigma=48.475176    Gap=0.049506
 173:  mu=336.317919   Gap=0.016614      sigma=48.383076    Gap=0.051312
 174:  mu=336.637931   Gap=0.015679      sigma=48.427110    Gap=0.050449
 175:  mu=336.525714   Gap=0.016007      sigma=48.311231    Gap=0.052721
 176:  mu=336.880682   Gap=0.014969      sigma=48.402109    Gap=0.050939
 177:  mu=337.101695   Gap=0.014323      sigma=48.354165    Gap=0.051879
 178:  mu=337.235955   Gap=0.013930      sigma=48.251221    Gap=0.053898
 179:  mu=337.608939   Gap=0.012839      sigma=48.372890    Gap=0.051512
 180:  mu=337.277778   Gap=0.013808      sigma=48.441380    Gap=0.050169
 181:  mu=337.198895   Gap=0.014038      sigma=48.318970    Gap=0.052569
 182:  mu=337.230769   Gap=0.013945      sigma=48.187951    Gap=0.055138
 183:  mu=337.092896   Gap=0.014348      sigma=48.092092    Gap=0.057018
 184:  mu=337.342391   Gap=0.013619      sigma=48.079838    Gap=0.057258
 185:  mu=337.340541   Gap=0.013624      sigma=47.949723    Gap=0.059809
 186:  mu=337.370968   Gap=0.013535      sigma=47.822443    Gap=0.062305
 187:  mu=337.898396   Gap=0.011993      sigma=48.233782    Gap=0.054240
 188:  mu=338.042553   Gap=0.011571      sigma=48.145704    Gap=0.055967
 189:  mu=337.978836   Gap=0.011758      sigma=48.026113    Gap=0.058312
 190:  mu=338.647368   Gap=0.009803      sigma=48.773341    Gap=0.043660
 191:  mu=338.743455   Gap=0.009522      sigma=48.663522    Gap=0.045813
 192:  mu=338.755208   Gap=0.009488      sigma=48.536900    Gap=0.048296
 193:  mu=338.922280   Gap=0.008999      sigma=48.466314    Gap=0.049680
 194:  mu=338.819588   Gap=0.009299      sigma=48.362286    Gap=0.051720
 195:  mu=338.605128   Gap=0.009927      sigma=48.330518    Gap=0.052343
 196:  mu=338.933673   Gap=0.008966      sigma=48.424891    Gap=0.050492
 197:  mu=338.654822   Gap=0.009781      sigma=48.459336    Gap=0.049817
 198:  mu=338.767677   Gap=0.009451      sigma=48.362756    Gap=0.051711
 199:  mu=338.713568   Gap=0.009609      sigma=48.247096    Gap=0.053979
 200:  mu=339.180000   Gap=0.008246      sigma=48.574042    Gap=0.047568
 201:  mu=339.159204   Gap=0.008306      sigma=48.453953    Gap=0.049922
 202:  mu=339.396040   Gap=0.007614      sigma=48.450358    Gap=0.049993
 203:  mu=339.211823   Gap=0.008153      sigma=48.401741    Gap=0.050946
 204:  mu=339.117647   Gap=0.008428      sigma=48.301604    Gap=0.052910
 205:  mu=339.126829   Gap=0.008401      sigma=48.183830    Gap=0.055219
 206:  mu=339.140777   Gap=0.008360      sigma=48.067152    Gap=0.057507
 207:  mu=339.420290   Gap=0.007543      sigma=48.118435    Gap=0.056501
 208:  mu=339.581731   Gap=0.007071      sigma=48.058789    Gap=0.057671
 209:  mu=339.799043   Gap=0.006436      sigma=48.046009    Gap=0.057921
 210:  mu=340.009524   Gap=0.005820      sigma=48.027967    Gap=0.058275
 211:  mu=340.090047   Gap=0.005585      sigma=47.928229    Gap=0.060231
 212:  mu=339.575472   Gap=0.007089      sigma=48.395764    Gap=0.051063
 213:  mu=339.661972   Gap=0.006836      sigma=48.298449    Gap=0.052972
 214:  mu=339.210280   Gap=0.008157      sigma=48.634318    Gap=0.046386
 215:  mu=338.995349   Gap=0.008786      sigma=48.622848    Gap=0.046611
 216:  mu=338.537037   Gap=0.010126      sigma=48.973429    Gap=0.039737
 217:  mu=338.769585   Gap=0.009446      sigma=48.979845    Gap=0.039611
 218:  mu=338.564220   Gap=0.010046      sigma=48.960928    Gap=0.039982
 219:  mu=338.401826   Gap=0.010521      sigma=48.907827    Gap=0.041023
 220:  mu=338.109091   Gap=0.011377      sigma=48.988467    Gap=0.039442
 221:  mu=338.828054   Gap=0.009275      sigma=50.027299    Gap=0.019073
 222:  mu=338.801802   Gap=0.009351      sigma=49.916023    Gap=0.021254
 223:  mu=339.049327   Gap=0.008628      sigma=49.940344    Gap=0.020778
 224:  mu=339.022321   Gap=0.008707      sigma=49.830377    Gap=0.022934
 225:  mu=339.311111   Gap=0.007862      sigma=49.907035    Gap=0.021431
 226:  mu=339.146018   Gap=0.008345      sigma=49.858037    Gap=0.022391
 227:  mu=339.149780   Gap=0.008334      sigma=49.748128    Gap=0.024547
 228:  mu=339.026316   Gap=0.008695      sigma=49.673753    Gap=0.026005
 229:  mu=339.026201   Gap=0.008695      sigma=49.565177    Gap=0.028134
 230:  mu=338.591304   Gap=0.009967      sigma=49.893259    Gap=0.021701
 231:  mu=338.497835   Gap=0.010240      sigma=49.805324    Gap=0.023425
 232:  mu=338.659483   Gap=0.009768      sigma=49.758559    Gap=0.024342
 233:  mu=338.798283   Gap=0.009362      sigma=49.696656    Gap=0.025556
 234:  mu=339.085470   Gap=0.008522      sigma=49.783733    Gap=0.023848
 235:  mu=339.348936   Gap=0.007752      sigma=49.840912    Gap=0.022727
 236:  mu=338.974576   Gap=0.008846      sigma=50.065205    Gap=0.018329
 237:  mu=338.814346   Gap=0.009315      sigma=50.020073    Gap=0.019214
 238:  mu=339.021008   Gap=0.008711      sigma=50.016169    Gap=0.019291
 239:  mu=339.167364   Gap=0.008283      sigma=49.962467    Gap=0.020344
 240:  mu=339.362500   Gap=0.007712      sigma=49.949452    Gap=0.020599
 241:  mu=339.091286   Gap=0.008505      sigma=50.022484    Gap=0.019167
 242:  mu=339.157025   Gap=0.008313      sigma=49.929456    Gap=0.020991
 243:  mu=338.991770   Gap=0.008796      sigma=49.892889    Gap=0.021708
 244:  mu=338.991803   Gap=0.008796      sigma=49.790544    Gap=0.023715
 245:  mu=338.824490   Gap=0.009285      sigma=49.757512    Gap=0.024363
 246:  mu=338.849593   Gap=0.009212      sigma=49.657831    Gap=0.026317
 247:  mu=338.866397   Gap=0.009163      sigma=49.557908    Gap=0.028276
 248:  mu=338.826613   Gap=0.009279      sigma=49.461844    Gap=0.030160
 249:  mu=338.835341   Gap=0.009253      sigma=49.362614    Gap=0.032106
 250:  mu=339.016000   Gap=0.008725      sigma=49.346203    Gap=0.032427
 251:  mu=339.135458   Gap=0.008376      sigma=49.284013    Gap=0.033647
 252:  mu=339.015873   Gap=0.008726      sigma=49.222605    Gap=0.034851
 253:  mu=339.027668   Gap=0.008691      sigma=49.125587    Gap=0.036753
 254:  mu=339.397638   Gap=0.007609      sigma=49.380686    Gap=0.031751
 255:  mu=339.345098   Gap=0.007763      sigma=49.290879    Gap=0.033512
 256:  mu=339.449219   Gap=0.007458      sigma=49.222603    Gap=0.034851
 257:  mu=339.466926   Gap=0.007407      sigma=49.127562    Gap=0.036714
 258:  mu=339.523256   Gap=0.007242      sigma=49.040576    Gap=0.038420
 259:  mu=339.783784   Gap=0.006480      sigma=49.124375    Gap=0.036777
 260:  mu=340.023077   Gap=0.005780      sigma=49.180823    Gap=0.035670
 261:  mu=340.141762   Gap=0.005433      sigma=49.123808    Gap=0.036788
 262:  mu=340.236641   Gap=0.005156      sigma=49.053925    Gap=0.038158
 263:  mu=340.288973   Gap=0.005003      sigma=48.967904    Gap=0.039845
 264:  mu=340.409091   Gap=0.004652      sigma=48.913878    Gap=0.040904
 265:  mu=340.079245   Gap=0.005616      sigma=49.114780    Gap=0.036965
 266:  mu=340.353383   Gap=0.004815      sigma=49.225077    Gap=0.034802
 267:  mu=340.378277   Gap=0.004742      sigma=49.134486    Gap=0.036579
 268:  mu=340.335821   Gap=0.004866      sigma=49.047638    Gap=0.038282
 269:  mu=340.323420   Gap=0.004902      sigma=48.956808    Gap=0.040063
 270:  mu=340.407407   Gap=0.004657      sigma=48.885474    Gap=0.041461
 271:  mu=340.350554   Gap=0.004823      sigma=48.804138    Gap=0.043056
 272:  mu=340.253676   Gap=0.005106      sigma=48.740440    Gap=0.044305
 273:  mu=340.487179   Gap=0.004423      sigma=48.803268    Gap=0.043073
 274:  mu=340.306569   Gap=0.004952      sigma=48.805448    Gap=0.043030
 275:  mu=340.283636   Gap=0.005019      sigma=48.718109    Gap=0.044743
 276:  mu=340.289855   Gap=0.005000      sigma=48.629880    Gap=0.046473
 277:  mu=340.375451   Gap=0.004750      sigma=48.562846    Gap=0.047787
 278:  mu=340.212230   Gap=0.005227      sigma=48.551481    Gap=0.048010
 279:  mu=340.261649   Gap=0.005083      sigma=48.471397    Gap=0.049580
 280:  mu=340.203571   Gap=0.005253      sigma=48.394487    Gap=0.051088
 281:  mu=340.138790   Gap=0.005442      sigma=48.320460    Gap=0.052540
 282:  mu=340.379433   Gap=0.004739      sigma=48.403095    Gap=0.050920
 283:  mu=340.392226   Gap=0.004701      sigma=48.317979    Gap=0.052589
 284:  mu=340.584507   Gap=0.004139      sigma=48.341179    Gap=0.052134
 285:  mu=340.582456   Gap=0.004145      sigma=48.256308    Gap=0.053798
 286:  mu=340.622378   Gap=0.004028      sigma=48.176584    Gap=0.055361
 287:  mu=340.540070   Gap=0.004269      sigma=48.112719    Gap=0.056613
 288:  mu=340.281250   Gap=0.005026      sigma=48.228846    Gap=0.054336
 289:  mu=340.100346   Gap=0.005555      sigma=48.243116    Gap=0.054057
 290:  mu=339.779310   Gap=0.006493      sigma=48.468115    Gap=0.049645
 291:  mu=339.546392   Gap=0.007174      sigma=48.547073    Gap=0.048097
 292:  mu=339.369863   Gap=0.007690      sigma=48.557340    Gap=0.047895
 293:  mu=339.621160   Gap=0.006956      sigma=48.664238    Gap=0.045799
 294:  mu=339.727891   Gap=0.006644      sigma=48.615744    Gap=0.046750
 295:  mu=340.037288   Gap=0.005739      sigma=48.822355    Gap=0.042699
 296:  mu=340.013514   Gap=0.005808      sigma=48.741525    Gap=0.044284
 297:  mu=340.138047   Gap=0.005444      sigma=48.706547    Gap=0.044970
 298:  mu=340.342282   Gap=0.004847      sigma=48.751978    Gap=0.044079
 299:  mu=340.294314   Gap=0.004987      sigma=48.677428    Gap=0.045541
 300:  mu=340.426667   Gap=0.004600      sigma=48.650090    Gap=0.046077
 301:  mu=340.129568   Gap=0.005469      sigma=48.841052    Gap=0.042332
 302:  mu=340.632450   Gap=0.003999      sigma=49.534529    Gap=0.028735
 303:  mu=340.508251   Gap=0.004362      sigma=49.499799    Gap=0.029416
 304:  mu=340.276316   Gap=0.005040      sigma=49.582958    Gap=0.027785
 305:  mu=340.190164   Gap=0.005292      sigma=49.524393    Gap=0.028933
 306:  mu=340.447712   Gap=0.004539      sigma=49.647570    Gap=0.026518
 307:  mu=340.250814   Gap=0.005115      sigma=49.686171    Gap=0.025761
 308:  mu=340.191558   Gap=0.005288      sigma=49.616310    Gap=0.027131
 309:  mu=340.090615   Gap=0.005583      sigma=49.567628    Gap=0.028086
 310:  mu=339.990323   Gap=0.005876      sigma=49.519008    Gap=0.029039
 311:  mu=340.141479   Gap=0.005434      sigma=49.510913    Gap=0.029198
 312:  mu=340.211538   Gap=0.005229      sigma=49.446943    Gap=0.030452
 313:  mu=340.354633   Gap=0.004811      sigma=49.432551    Gap=0.030734
 314:  mu=340.143312   Gap=0.005429      sigma=49.495176    Gap=0.029506
 315:  mu=340.247619   Gap=0.005124      sigma=49.451104    Gap=0.030371
 316:  mu=340.145570   Gap=0.005422      sigma=49.406007    Gap=0.031255
 317:  mu=340.353312   Gap=0.004815      sigma=49.466058    Gap=0.030077
 318:  mu=340.320755   Gap=0.004910      sigma=49.391622    Gap=0.031537
 319:  mu=340.141066   Gap=0.005435      sigma=49.418140    Gap=0.031017
 320:  mu=340.106250   Gap=0.005537      sigma=49.344781    Gap=0.032455
 321:  mu=340.102804   Gap=0.005547      sigma=49.267899    Gap=0.033963
 322:  mu=340.301242   Gap=0.004967      sigma=49.319650    Gap=0.032948
 323:  mu=340.232198   Gap=0.005169      sigma=49.258828    Gap=0.034141
 324:  mu=339.882716   Gap=0.006191      sigma=49.582191    Gap=0.027800
 325:  mu=339.926154   Gap=0.006064      sigma=49.512026    Gap=0.029176
 326:  mu=339.745399   Gap=0.006592      sigma=49.543309    Gap=0.028563
 327:  mu=339.834862   Gap=0.006331      sigma=49.493863    Gap=0.029532
 328:  mu=339.713415   Gap=0.006686      sigma=49.467132    Gap=0.030056
 329:  mu=339.927052   Gap=0.006061      sigma=49.543210    Gap=0.028565
 330:  mu=339.818182   Gap=0.006380      sigma=49.507486    Gap=0.029265
 331:  mu=339.655589   Gap=0.006855      sigma=49.520808    Gap=0.029004
 332:  mu=339.530120   Gap=0.007222      sigma=49.498835    Gap=0.029435
 333:  mu=339.552553   Gap=0.007156      sigma=49.426146    Gap=0.030860
 334:  mu=339.808383   Gap=0.006408      sigma=49.572415    Gap=0.027992
 335:  mu=340.080597   Gap=0.005612      sigma=49.747746    Gap=0.024554
 336:  mu=340.339286   Gap=0.004856      sigma=49.898806    Gap=0.021592
 337:  mu=340.379822   Gap=0.004737      sigma=49.830257    Gap=0.022936
 338:  mu=340.275148   Gap=0.005043      sigma=49.793580    Gap=0.023655
 339:  mu=340.554572   Gap=0.004226      sigma=49.984769    Gap=0.019906
 340:  mu=340.338235   Gap=0.004859      sigma=50.069895    Gap=0.018237
 341:  mu=340.187683   Gap=0.005299      sigma=50.073435    Gap=0.018168
 342:  mu=340.298246   Gap=0.004976      sigma=50.041842    Gap=0.018787
 343:  mu=340.218659   Gap=0.005209      sigma=49.990512    Gap=0.019794
 344:  mu=340.226744   Gap=0.005185      sigma=49.918023    Gap=0.021215
 345:  mu=340.368116   Gap=0.004772      sigma=49.914543    Gap=0.021283
 346:  mu=340.248555   Gap=0.005121      sigma=49.891809    Gap=0.021729
 347:  mu=340.357349   Gap=0.004803      sigma=49.860950    Gap=0.022334
 348:  mu=340.597701   Gap=0.004100      sigma=49.990162    Gap=0.019801
 349:  mu=340.716332   Gap=0.003753      sigma=49.967523    Gap=0.020245
 350:  mu=340.597143   Gap=0.004102      sigma=49.945748    Gap=0.020672
 351:  mu=340.589744   Gap=0.004124      sigma=49.874741    Gap=0.022064
 352:  mu=340.926136   Gap=0.003140      sigma=50.201019    Gap=0.015666
 353:  mu=341.096317   Gap=0.002642      sigma=50.231440    Gap=0.015070
 354:  mu=341.327684   Gap=0.001966      sigma=50.348447    Gap=0.012776
 355:  mu=341.211268   Gap=0.002306      sigma=50.325172    Gap=0.013232
 356:  mu=341.320225   Gap=0.001988      sigma=50.296355    Gap=0.013797
