任务数量： 500
实际：mu=349.000000   sigma=51.000000

   1:  mu=359.000000   Gap=0.028653      sigma=0.000000    Gap=1.000000
 124:  mu=348.782258   Gap=0.000624      sigma=50.560178    Gap=0.008624
 125:  mu=347.968000   Gap=0.002957      sigma=51.167323    Gap=0.003281
 126:  mu=348.000000   Gap=0.002865      sigma=50.965130    Gap=0.000684
 127:  mu=348.629921   Gap=0.001060      sigma=51.254161    Gap=0.004984
 128:  mu=348.156250   Gap=0.002418      sigma=51.331861    Gap=0.006507
 129:  mu=347.759690   Gap=0.003554      sigma=51.328970    Gap=0.006450
 130:  mu=348.092308   Gap=0.002601      sigma=51.270541    Gap=0.005305
 131:  mu=348.328244   Gap=0.001925      sigma=51.145272    Gap=0.002848
 132:  mu=348.113636   Gap=0.002540      sigma=51.010345    Gap=0.000203
 133:  mu=348.082707   Gap=0.002628      sigma=50.819457    Gap=0.003540
 134:  mu=348.126866   Gap=0.002502      sigma=50.632038    Gap=0.007215
 135:  mu=348.066667   Gap=0.002674      sigma=50.448977    Gap=0.010804
 136:  mu=348.029412   Gap=0.002781      sigma=50.265024    Gap=0.014411
 137:  mu=348.065693   Gap=0.002677      sigma=50.083027    Gap=0.017980
 138:  mu=348.159420   Gap=0.002409      sigma=49.913294    Gap=0.021308
 139:  mu=347.964029   Gap=0.002968      sigma=49.786365    Gap=0.023797
 140:  mu=348.092857   Gap=0.002599      sigma=49.631484    Gap=0.026834
 141:  mu=347.843972   Gap=0.003312      sigma=49.542772    Gap=0.028573
 142:  mu=348.077465   Gap=0.002643      sigma=49.445812    Gap=0.030474
 143:  mu=348.167832   Gap=0.002384      sigma=49.284388    Gap=0.033639
 144:  mu=349.006944   Gap=0.000020      sigma=50.127545    Gap=0.017107
 145:  mu=349.268966   Gap=0.000771      sigma=50.053248    Gap=0.018564
 146:  mu=349.417808   Gap=0.001197      sigma=49.913728    Gap=0.021299
 147:  mu=349.340136   Gap=0.000975      sigma=49.752516    Gap=0.024460
 148:  mu=349.304054   Gap=0.000871      sigma=49.586078    Gap=0.027724
 149:  mu=349.610738   Gap=0.001750      sigma=49.560039    Gap=0.028235
 150:  mu=349.100000   Gap=0.000287      sigma=49.786444    Gap=0.023795
 151:  mu=348.437086   Gap=0.001613      sigma=50.281140    Gap=0.014095
 152:  mu=348.381579   Gap=0.001772      sigma=50.120110    Gap=0.017253
 153:  mu=348.653595   Gap=0.000993      sigma=50.068492    Gap=0.018265
 154:  mu=348.636364   Gap=0.001042      sigma=49.906122    Gap=0.021449
 155:  mu=348.877419   Gap=0.000351      sigma=49.834738    Gap=0.022848
 156:  mu=348.467949   Gap=0.001525      sigma=49.935653    Gap=0.020870
 157:  mu=348.968153   Gap=0.000091      sigma=50.166909    Gap=0.016335
 158:  mu=349.145570   Gap=0.000417      sigma=50.057287    Gap=0.018485
 159:  mu=348.836478   Gap=0.000469      sigma=50.050650    Gap=0.018615
 160:  mu=348.975000   Gap=0.000072      sigma=49.924562    Gap=0.021087
 161:  mu=349.024845   Gap=0.000071      sigma=49.773269    Gap=0.024054
 162:  mu=348.907407   Gap=0.000265      sigma=49.641779    Gap=0.026632
 163:  mu=348.754601   Gap=0.000703      sigma=49.527472    Gap=0.028873
 164:  mu=348.774390   Gap=0.000646      sigma=49.376889    Gap=0.031826
 165:  mu=348.545455   Gap=0.001302      sigma=49.314262    Gap=0.033054
 166:  mu=348.710843   Gap=0.000829      sigma=49.211378    Gap=0.035071
 167:  mu=348.275449   Gap=0.002076      sigma=49.383464    Gap=0.031697
 168:  mu=347.964286   Gap=0.002968      sigma=49.400199    Gap=0.031369
 169:  mu=347.982249   Gap=0.002916      sigma=49.254378    Gap=0.034228
 170:  mu=348.111765   Gap=0.002545      sigma=49.138153    Gap=0.036507
 171:  mu=348.239766   Gap=0.002178      sigma=49.022681    Gap=0.038771
 172:  mu=348.406977   Gap=0.001699      sigma=48.928847    Gap=0.040611
 173:  mu=348.606936   Gap=0.001126      sigma=48.857660    Gap=0.042007
 174:  mu=348.534483   Gap=0.001334      sigma=48.726382    Gap=0.044581
 175:  mu=348.680000   Gap=0.000917      sigma=48.624866    Gap=0.046571
 176:  mu=349.034091   Gap=0.000098      sigma=48.712270    Gap=0.044857
 177:  mu=349.158192   Gap=0.000453      sigma=48.602363    Gap=0.047012
 178:  mu=349.595506   Gap=0.001706      sigma=48.813615    Gap=0.042870
 179:  mu=350.061453   Gap=0.003041      sigma=49.072420    Gap=0.037796
 180:  mu=350.455556   Gap=0.004171      sigma=49.219161    Gap=0.034918
 181:  mu=350.403315   Gap=0.004021      sigma=49.088012    Gap=0.037490
 182:  mu=350.148352   Gap=0.003290      sigma=49.073000    Gap=0.037784
 183:  mu=349.683060   Gap=0.001957      sigma=49.339662    Gap=0.032556
 184:  mu=349.701087   Gap=0.002009      sigma=49.206009    Gap=0.035176
 185:  mu=349.832432   Gap=0.002385      sigma=49.105171    Gap=0.037154
 186:  mu=349.865591   Gap=0.002480      sigma=48.975067    Gap=0.039705
 187:  mu=350.048128   Gap=0.003003      sigma=48.907343    Gap=0.041032
 188:  mu=350.382979   Gap=0.003963      sigma=48.991555    Gap=0.039381
 189:  mu=350.248677   Gap=0.003578      sigma=48.896463    Gap=0.041246
 190:  mu=349.947368   Gap=0.002715      sigma=48.943226    Gap=0.040329
 191:  mu=350.104712   Gap=0.003165      sigma=48.863090    Gap=0.041900
 192:  mu=350.255208   Gap=0.003597      sigma=48.780039    Gap=0.043529
 193:  mu=350.533679   Gap=0.004394      sigma=48.806270    Gap=0.043014
 194:  mu=350.891753   Gap=0.005420      sigma=48.933825    Gap=0.040513
 195:  mu=351.082051   Gap=0.005966      sigma=48.880109    Gap=0.041566
 196:  mu=351.301020   Gap=0.006593      sigma=48.851046    Gap=0.042136
 197:  mu=351.304569   Gap=0.006603      sigma=48.726926    Gap=0.044570
 198:  mu=351.358586   Gap=0.006758      sigma=48.609636    Gap=0.046870
 199:  mu=351.597990   Gap=0.007444      sigma=48.604229    Gap=0.046976
 200:  mu=351.035000   Gap=0.005831      sigma=49.128747    Gap=0.036691
 201:  mu=350.671642   Gap=0.004790      sigma=49.275059    Gap=0.033822
 202:  mu=351.222772   Gap=0.006369      sigma=49.770114    Gap=0.024115
 203:  mu=351.374384   Gap=0.006803      sigma=49.694116    Gap=0.025606
 204:  mu=351.338235   Gap=0.006700      sigma=49.574842    Gap=0.027944
 205:  mu=351.321951   Gap=0.006653      sigma=49.454327    Gap=0.030307
 206:  mu=351.354369   Gap=0.006746      sigma=49.336330    Gap=0.032621
 207:  mu=351.570048   Gap=0.007364      sigma=49.314270    Gap=0.033054
 208:  mu=351.375000   Gap=0.006805      sigma=49.275557    Gap=0.033813
 209:  mu=351.368421   Gap=0.006786      sigma=49.157623    Gap=0.036125
 210:  mu=351.347619   Gap=0.006727      sigma=49.041364    Gap=0.038405
 211:  mu=351.246445   Gap=0.006437      sigma=48.946977    Gap=0.040255
 212:  mu=351.207547   Gap=0.006325      sigma=48.834669    Gap=0.042457
 213:  mu=351.281690   Gap=0.006538      sigma=48.731857    Gap=0.044473
 214:  mu=351.607477   Gap=0.007471      sigma=48.849809    Gap=0.042161
 215:  mu=351.530233   Gap=0.007250      sigma=48.749171    Gap=0.044134
 216:  mu=351.722222   Gap=0.007800      sigma=48.717598    Gap=0.044753
 217:  mu=351.990783   Gap=0.008570      sigma=48.765213    Gap=0.043819
 218:  mu=351.922018   Gap=0.008373      sigma=48.663782    Gap=0.045808
 219:  mu=352.365297   Gap=0.009643      sigma=48.991695    Gap=0.039379
 220:  mu=352.404545   Gap=0.009755      sigma=48.883674    Gap=0.041497
 221:  mu=352.515837   Gap=0.010074      sigma=48.800879    Gap=0.043120
 222:  mu=352.675676   Gap=0.010532      sigma=48.748788    Gap=0.044141
 223:  mu=352.538117   Gap=0.010138      sigma=48.682527    Gap=0.045441
 224:  mu=352.763393   Gap=0.010783      sigma=48.690094    Gap=0.045292
 225:  mu=352.964444   Gap=0.011359      sigma=48.674872    Gap=0.045591
 226:  mu=353.128319   Gap=0.011829      sigma=48.629231    Gap=0.046486
 227:  mu=353.185022   Gap=0.011991      sigma=48.529487    Gap=0.048441
 228:  mu=352.982456   Gap=0.011411      sigma=48.519029    Gap=0.048646
 229:  mu=353.323144   Gap=0.012387      sigma=48.685520    Gap=0.045382
 230:  mu=353.430435   Gap=0.012695      sigma=48.606691    Gap=0.046928
 231:  mu=353.822511   Gap=0.013818      sigma=48.864497    Gap=0.041873
 232:  mu=353.482759   Gap=0.012845      sigma=49.031742    Gap=0.038593
 233:  mu=353.575107   Gap=0.013109      sigma=48.946627    Gap=0.040262
 234:  mu=353.376068   Gap=0.012539      sigma=48.936332    Gap=0.040464
 235:  mu=353.293617   Gap=0.012303      sigma=48.848386    Gap=0.042189
 236:  mu=353.682203   Gap=0.013416      sigma=49.107421    Gap=0.037109
 237:  mu=353.476793   Gap=0.012827      sigma=49.105205    Gap=0.037153
 238:  mu=353.705882   Gap=0.013484      sigma=49.128686    Gap=0.036692
 239:  mu=353.485356   Gap=0.012852      sigma=49.143701    Gap=0.036398
 240:  mu=353.425000   Gap=0.012679      sigma=49.050087    Gap=0.038234
 241:  mu=353.427386   Gap=0.012686      sigma=48.948232    Gap=0.040231
 242:  mu=353.648760   Gap=0.013320      sigma=48.967739    Gap=0.039848
 243:  mu=353.962963   Gap=0.014221      sigma=49.110720    Gap=0.037045
 244:  mu=353.786885   Gap=0.013716      sigma=49.086780    Gap=0.037514
 245:  mu=353.771429   Gap=0.013672      sigma=48.987095    Gap=0.039469
 246:  mu=354.048780   Gap=0.014466      sigma=49.079801    Gap=0.037651
 247:  mu=354.149798   Gap=0.014756      sigma=49.005967    Gap=0.039099
 248:  mu=354.052419   Gap=0.014477      sigma=48.931005    Gap=0.040569
 249:  mu=354.148594   Gap=0.014752      sigma=48.856133    Gap=0.042037
 250:  mu=354.156000   Gap=0.014774      sigma=48.758462    Gap=0.043952
 251:  mu=353.912351   Gap=0.014076      sigma=48.813495    Gap=0.042873
 252:  mu=354.230159   Gap=0.014986      sigma=48.976049    Gap=0.039685
 253:  mu=353.881423   Gap=0.013987      sigma=49.191665    Gap=0.035458
 254:  mu=353.555118   Gap=0.013052      sigma=49.368322    Gap=0.031994
 255:  mu=353.698039   Gap=0.013461      sigma=49.324049    Gap=0.032862
 256:  mu=353.730469   Gap=0.013554      sigma=49.230342    Gap=0.034699
 257:  mu=353.657588   Gap=0.013346      sigma=49.148305    Gap=0.036308
 258:  mu=353.724806   Gap=0.013538      sigma=49.064799    Gap=0.037945
 259:  mu=353.610039   Gap=0.013209      sigma=49.004673    Gap=0.039124
 260:  mu=353.488462   Gap=0.012861      sigma=48.949462    Gap=0.040207
 261:  mu=353.206897   Gap=0.012054      sigma=49.066099    Gap=0.037920
 262:  mu=353.080153   Gap=0.011691      sigma=49.015160    Gap=0.038918
 263:  mu=353.209125   Gap=0.012061      sigma=48.966408    Gap=0.039874
 264:  mu=353.356061   Gap=0.012482      sigma=48.931636    Gap=0.040556
 265:  mu=353.803774   Gap=0.013764      sigma=49.378010    Gap=0.031804
 266:  mu=353.654135   Gap=0.013336      sigma=49.345269    Gap=0.032446
 267:  mu=353.423221   Gap=0.012674      sigma=49.396552    Gap=0.031440
 268:  mu=353.272388   Gap=0.012242      sigma=49.365871    Gap=0.032042
 269:  mu=353.048327   Gap=0.011600      sigma=49.410366    Gap=0.031169
 270:  mu=352.977778   Gap=0.011398      sigma=49.332352    Gap=0.032699
 271:  mu=353.011070   Gap=0.011493      sigma=49.244288    Gap=0.034426
 272:  mu=352.981618   Gap=0.011409      sigma=49.156073    Gap=0.036155
 273:  mu=352.816850   Gap=0.010937      sigma=49.141153    Gap=0.036448
 274:  mu=352.927007   Gap=0.011252      sigma=49.085154    Gap=0.037546
 275:  mu=352.861818   Gap=0.011065      sigma=49.007708    Gap=0.039065
 276:  mu=352.862319   Gap=0.011067      sigma=48.918846    Gap=0.040807
 277:  mu=352.963899   Gap=0.011358      sigma=48.859618    Gap=0.041968
 278:  mu=353.194245   Gap=0.012018      sigma=48.922105    Gap=0.040743
 279:  mu=353.290323   Gap=0.012293      sigma=48.860620    Gap=0.041949
 280:  mu=353.242857   Gap=0.012157      sigma=48.779734    Gap=0.043535
 281:  mu=352.989324   Gap=0.011431      sigma=48.877324    Gap=0.041621
 282:  mu=353.095745   Gap=0.011736      sigma=48.823187    Gap=0.042683
 283:  mu=353.045936   Gap=0.011593      sigma=48.744028    Gap=0.044235
 284:  mu=353.475352   Gap=0.012823      sigma=49.191449    Gap=0.035462
 285:  mu=353.382456   Gap=0.012557      sigma=49.130021    Gap=0.036666
 286:  mu=353.237762   Gap=0.012143      sigma=49.104848    Gap=0.037160
 287:  mu=353.331010   Gap=0.012410      sigma=49.044584    Gap=0.038341
 288:  mu=353.295139   Gap=0.012307      sigma=48.963135    Gap=0.039939
 289:  mu=353.190311   Gap=0.012007      sigma=48.910714    Gap=0.040966
 290:  mu=353.293103   Gap=0.012301      sigma=48.857572    Gap=0.042008
 291:  mu=353.446735   Gap=0.012741      sigma=48.843671    Gap=0.042281
 292:  mu=353.277397   Gap=0.012256      sigma=48.845456    Gap=0.042246
 293:  mu=353.303754   Gap=0.012332      sigma=48.764110    Gap=0.043841
 294:  mu=353.142857   Gap=0.011871      sigma=48.758952    Gap=0.043942
 295:  mu=352.945763   Gap=0.011306      sigma=48.793412    Gap=0.043266
 296:  mu=352.939189   Gap=0.011287      sigma=48.711052    Gap=0.044881
 297:  mu=353.000000   Gap=0.011461      sigma=48.640231    Gap=0.046270
 298:  mu=352.845638   Gap=0.011019      sigma=48.631366    Gap=0.046444
 299:  mu=352.665552   Gap=0.010503      sigma=48.649403    Gap=0.046090
 300:  mu=352.500000   Gap=0.010029      sigma=48.652544    Gap=0.046029
 301:  mu=352.372093   Gap=0.009662      sigma=48.622156    Gap=0.046624
 302:  mu=352.248344   Gap=0.009308      sigma=48.589045    Gap=0.047274
 303:  mu=352.099010   Gap=0.008880      sigma=48.578168    Gap=0.047487
 304:  mu=351.914474   Gap=0.008351      sigma=48.604465    Gap=0.046971
 305:  mu=351.878689   Gap=0.008248      sigma=48.528731    Gap=0.048456
 306:  mu=351.928105   Gap=0.008390      sigma=48.457057    Gap=0.049862
 307:  mu=351.713355   Gap=0.007775      sigma=48.523703    Gap=0.048555
 308:  mu=351.730519   Gap=0.007824      sigma=48.445800    Gap=0.050082
 309:  mu=351.734628   Gap=0.007836      sigma=48.367399    Gap=0.051620
 310:  mu=351.519355   Gap=0.007219      sigma=48.437368    Gap=0.050248
 311:  mu=351.488746   Gap=0.007131      sigma=48.362435    Gap=0.051717
 312:  mu=351.358974   Gap=0.006759      sigma=48.339073    Gap=0.052175
 313:  mu=351.389776   Gap=0.006847      sigma=48.264859    Gap=0.053630
 314:  mu=351.614650   Gap=0.007492      sigma=48.351894    Gap=0.051924
 315:  mu=351.688889   Gap=0.007705      sigma=48.293005    Gap=0.053078
 316:  mu=351.708861   Gap=0.007762      sigma=48.217834    Gap=0.054552
 317:  mu=351.694006   Gap=0.007719      sigma=48.142445    Gap=0.056030
 318:  mu=351.751572   Gap=0.007884      sigma=48.077616    Gap=0.057302
 319:  mu=351.501567   Gap=0.007168      sigma=48.208785    Gap=0.054730
 320:  mu=351.640625   Gap=0.007566      sigma=48.197435    Gap=0.054952
 321:  mu=351.404984   Gap=0.006891      sigma=48.306567    Gap=0.052812
 322:  mu=351.232919   Gap=0.006398      sigma=48.329920    Gap=0.052355
 323:  mu=351.383901   Gap=0.006831      sigma=48.331044    Gap=0.052332
 324:  mu=351.379630   Gap=0.006818      sigma=48.256462    Gap=0.053795
 325:  mu=351.455385   Gap=0.007035      sigma=48.201456    Gap=0.054873
 326:  mu=351.723926   Gap=0.007805      sigma=48.370349    Gap=0.051562
 327:  mu=351.385321   Gap=0.006835      sigma=48.681749    Gap=0.045456
 328:  mu=351.164634   Gap=0.006202      sigma=48.771028    Gap=0.043705
 329:  mu=351.072948   Gap=0.005940      sigma=48.725153    Gap=0.044605
 330:  mu=351.072727   Gap=0.005939      sigma=48.651272    Gap=0.046053
 331:  mu=351.117825   Gap=0.006068      sigma=48.584632    Gap=0.047360
 332:  mu=351.340361   Gap=0.006706      sigma=48.680064    Gap=0.045489
 333:  mu=351.375375   Gap=0.006806      sigma=48.611102    Gap=0.046841
 334:  mu=351.161677   Gap=0.006194      sigma=48.694676    Gap=0.045202
 335:  mu=351.170149   Gap=0.006218      sigma=48.622190    Gap=0.046624
 336:  mu=351.032738   Gap=0.005824      sigma=48.614881    Gap=0.046767
 337:  mu=351.204748   Gap=0.006317      sigma=48.644989    Gap=0.046177
 338:  mu=351.073964   Gap=0.005943      sigma=48.632274    Gap=0.046426
 339:  mu=350.840708   Gap=0.005274      sigma=48.749477    Gap=0.044128
 340:  mu=350.791176   Gap=0.005132      sigma=48.686276    Gap=0.045367
 341:  mu=350.903226   Gap=0.005453      sigma=48.658720    Gap=0.045907
 342:  mu=351.061404   Gap=0.005907      sigma=48.675249    Gap=0.045583
 343:  mu=351.172012   Gap=0.006224      sigma=48.647265    Gap=0.046132
 344:  mu=351.337209   Gap=0.006697      sigma=48.672759    Gap=0.045632
 345:  mu=351.124638   Gap=0.006088      sigma=48.761818    Gap=0.043886
 346:  mu=351.225434   Gap=0.006377      sigma=48.727282    Gap=0.044563
 347:  mu=351.268012   Gap=0.006499      sigma=48.663465    Gap=0.045814
 348:  mu=351.321839   Gap=0.006653      sigma=48.603839    Gap=0.046984
 349:  mu=351.363897   Gap=0.006773      sigma=48.540498    Gap=0.048226
 350:  mu=351.242857   Gap=0.006427      sigma=48.523819    Gap=0.048553
 351:  mu=351.199430   Gap=0.006302      sigma=48.461458    Gap=0.049775
 352:  mu=351.238636   Gap=0.006414      sigma=48.398146    Gap=0.051017
 353:  mu=351.124646   Gap=0.006088      sigma=48.376841    Gap=0.051434
 354:  mu=351.180791   Gap=0.006249      sigma=48.319980    Gap=0.052549
 355:  mu=351.036620   Gap=0.005836      sigma=48.328061    Gap=0.052391
 356:  mu=350.941011   Gap=0.005562      sigma=48.293745    Gap=0.053064
