任务数量： 500
实际：mu=134.000000   sigma=12.000000

   1:  mu=131.000000   Gap=0.022388      sigma=0.000000    Gap=1.000000
  85:  mu=135.152941   Gap=0.008604      sigma=12.632829    Gap=0.052736
  86:  mu=135.104651   Gap=0.008244      sigma=12.567056    Gap=0.047255
  87:  mu=135.034483   Gap=0.007720      sigma=12.511556    Gap=0.042630
  88:  mu=135.113636   Gap=0.008311      sigma=12.462153    Gap=0.038513
  89:  mu=135.101124   Gap=0.008217      sigma=12.392499    Gap=0.032708
  90:  mu=134.977778   Gap=0.007297      sigma=12.378276    Gap=0.031523
  91:  mu=134.835165   Gap=0.006233      sigma=12.384201    Gap=0.032017
  92:  mu=135.010870   Gap=0.007544      sigma=12.430235    Gap=0.035853
  93:  mu=135.021505   Gap=0.007623      sigma=12.363646    Gap=0.030304
  94:  mu=135.148936   Gap=0.008574      sigma=12.358955    Gap=0.029913
  95:  mu=135.000000   Gap=0.007463      sigma=12.378249    Gap=0.031521
  96:  mu=135.072917   Gap=0.008007      sigma=12.334103    Gap=0.027842
  97:  mu=135.103093   Gap=0.008232      sigma=12.273922    Gap=0.022827
  98:  mu=134.908163   Gap=0.006777      sigma=12.361136    Gap=0.030095
  99:  mu=134.737374   Gap=0.005503      sigma=12.414219    Gap=0.034518
 100:  mu=134.670000   Gap=0.005000      sigma=12.370170    Gap=0.030847
 101:  mu=134.683168   Gap=0.005098      sigma=12.309483    Gap=0.025790
 102:  mu=134.558824   Gap=0.004170      sigma=12.312574    Gap=0.026048
 103:  mu=134.650485   Gap=0.004854      sigma=12.287581    Gap=0.023965
 104:  mu=134.634615   Gap=0.004736      sigma=12.229424    Gap=0.019119
 105:  mu=134.523810   Gap=0.003909      sigma=12.223393    Gap=0.018616
 106:  mu=134.500000   Gap=0.003731      sigma=12.168045    Gap=0.014004
 107:  mu=134.429907   Gap=0.003208      sigma=12.132533    Gap=0.011044
 108:  mu=134.509259   Gap=0.003800      sigma=12.104097    Gap=0.008675
 109:  mu=134.596330   Gap=0.004450      sigma=12.082377    Gap=0.006865
 110:  mu=134.709091   Gap=0.005292      sigma=12.084810    Gap=0.007068
 111:  mu=134.756757   Gap=0.005647      sigma=12.040634    Gap=0.003386
 112:  mu=134.598214   Gap=0.004464      sigma=12.102582    Gap=0.008549
 113:  mu=134.513274   Gap=0.003830      sigma=12.082398    Gap=0.006866
 114:  mu=134.456140   Gap=0.003404      sigma=12.044610    Gap=0.003718
 115:  mu=134.547826   Gap=0.004088      sigma=12.032018    Gap=0.002668
 116:  mu=134.715517   Gap=0.005340      sigma=12.114259    Gap=0.009522
 117:  mu=134.794872   Gap=0.005932      sigma=12.092619    Gap=0.007718
 118:  mu=134.822034   Gap=0.006135      sigma=12.044854    Gap=0.003738
 119:  mu=134.697479   Gap=0.005205      sigma=12.070211    Gap=0.005851
 120:  mu=134.741667   Gap=0.005535      sigma=12.029475    Gap=0.002456
 121:  mu=134.735537   Gap=0.005489      sigma=11.979851    Gap=0.001679
 122:  mu=134.631148   Gap=0.004710      sigma=11.985784    Gap=0.001185
 123:  mu=134.707317   Gap=0.005278      sigma=11.966574    Gap=0.002786
 124:  mu=134.822581   Gap=0.006139      sigma=11.986584    Gap=0.001118
 125:  mu=134.912000   Gap=0.006806      sigma=11.979994    Gap=0.001667
 126:  mu=134.904762   Gap=0.006752      sigma=11.932634    Gap=0.005614
 127:  mu=134.795276   Gap=0.005935      sigma=11.948932    Gap=0.004256
 128:  mu=134.796875   Gap=0.005947      sigma=11.902179    Gap=0.008152
 129:  mu=134.798450   Gap=0.005959      sigma=11.855970    Gap=0.012002
 130:  mu=134.776923   Gap=0.005798      sigma=11.812813    Gap=0.015599
 131:  mu=134.786260   Gap=0.005868      sigma=11.768121    Gap=0.019323
 132:  mu=134.757576   Gap=0.005654      sigma=11.728056    Gap=0.022662
 133:  mu=134.909774   Gap=0.006789      sigma=11.814009    Gap=0.015499
 134:  mu=134.656716   Gap=0.004901      sigma=12.126266    Gap=0.010522
 135:  mu=134.585185   Gap=0.004367      sigma=12.109614    Gap=0.009134
 136:  mu=134.507353   Gap=0.003786      sigma=12.098855    Gap=0.008238
 137:  mu=134.510949   Gap=0.003813      sigma=12.054691    Gap=0.004558
 138:  mu=134.507246   Gap=0.003785      sigma=12.011013    Gap=0.000918
 139:  mu=134.438849   Gap=0.003275      sigma=11.994672    Gap=0.000444
 140:  mu=134.578571   Gap=0.004318      sigma=12.064747    Gap=0.005396
 141:  mu=134.617021   Gap=0.004605      sigma=12.030493    Gap=0.002541
 142:  mu=134.725352   Gap=0.005413      sigma=12.056875    Gap=0.004740
 143:  mu=134.769231   Gap=0.005741      sigma=12.026016    Gap=0.002168
 144:  mu=134.791667   Gap=0.005908      sigma=11.987189    Gap=0.001068
 145:  mu=134.834483   Gap=0.006227      sigma=11.956827    Gap=0.003598
 146:  mu=134.890411   Gap=0.006645      sigma=11.934825    Gap=0.005431
 147:  mu=134.884354   Gap=0.006600      sigma=11.894386    Gap=0.008801
 148:  mu=134.891892   Gap=0.006656      sigma=11.854487    Gap=0.012126
 149:  mu=134.872483   Gap=0.006511      sigma=11.816999    Gap=0.015250
 150:  mu=134.973333   Gap=0.007264      sigma=11.841704    Gap=0.013191
 151:  mu=135.026490   Gap=0.007660      sigma=11.820370    Gap=0.014969
 152:  mu=134.960526   Gap=0.007168      sigma=11.809275    Gap=0.015894
 153:  mu=134.816993   Gap=0.006097      sigma=11.902896    Gap=0.008092
 154:  mu=134.850649   Gap=0.006348      sigma=11.871489    Gap=0.010709
 155:  mu=134.851613   Gap=0.006355      sigma=11.833137    Gap=0.013905
 156:  mu=134.846154   Gap=0.006315      sigma=11.795346    Gap=0.017055
 157:  mu=134.764331   Gap=0.005704      sigma=11.802051    Gap=0.016496
 158:  mu=134.791139   Gap=0.005904      sigma=11.769438    Gap=0.019214
 159:  mu=134.698113   Gap=0.005210      sigma=11.790495    Gap=0.017459
 160:  mu=134.568750   Gap=0.004244      sigma=11.866245    Gap=0.011146
 161:  mu=134.552795   Gap=0.004125      sigma=11.831057    Gap=0.014079
 162:  mu=134.487654   Gap=0.003639      sigma=11.823411    Gap=0.014716
 163:  mu=134.466258   Gap=0.003480      sigma=11.790233    Gap=0.017481
 164:  mu=134.390244   Gap=0.002912      sigma=11.794228    Gap=0.017148
 165:  mu=134.327273   Gap=0.002442      sigma=11.786054    Gap=0.017829
 166:  mu=134.397590   Gap=0.002967      sigma=11.785165    Gap=0.017903
 167:  mu=134.467066   Gap=0.003486      sigma=11.783874    Gap=0.018010
 168:  mu=134.500000   Gap=0.003731      sigma=11.756457    Gap=0.020295
 169:  mu=134.473373   Gap=0.003533      sigma=11.726703    Gap=0.022775
 170:  mu=134.505882   Gap=0.003775      sigma=11.699797    Gap=0.025017
 171:  mu=134.467836   Gap=0.003491      sigma=11.676080    Gap=0.026993
 172:  mu=134.436047   Gap=0.003254      sigma=11.649508    Gap=0.029208
 173:  mu=134.456647   Gap=0.003408      sigma=11.618931    Gap=0.031756
 174:  mu=134.402299   Gap=0.003002      sigma=11.607528    Gap=0.032706
 175:  mu=134.502857   Gap=0.003753      sigma=11.650076    Gap=0.029160
 176:  mu=134.426136   Gap=0.003180      sigma=11.661183    Gap=0.028235
 177:  mu=134.514124   Gap=0.003837      sigma=11.686637    Gap=0.026114
 178:  mu=134.505618   Gap=0.003773      sigma=11.654313    Gap=0.028807
 179:  mu=134.474860   Gap=0.003544      sigma=11.628956    Gap=0.030920
 180:  mu=134.438889   Gap=0.003275      sigma=11.606590    Gap=0.032784
 181:  mu=134.447514   Gap=0.003340      sigma=11.575062    Gap=0.035412
 182:  mu=134.450549   Gap=0.003362      sigma=11.543290    Gap=0.038059
 183:  mu=134.437158   Gap=0.003262      sigma=11.513126    Gap=0.040573
 184:  mu=134.369565   Gap=0.002758      sigma=11.518150    Gap=0.040154
 185:  mu=134.372973   Gap=0.002783      sigma=11.487070    Gap=0.042744
 186:  mu=134.301075   Gap=0.002247      sigma=11.497812    Gap=0.041849
 187:  mu=134.326203   Gap=0.002434      sigma=11.472148    Gap=0.043988
 188:  mu=134.292553   Gap=0.002183      sigma=11.450845    Gap=0.045763
 189:  mu=134.354497   Gap=0.002646      sigma=11.452051    Gap=0.045662
 190:  mu=134.331579   Gap=0.002474      sigma=11.426219    Gap=0.047815
 191:  mu=134.340314   Gap=0.002540      sigma=11.396904    Gap=0.050258
 192:  mu=134.453125   Gap=0.003382      sigma=11.473606    Gap=0.043866
 193:  mu=134.497409   Gap=0.003712      sigma=11.460283    Gap=0.044976
 194:  mu=134.510309   Gap=0.003808      sigma=11.432112    Gap=0.047324
 195:  mu=134.502564   Gap=0.003750      sigma=11.403272    Gap=0.049727
 196:  mu=134.515306   Gap=0.003846      sigma=11.375536    Gap=0.052039
 197:  mu=134.487310   Gap=0.003637      sigma=11.353395    Gap=0.053884
 198:  mu=134.489899   Gap=0.003656      sigma=11.324747    Gap=0.056271
 199:  mu=134.517588   Gap=0.003863      sigma=11.302974    Gap=0.058085
 200:  mu=134.575000   Gap=0.004291      sigma=11.303733    Gap=0.058022
 201:  mu=134.616915   Gap=0.004604      sigma=11.291150    Gap=0.059071
 202:  mu=134.608911   Gap=0.004544      sigma=11.263738    Gap=0.061355
 203:  mu=134.655172   Gap=0.004889      sigma=11.255182    Gap=0.062068
 204:  mu=134.642157   Gap=0.004792      sigma=11.229093    Gap=0.064242
 205:  mu=134.682927   Gap=0.005096      sigma=11.216797    Gap=0.065267
 206:  mu=134.728155   Gap=0.005434      sigma=11.208262    Gap=0.065978
 207:  mu=134.801932   Gap=0.005985      sigma=11.231185    Gap=0.064068
 208:  mu=134.759615   Gap=0.005669      sigma=11.220684    Gap=0.064943
 209:  mu=134.674641   Gap=0.005035      sigma=11.260694    Gap=0.061609
 210:  mu=134.609524   Gap=0.004549      sigma=11.273226    Gap=0.060565
 211:  mu=134.668246   Gap=0.004987      sigma=11.278629    Gap=0.060114
 212:  mu=134.702830   Gap=0.005245      sigma=11.263206    Gap=0.061400
 213:  mu=134.723005   Gap=0.005396      sigma=11.240574    Gap=0.063286
 214:  mu=134.677570   Gap=0.005056      sigma=11.233867    Gap=0.063844
 215:  mu=134.651163   Gap=0.004859      sigma=11.214367    Gap=0.065469
 216:  mu=134.601852   Gap=0.004491      sigma=11.211717    Gap=0.065690
 217:  mu=134.576037   Gap=0.004299      sigma=11.192286    Gap=0.067310
 218:  mu=134.573394   Gap=0.004279      sigma=11.166654    Gap=0.069446
 219:  mu=134.570776   Gap=0.004260      sigma=11.141197    Gap=0.071567
 220:  mu=134.627273   Gap=0.004681      sigma=11.147245    Gap=0.071063
 221:  mu=134.574661   Gap=0.004289      sigma=11.149340    Gap=0.070888
 222:  mu=134.608108   Gap=0.004538      sigma=11.135307    Gap=0.072058
 223:  mu=134.614350   Gap=0.004585      sigma=11.110701    Gap=0.074108
 224:  mu=134.674107   Gap=0.005031      sigma=11.121731    Gap=0.073189
 225:  mu=134.688889   Gap=0.005141      sigma=11.099194    Gap=0.075067
 226:  mu=134.761062   Gap=0.005680      sigma=11.127399    Gap=0.072717
 227:  mu=134.757709   Gap=0.005655      sigma=11.102977    Gap=0.074752
 228:  mu=134.649123   Gap=0.004844      sigma=11.198749    Gap=0.066771
 229:  mu=134.646288   Gap=0.004823      sigma=11.174353    Gap=0.068804
 230:  mu=134.634783   Gap=0.004737      sigma=11.151393    Gap=0.070717
 231:  mu=134.523810   Gap=0.003909      sigma=11.253786    Gap=0.062184
 232:  mu=134.534483   Gap=0.003989      sigma=11.230678    Gap=0.064110
 233:  mu=134.562232   Gap=0.004196      sigma=11.214519    Gap=0.065457
 234:  mu=134.615385   Gap=0.004592      sigma=11.219905    Gap=0.065008
 235:  mu=134.587234   Gap=0.004382      sigma=11.204285    Gap=0.066310
 236:  mu=134.665254   Gap=0.004965      sigma=11.244312    Gap=0.062974
 237:  mu=134.637131   Gap=0.004755      sigma=11.228880    Gap=0.064260
 238:  mu=134.571429   Gap=0.004264      sigma=11.250824    Gap=0.062431
 239:  mu=134.539749   Gap=0.004028      sigma=11.237894    Gap=0.063509
 240:  mu=134.541667   Gap=0.004042      sigma=11.214496    Gap=0.065459
 241:  mu=134.502075   Gap=0.003747      sigma=11.208001    Gap=0.066000
 242:  mu=134.557851   Gap=0.004163      sigma=11.218287    Gap=0.065143
 243:  mu=134.485597   Gap=0.003624      sigma=11.251465    Gap=0.062378
 244:  mu=134.561475   Gap=0.004190      sigma=11.290515    Gap=0.059124
 245:  mu=134.534694   Gap=0.003990      sigma=11.275213    Gap=0.060399
 246:  mu=134.597561   Gap=0.004459      sigma=11.295218    Gap=0.058732
 247:  mu=134.631579   Gap=0.004713      sigma=11.284950    Gap=0.059588
 248:  mu=134.645161   Gap=0.004815      sigma=11.264198    Gap=0.061317
 249:  mu=134.594378   Gap=0.004436      sigma=11.269968    Gap=0.060836
 250:  mu=134.640000   Gap=0.004776      sigma=11.270421    Gap=0.060798
 251:  mu=134.657371   Gap=0.004906      sigma=11.251301    Gap=0.062392
 252:  mu=134.726190   Gap=0.005419      sigma=11.281764    Gap=0.059853
 253:  mu=134.762846   Gap=0.005693      sigma=11.274472    Gap=0.060461
 254:  mu=134.759843   Gap=0.005670      sigma=11.252358    Gap=0.062304
 255:  mu=134.752941   Gap=0.005619      sigma=11.230811    Gap=0.064099
 256:  mu=134.804688   Gap=0.006005      sigma=11.239272    Gap=0.063394
 257:  mu=134.778210   Gap=0.005808      sigma=11.225381    Gap=0.064552
 258:  mu=134.771318   Gap=0.005756      sigma=11.204150    Gap=0.066321
 259:  mu=134.702703   Gap=0.005244      sigma=11.236679    Gap=0.063610
 260:  mu=134.692308   Gap=0.005166      sigma=11.216297    Gap=0.065309
 261:  mu=134.708812   Gap=0.005290      sigma=11.197952    Gap=0.066837
 262:  mu=134.732824   Gap=0.005469      sigma=11.183292    Gap=0.068059
 263:  mu=134.752852   Gap=0.005618      sigma=11.166717    Gap=0.069440
 264:  mu=134.791667   Gap=0.005908      sigma=11.163309    Gap=0.069724
 265:  mu=134.822642   Gap=0.006139      sigma=11.153587    Gap=0.070534
 266:  mu=134.838346   Gap=0.006256      sigma=11.135537    Gap=0.072039
 267:  mu=134.782772   Gap=0.005842      sigma=11.151561    Gap=0.070703
 268:  mu=134.723881   Gap=0.005402      sigma=11.172255    Gap=0.068979
 269:  mu=134.665428   Gap=0.004966      sigma=11.192451    Gap=0.067296
 270:  mu=134.692593   Gap=0.005169      sigma=11.180586    Gap=0.068285
 271:  mu=134.605166   Gap=0.004516      sigma=11.252020    Gap=0.062332
 272:  mu=134.588235   Gap=0.004390      sigma=11.234774    Gap=0.063769
 273:  mu=134.516484   Gap=0.003854      sigma=11.276442    Gap=0.060296
 274:  mu=134.525547   Gap=0.003922      sigma=11.256842    Gap=0.061930
 275:  mu=134.450909   Gap=0.003365      sigma=11.304076    Gap=0.057994
 276:  mu=134.478261   Gap=0.003569      sigma=11.292692    Gap=0.058942
 277:  mu=134.444043   Gap=0.003314      sigma=11.286614    Gap=0.059449
 278:  mu=134.388489   Gap=0.002899      sigma=11.304173    Gap=0.057986
 279:  mu=134.430108   Gap=0.003210      sigma=11.305213    Gap=0.057899
 280:  mu=134.410714   Gap=0.003065      sigma=11.289655    Gap=0.059195
 281:  mu=134.487544   Gap=0.003638      sigma=11.342642    Gap=0.054780
 282:  mu=134.492908   Gap=0.003678      sigma=11.322871    Gap=0.056427
 283:  mu=134.533569   Gap=0.003982      sigma=11.323454    Gap=0.056379
 284:  mu=134.500000   Gap=0.003731      sigma=11.317598    Gap=0.056867
 285:  mu=134.417544   Gap=0.003116      sigma=11.382861    Gap=0.051428
 286:  mu=134.479021   Gap=0.003575      sigma=11.410242    Gap=0.049147
 287:  mu=134.456446   Gap=0.003406      sigma=11.396742    Gap=0.050271
 288:  mu=134.420139   Gap=0.003135      sigma=11.393554    Gap=0.050537
 289:  mu=134.429066   Gap=0.003202      sigma=11.374833    Gap=0.052097
 290:  mu=134.468966   Gap=0.003500      sigma=11.375446    Gap=0.052046
 291:  mu=134.522337   Gap=0.003898      sigma=11.392197    Gap=0.050650
 292:  mu=134.571918   Gap=0.004268      sigma=11.404080    Gap=0.049660
 293:  mu=134.590444   Gap=0.004406      sigma=11.389003    Gap=0.050916
 294:  mu=134.595238   Gap=0.004442      sigma=11.369914    Gap=0.052507
 295:  mu=134.671186   Gap=0.005009      sigma=11.425085    Gap=0.047910
 296:  mu=134.709459   Gap=0.005294      sigma=11.424697    Gap=0.047942
 297:  mu=134.723906   Gap=0.005402      sigma=11.408155    Gap=0.049320
 298:  mu=134.630872   Gap=0.004708      sigma=11.501298    Gap=0.041559
 299:  mu=134.645485   Gap=0.004817      sigma=11.484819    Gap=0.042932
 300:  mu=134.676667   Gap=0.005050      sigma=11.478333    Gap=0.043472
 301:  mu=134.644518   Gap=0.004810      sigma=11.472771    Gap=0.043936
 302:  mu=134.559603   Gap=0.004176      sigma=11.548118    Gap=0.037657
 303:  mu=134.544554   Gap=0.004064      sigma=11.532011    Gap=0.038999
 304:  mu=134.496711   Gap=0.003707      sigma=11.543111    Gap=0.038074
 305:  mu=134.521311   Gap=0.003890      sigma=11.532152    Gap=0.038987
 306:  mu=134.588235   Gap=0.004390      sigma=11.572465    Gap=0.035628
 307:  mu=134.540717   Gap=0.004035      sigma=11.583466    Gap=0.034711
 308:  mu=134.558442   Gap=0.004167      sigma=11.568816    Gap=0.035932
 309:  mu=134.514563   Gap=0.003840      sigma=11.575723    Gap=0.035356
 310:  mu=134.519355   Gap=0.003876      sigma=11.557344    Gap=0.036888
 311:  mu=134.549839   Gap=0.004103      sigma=11.551225    Gap=0.037398
 312:  mu=134.538462   Gap=0.004018      sigma=11.534444    Gap=0.038796
 313:  mu=134.578275   Gap=0.004315      sigma=11.537456    Gap=0.038545
 314:  mu=134.563694   Gap=0.004207      sigma=11.521957    Gap=0.039837
 315:  mu=134.530159   Gap=0.003956      sigma=11.518992    Gap=0.040084
 316:  mu=134.512658   Gap=0.003826      sigma=11.504945    Gap=0.041255
 317:  mu=134.501577   Gap=0.003743      sigma=11.488473    Gap=0.042627
 318:  mu=134.487421   Gap=0.003637      sigma=11.473164    Gap=0.043903
 319:  mu=134.473354   Gap=0.003532      sigma=11.457913    Gap=0.045174
 320:  mu=134.484375   Gap=0.003615      sigma=11.441689    Gap=0.046526
 321:  mu=134.473520   Gap=0.003534      sigma=11.425504    Gap=0.047875
 322:  mu=134.475155   Gap=0.003546      sigma=11.407786    Gap=0.049351
 323:  mu=134.470588   Gap=0.003512      sigma=11.390408    Gap=0.050799
 324:  mu=134.512346   Gap=0.003823      sigma=11.397551    Gap=0.050204
 325:  mu=134.520000   Gap=0.003881      sigma=11.380837    Gap=0.051597
 326:  mu=134.561350   Gap=0.004189      sigma=11.387793    Gap=0.051017
 327:  mu=134.550459   Gap=0.004108      sigma=11.372067    Gap=0.052328
 328:  mu=134.512195   Gap=0.003822      sigma=11.375781    Gap=0.052018
 329:  mu=134.507599   Gap=0.003788      sigma=11.358784    Gap=0.053435
 330:  mu=134.554545   Gap=0.004138      sigma=11.373483    Gap=0.052210
 331:  mu=134.546828   Gap=0.004081      sigma=11.357155    Gap=0.053570
 332:  mu=134.566265   Gap=0.004226      sigma=11.345550    Gap=0.054537
 333:  mu=134.564565   Gap=0.004213      sigma=11.328545    Gap=0.055955
 334:  mu=134.589820   Gap=0.004402      sigma=11.320958    Gap=0.056587
 335:  mu=134.582090   Gap=0.004344      sigma=11.304931    Gap=0.057922
 336:  mu=134.598214   Gap=0.004464      sigma=11.291953    Gap=0.059004
 337:  mu=134.560831   Gap=0.004185      sigma=11.295991    Gap=0.058667
 338:  mu=134.538462   Gap=0.004018      sigma=11.286741    Gap=0.059438
 339:  mu=134.519174   Gap=0.003874      sigma=11.275659    Gap=0.060362
 340:  mu=134.502941   Gap=0.003753      sigma=11.263031    Gap=0.061414
 341:  mu=134.498534   Gap=0.003720      sigma=11.246798    Gap=0.062767
 342:  mu=134.450292   Gap=0.003360      sigma=11.265620    Gap=0.061198
 343:  mu=134.408163   Gap=0.003046      sigma=11.276134    Gap=0.060322
 344:  mu=134.427326   Gap=0.003189      sigma=11.265323    Gap=0.061223
 345:  mu=134.408696   Gap=0.003050      sigma=11.254291    Gap=0.062142
 346:  mu=134.390173   Gap=0.002912      sigma=11.243280    Gap=0.063060
 347:  mu=134.383285   Gap=0.002860      sigma=11.227799    Gap=0.064350
 348:  mu=134.364943   Gap=0.002723      sigma=11.216861    Gap=0.065262
 349:  mu=134.375358   Gap=0.002801      sigma=11.202464    Gap=0.066461
 350:  mu=134.434286   Gap=0.003241      sigma=11.240487    Gap=0.063293
 351:  mu=134.492877   Gap=0.003678      sigma=11.277860    Gap=0.060178
 352:  mu=134.502841   Gap=0.003753      sigma=11.263376    Gap=0.061385
 353:  mu=134.526912   Gap=0.003932      sigma=11.256474    Gap=0.061961
 354:  mu=134.570621   Gap=0.004258      sigma=11.270522    Gap=0.060790
 355:  mu=134.577465   Gap=0.004309      sigma=11.255374    Gap=0.062052
 356:  mu=134.533708   Gap=0.003983      sigma=11.269751    Gap=0.060854
