任务数量： 500
实际：mu=471.000000   sigma=56.000000

   1:  mu=563.000000   Gap=0.195329      sigma=0.000000    Gap=1.000000
  81:  mu=467.123457   Gap=0.008230      sigma=58.867791    Gap=0.051211
  82:  mu=467.134146   Gap=0.008208      sigma=58.507819    Gap=0.044782
  83:  mu=467.554217   Gap=0.007316      sigma=58.278569    Gap=0.040689
  84:  mu=466.690476   Gap=0.009150      sigma=58.462641    Gap=0.043976
  85:  mu=466.917647   Gap=0.008667      sigma=58.155008    Gap=0.038482
  86:  mu=466.069767   Gap=0.010468      sigma=58.341973    Gap=0.041821
  87:  mu=466.471264   Gap=0.009615      sigma=58.125081    Gap=0.037948
  88:  mu=466.818182   Gap=0.008879      sigma=57.884396    Gap=0.033650
  89:  mu=466.258427   Gap=0.010067      sigma=57.797307    Gap=0.032095
  90:  mu=466.355556   Gap=0.009861      sigma=57.482618    Gap=0.026475
  91:  mu=466.626374   Gap=0.009286      sigma=57.223612    Gap=0.021850
  92:  mu=467.554348   Gap=0.007316      sigma=57.596113    Gap=0.028502
  93:  mu=467.344086   Gap=0.007762      sigma=57.321109    Gap=0.023591
  94:  mu=467.329787   Gap=0.007792      sigma=57.015561    Gap=0.018135
  95:  mu=467.136842   Gap=0.008202      sigma=56.745528    Gap=0.013313
  96:  mu=466.656250   Gap=0.009222      sigma=56.643223    Gap=0.011486
  97:  mu=466.041237   Gap=0.010528      sigma=56.671766    Gap=0.011996
  98:  mu=466.193878   Gap=0.010204      sigma=56.401921    Gap=0.007177
  99:  mu=465.323232   Gap=0.012053      sigma=56.774377    Gap=0.013828
 100:  mu=465.130000   Gap=0.012463      sigma=56.522501    Gap=0.009330
 101:  mu=464.831683   Gap=0.013096      sigma=56.321051    Gap=0.005733
 102:  mu=465.264706   Gap=0.012177      sigma=56.212992    Gap=0.003803
 103:  mu=466.106796   Gap=0.010389      sigma=56.582256    Gap=0.010397
 104:  mu=466.451923   Gap=0.009656      sigma=56.418403    Gap=0.007471
 105:  mu=465.428571   Gap=0.011829      sigma=57.110729    Gap=0.019834
 106:  mu=465.150943   Gap=0.012418      sigma=56.911847    Gap=0.016283
 107:  mu=466.046729   Gap=0.010516      sigma=57.391162    Gap=0.024842
 108:  mu=466.046296   Gap=0.010517      sigma=57.124844    Gap=0.020087
 109:  mu=466.357798   Gap=0.009856      sigma=56.954275    Gap=0.017041
 110:  mu=466.063636   Gap=0.010481      sigma=56.777921    Gap=0.013891
 111:  mu=466.819820   Gap=0.008875      sigma=57.075294    Gap=0.019202
 112:  mu=466.741071   Gap=0.009042      sigma=56.825979    Gap=0.014750
 113:  mu=466.159292   Gap=0.010278      sigma=56.908025    Gap=0.016215
 114:  mu=466.815789   Gap=0.008884      sigma=57.086049    Gap=0.019394
 115:  mu=466.504348   Gap=0.009545      sigma=56.934497    Gap=0.016687
 116:  mu=467.034483   Gap=0.008419      sigma=56.972911    Gap=0.017373
 117:  mu=467.495726   Gap=0.007440      sigma=56.946012    Gap=0.016893
 118:  mu=468.754237   Gap=0.004768      sigma=58.315323    Gap=0.041345
 119:  mu=469.033613   Gap=0.004175      sigma=58.149031    Gap=0.038376
 120:  mu=470.366667   Gap=0.001345      sigma=59.704262    Gap=0.066148
 121:  mu=470.561983   Gap=0.000930      sigma=59.495523    Gap=0.062420
 122:  mu=471.573770   Gap=0.001218      sigma=60.287415    Gap=0.076561
 123:  mu=471.959350   Gap=0.002037      sigma=60.192698    Gap=0.074870
 124:  mu=472.048387   Gap=0.002226      sigma=59.957627    Gap=0.070672
 125:  mu=471.376000   Gap=0.000798      sigma=60.184870    Gap=0.074730
 126:  mu=471.103175   Gap=0.000219      sigma=60.023121    Gap=0.071841
 127:  mu=470.385827   Gap=0.001304      sigma=60.326154    Gap=0.077253
 128:  mu=470.578125   Gap=0.000896      sigma=60.129107    Gap=0.073734
 129:  mu=470.511628   Gap=0.001037      sigma=59.900320    Gap=0.069649
 130:  mu=470.476923   Gap=0.001111      sigma=59.670791    Gap=0.065550
 131:  mu=470.541985   Gap=0.000972      sigma=59.447232    Gap=0.061558
 132:  mu=470.204545   Gap=0.001689      sigma=59.347428    Gap=0.059776
 133:  mu=470.421053   Gap=0.001229      sigma=59.176201    Gap=0.056718
 134:  mu=470.455224   Gap=0.001157      sigma=58.956297    Gap=0.052791
 135:  mu=470.429630   Gap=0.001211      sigma=58.738282    Gap=0.048898
 136:  mu=470.279412   Gap=0.001530      sigma=58.547956    Gap=0.045499
 137:  mu=469.992701   Gap=0.002139      sigma=58.429632    Gap=0.043386
 138:  mu=470.173913   Gap=0.001754      sigma=58.256170    Gap=0.040289
 139:  mu=470.460432   Gap=0.001146      sigma=58.143740    Gap=0.038281
 140:  mu=470.157143   Gap=0.001790      sigma=58.045951    Gap=0.036535
 141:  mu=470.815603   Gap=0.000392      sigma=58.362113    Gap=0.042181
 142:  mu=471.309859   Gap=0.000658      sigma=58.451639    Gap=0.043779
 143:  mu=470.601399   Gap=0.000846      sigma=58.855535    Gap=0.050992
 144:  mu=470.645833   Gap=0.000752      sigma=58.653226    Gap=0.047379
 145:  mu=471.193103   Gap=0.000410      sigma=58.818399    Gap=0.050329
 146:  mu=471.445205   Gap=0.000945      sigma=58.695176    Gap=0.048128
 147:  mu=471.653061   Gap=0.001387      sigma=58.549084    Gap=0.045519
 148:  mu=471.790541   Gap=0.001678      sigma=58.374751    Gap=0.042406
 149:  mu=472.255034   Gap=0.002665      sigma=58.452316    Gap=0.043791
 150:  mu=472.273333   Gap=0.002703      sigma=58.257577    Gap=0.040314
 151:  mu=472.046358   Gap=0.002222      sigma=58.130857    Gap=0.038051
 152:  mu=472.144737   Gap=0.002430      sigma=57.951932    Gap=0.034856
 153:  mu=472.124183   Gap=0.002387      sigma=57.762792    Gap=0.031478
 154:  mu=471.961039   Gap=0.002040      sigma=57.610299    Gap=0.028755
 155:  mu=471.935484   Gap=0.001986      sigma=57.425034    Gap=0.025447
 156:  mu=472.051282   Gap=0.002232      sigma=57.258836    Gap=0.022479
 157:  mu=471.904459   Gap=0.001920      sigma=57.105644    Gap=0.019744
 158:  mu=471.993671   Gap=0.002110      sigma=56.935617    Gap=0.016707
 159:  mu=471.955975   Gap=0.002030      sigma=56.758270    Gap=0.013541
 160:  mu=471.668750   Gap=0.001420      sigma=56.696420    Gap=0.012436
 161:  mu=471.447205   Gap=0.000949      sigma=56.589499    Gap=0.010527
 162:  mu=471.265432   Gap=0.000564      sigma=56.461698    Gap=0.008245
 163:  mu=470.791411   Gap=0.000443      sigma=56.610655    Gap=0.010905
 164:  mu=471.140244   Gap=0.000298      sigma=56.613246    Gap=0.010951
 165:  mu=471.436364   Gap=0.000926      sigma=56.568681    Gap=0.010155
 166:  mu=471.162651   Gap=0.000345      sigma=56.507522    Gap=0.009063
 167:  mu=471.365269   Gap=0.000776      sigma=56.398535    Gap=0.007117
 168:  mu=471.476190   Gap=0.001011      sigma=56.248699    Gap=0.004441
 169:  mu=470.834320   Gap=0.000352      sigma=56.695771    Gap=0.012424
 170:  mu=470.211765   Gap=0.001674      sigma=57.105186    Gap=0.019735
 171:  mu=469.713450   Gap=0.002732      sigma=57.307469    Gap=0.023348
 172:  mu=469.912791   Gap=0.002308      sigma=57.200062    Gap=0.021430
 173:  mu=470.710983   Gap=0.000614      sigma=57.987219    Gap=0.035486
 174:  mu=470.729885   Gap=0.000573      sigma=57.820884    Gap=0.032516
 175:  mu=470.680000   Gap=0.000679      sigma=57.659200    Gap=0.029629
 176:  mu=471.045455   Gap=0.000097      sigma=57.698060    Gap=0.030322
 177:  mu=471.248588   Gap=0.000528      sigma=57.597918    Gap=0.028534
 178:  mu=470.926966   Gap=0.000155      sigma=57.595063    Gap=0.028483
 179:  mu=470.927374   Gap=0.000154      sigma=57.433958    Gap=0.025606
 180:  mu=470.766667   Gap=0.000495      sigma=57.314541    Gap=0.023474
 181:  mu=470.955801   Gap=0.000094      sigma=57.212295    Gap=0.021648
 182:  mu=470.972527   Gap=0.000058      sigma=57.055345    Gap=0.018845
 183:  mu=470.218579   Gap=0.001659      sigma=57.801207    Gap=0.032164
 184:  mu=470.722826   Gap=0.000588      sigma=58.046124    Gap=0.036538
 185:  mu=470.329730   Gap=0.001423      sigma=58.134089    Gap=0.038109
 186:  mu=470.462366   Gap=0.001141      sigma=58.005665    Gap=0.035815
 187:  mu=470.941176   Gap=0.000125      sigma=58.217752    Gap=0.039603
 188:  mu=471.250000   Gap=0.000531      sigma=58.216089    Gap=0.039573
 189:  mu=471.455026   Gap=0.000966      sigma=58.129889    Gap=0.038034
 190:  mu=471.747368   Gap=0.001587      sigma=58.115850    Gap=0.037783
 191:  mu=471.790576   Gap=0.001679      sigma=57.966574    Gap=0.035117
 192:  mu=471.098958   Gap=0.000210      sigma=58.600213    Gap=0.046432
 193:  mu=470.663212   Gap=0.000715      sigma=58.759240    Gap=0.049272
 194:  mu=470.963918   Gap=0.000077      sigma=58.756300    Gap=0.049220
 195:  mu=470.861538   Gap=0.000294      sigma=58.622795    Gap=0.046836
 196:  mu=471.153061   Gap=0.000325      sigma=58.614592    Gap=0.046689
 197:  mu=470.522843   Gap=0.001013      sigma=59.127632    Gap=0.055851
 198:  mu=470.176768   Gap=0.001748      sigma=59.177819    Gap=0.056747
 199:  mu=470.175879   Gap=0.001750      sigma=59.028945    Gap=0.054088
 200:  mu=470.645000   Gap=0.000754      sigma=59.251911    Gap=0.058070
 201:  mu=470.636816   Gap=0.000771      sigma=59.104448    Gap=0.055437
 202:  mu=470.623762   Gap=0.000799      sigma=58.958259    Gap=0.052826
 203:  mu=470.118227   Gap=0.001872      sigma=59.250124    Gap=0.058038
 204:  mu=469.794118   Gap=0.002560      sigma=59.284846    Gap=0.058658
 205:  mu=470.365854   Gap=0.001346      sigma=59.701189    Gap=0.066093
 206:  mu=470.247573   Gap=0.001598      sigma=59.580181    Gap=0.063932
 207:  mu=469.850242   Gap=0.002441      sigma=59.709051    Gap=0.066233
 208:  mu=469.783654   Gap=0.002582      sigma=59.573051    Gap=0.063804
 209:  mu=470.114833   Gap=0.001879      sigma=59.621985    Gap=0.064678
 210:  mu=470.314286   Gap=0.001456      sigma=59.549709    Gap=0.063388
 211:  mu=470.127962   Gap=0.001851      sigma=59.469756    Gap=0.061960
 212:  mu=470.231132   Gap=0.001632      sigma=59.348256    Gap=0.059790
 213:  mu=469.920188   Gap=0.002293      sigma=59.381619    Gap=0.060386
 214:  mu=469.406542   Gap=0.003383      sigma=59.715119    Gap=0.066341
 215:  mu=469.339535   Gap=0.003525      sigma=59.584149    Gap=0.064003
 216:  mu=469.064815   Gap=0.004109      sigma=59.582385    Gap=0.063971
 217:  mu=469.562212   Gap=0.003053      sigma=59.892739    Gap=0.069513
 218:  mu=469.293578   Gap=0.003623      sigma=59.886100    Gap=0.069395
 219:  mu=469.415525   Gap=0.003364      sigma=59.776341    Gap=0.067435
 220:  mu=469.486364   Gap=0.003214      sigma=59.649543    Gap=0.065170
 221:  mu=469.217195   Gap=0.003785      sigma=59.648198    Gap=0.065146
 222:  mu=469.162162   Gap=0.003902      sigma=59.519327    Gap=0.062845
 223:  mu=469.076233   Gap=0.004084      sigma=59.399525    Gap=0.060706
 224:  mu=468.700893   Gap=0.004881      sigma=59.531240    Gap=0.063058
 225:  mu=469.151111   Gap=0.003925      sigma=59.779776    Gap=0.067496
 226:  mu=468.960177   Gap=0.004331      sigma=59.716092    Gap=0.066359
 227:  mu=469.215859   Gap=0.003788      sigma=59.708264    Gap=0.066219
 228:  mu=468.578947   Gap=0.005140      sigma=60.345045    Gap=0.077590
 229:  mu=468.475983   Gap=0.005359      sigma=60.233212    Gap=0.075593
 230:  mu=468.573913   Gap=0.005151      sigma=60.120395    Gap=0.073578
 231:  mu=468.593074   Gap=0.005110      sigma=59.990827    Gap=0.071265
 232:  mu=468.788793   Gap=0.004695      sigma=59.935261    Gap=0.070273
 233:  mu=468.862661   Gap=0.004538      sigma=59.817089    Gap=0.068162
 234:  mu=469.004274   Gap=0.004237      sigma=59.728266    Gap=0.066576
 235:  mu=468.753191   Gap=0.004770      sigma=59.724676    Gap=0.066512
 236:  mu=468.572034   Gap=0.005155      sigma=59.662674    Gap=0.065405
 237:  mu=468.776371   Gap=0.004721      sigma=59.619367    Gap=0.064632
 238:  mu=468.861345   Gap=0.004541      sigma=59.508365    Gap=0.062649
 239:  mu=468.715481   Gap=0.004850      sigma=59.426360    Gap=0.061185
 240:  mu=468.870833   Gap=0.004521      sigma=59.351039    Gap=0.059840
 241:  mu=468.796680   Gap=0.004678      sigma=59.238916    Gap=0.057838
 242:  mu=468.900826   Gap=0.004457      sigma=59.138499    Gap=0.056045
 243:  mu=468.851852   Gap=0.004561      sigma=59.021607    Gap=0.053957
 244:  mu=468.803279   Gap=0.004664      sigma=58.905403    Gap=0.051882
 245:  mu=468.910204   Gap=0.004437      sigma=58.808788    Gap=0.050157
 246:  mu=468.959350   Gap=0.004333      sigma=58.694178    Gap=0.048110
 247:  mu=469.093117   Gap=0.004049      sigma=58.612805    Gap=0.046657
 248:  mu=468.770161   Gap=0.004734      sigma=58.714313    Gap=0.048470
 249:  mu=468.863454   Gap=0.004536      sigma=58.614709    Gap=0.046691
 250:  mu=468.776000   Gap=0.004722      sigma=58.513638    Gap=0.044886
 251:  mu=468.848606   Gap=0.004568      sigma=58.408243    Gap=0.043004
 252:  mu=469.257937   Gap=0.003699      sigma=58.651859    Gap=0.047355
 253:  mu=469.573123   Gap=0.003029      sigma=58.749280    Gap=0.049094
 254:  mu=469.496063   Gap=0.003193      sigma=58.646327    Gap=0.047256
 255:  mu=469.349020   Gap=0.003505      sigma=58.578117    Gap=0.046038
 256:  mu=469.128906   Gap=0.003973      sigma=58.569161    Gap=0.045878
 257:  mu=469.038911   Gap=0.004164      sigma=58.472835    Gap=0.044158
 258:  mu=469.220930   Gap=0.003777      sigma=58.432311    Gap=0.043434
 259:  mu=469.030888   Gap=0.004181      sigma=58.399230    Gap=0.042843
 260:  mu=468.853846   Gap=0.004557      sigma=58.356413    Gap=0.042079
 261:  mu=468.812261   Gap=0.004645      sigma=58.248372    Gap=0.040149
 262:  mu=469.759542   Gap=0.002634      sigma=60.117628    Gap=0.073529
 263:  mu=469.939163   Gap=0.002252      sigma=60.073625    Gap=0.072743
 264:  mu=469.920455   Gap=0.002292      sigma=59.960509    Gap=0.070723
 265:  mu=469.958491   Gap=0.002211      sigma=59.850460    Gap=0.068758
 266:  mu=469.954887   Gap=0.002219      sigma=59.737882    Gap=0.066748
 267:  mu=470.220974   Gap=0.001654      sigma=59.783629    Gap=0.067565
 268:  mu=470.671642   Gap=0.000697      sigma=60.124656    Gap=0.073655
 269:  mu=470.739777   Gap=0.000552      sigma=60.023161    Gap=0.071842
 270:  mu=470.744444   Gap=0.000543      sigma=59.911953    Gap=0.069856
 271:  mu=470.863469   Gap=0.000290      sigma=59.833285    Gap=0.068452
 272:  mu=470.698529   Gap=0.000640      sigma=59.784886    Gap=0.067587
 273:  mu=470.377289   Gap=0.001322      sigma=59.910010    Gap=0.069822
 274:  mu=470.627737   Gap=0.000790      sigma=59.943588    Gap=0.070421
 275:  mu=470.607273   Gap=0.000834      sigma=59.835459    Gap=0.068490
 276:  mu=470.804348   Gap=0.000415      sigma=59.816308    Gap=0.068148
 277:  mu=470.938628   Gap=0.000130      sigma=59.749899    Gap=0.066962
 278:  mu=470.920863   Gap=0.000168      sigma=59.643071    Gap=0.065055
 279:  mu=471.215054   Gap=0.000457      sigma=59.737811    Gap=0.066747
 280:  mu=471.367857   Gap=0.000781      sigma=59.685638    Gap=0.065815
 281:  mu=471.430605   Gap=0.000914      sigma=59.588592    Gap=0.064082
 282:  mu=471.546099   Gap=0.001159      sigma=59.514344    Gap=0.062756
 283:  mu=471.689046   Gap=0.001463      sigma=59.457579    Gap=0.061742
 284:  mu=471.605634   Gap=0.001286      sigma=59.369392    Gap=0.060168
 285:  mu=470.922807   Gap=0.000164      sigma=60.371955    Gap=0.078071
 286:  mu=471.055944   Gap=0.000119      sigma=60.308215    Gap=0.076932
 287:  mu=470.895470   Gap=0.000222      sigma=60.264194    Gap=0.076146
 288:  mu=470.822917   Gap=0.000376      sigma=60.172033    Gap=0.074501
 289:  mu=471.304498   Gap=0.000646      sigma=60.621270    Gap=0.082523
 290:  mu=470.920690   Gap=0.000168      sigma=60.867385    Gap=0.086918
 291:  mu=471.137457   Gap=0.000292      sigma=60.874738    Gap=0.087049
 292:  mu=470.897260   Gap=0.000218      sigma=60.908389    Gap=0.087650
 293:  mu=470.924915   Gap=0.000159      sigma=60.806198    Gap=0.085825
 294:  mu=470.670068   Gap=0.000700      sigma=60.859239    Gap=0.086772
 295:  mu=470.623729   Gap=0.000799      sigma=60.761195    Gap=0.085021
 296:  mu=470.810811   Gap=0.000402      sigma=60.743518    Gap=0.084706
 297:  mu=471.124579   Gap=0.000264      sigma=60.880973    Gap=0.087160
 298:  mu=471.087248   Gap=0.000185      sigma=60.782143    Gap=0.085395
 299:  mu=470.903010   Gap=0.000206      sigma=60.763707    Gap=0.085066
 300:  mu=471.073333   Gap=0.000156      sigma=60.733801    Gap=0.084532
 301:  mu=471.106312   Gap=0.000226      sigma=60.635521    Gap=0.082777
 302:  mu=471.198675   Gap=0.000422      sigma=60.556254    Gap=0.081362
 303:  mu=471.386139   Gap=0.000820      sigma=60.543954    Gap=0.081142
 304:  mu=471.167763   Gap=0.000356      sigma=60.563702    Gap=0.081495
 305:  mu=471.331148   Gap=0.000703      sigma=60.531405    Gap=0.080918
 306:  mu=471.372549   Gap=0.000791      sigma=60.436742    Gap=0.079228
 307:  mu=471.273616   Gap=0.000581      sigma=60.363044    Gap=0.077912
 308:  mu=471.055195   Gap=0.000117      sigma=60.386366    Gap=0.078328
 309:  mu=471.262136   Gap=0.000557      sigma=60.397866    Gap=0.078533
 310:  mu=470.877419   Gap=0.000260      sigma=60.678405    Gap=0.083543
 311:  mu=470.951768   Gap=0.000102      sigma=60.594914    Gap=0.082052
 312:  mu=470.721154   Gap=0.000592      sigma=60.634274    Gap=0.082755
 313:  mu=470.894569   Gap=0.000224      sigma=60.614782    Gap=0.082407
 314:  mu=470.691083   Gap=0.000656      sigma=60.625168    Gap=0.082592
 315:  mu=470.876190   Gap=0.000263      sigma=60.617672    Gap=0.082458
 316:  mu=470.838608   Gap=0.000343      sigma=60.525357    Gap=0.080810
 317:  mu=470.889590   Gap=0.000234      sigma=60.436612    Gap=0.079225
 318:  mu=470.628931   Gap=0.000788      sigma=60.519715    Gap=0.080709
 319:  mu=470.401254   Gap=0.001271      sigma=60.561030    Gap=0.081447
 320:  mu=470.796875   Gap=0.000431      sigma=60.877792    Gap=0.087103
 321:  mu=470.900312   Gap=0.000212      sigma=60.811050    Gap=0.085912
 322:  mu=470.944099   Gap=0.000119      sigma=60.721618    Gap=0.084315
 323:  mu=471.191950   Gap=0.000408      sigma=60.790461    Gap=0.085544
 324:  mu=471.311728   Gap=0.000662      sigma=60.734738    Gap=0.084549
 325:  mu=471.381538   Gap=0.000810      sigma=60.654246    Gap=0.083112
 326:  mu=471.500000   Gap=0.001062      sigma=60.598789    Gap=0.082121
 327:  mu=471.547401   Gap=0.001162      sigma=60.512112    Gap=0.080573
 328:  mu=471.515244   Gap=0.001094      sigma=60.422595    Gap=0.078975
 329:  mu=471.434650   Gap=0.000923      sigma=60.348352    Gap=0.077649
 330:  mu=471.566667   Gap=0.001203      sigma=60.304405    Gap=0.076864
 331:  mu=471.567976   Gap=0.001206      sigma=60.213247    Gap=0.075237
 332:  mu=471.337349   Gap=0.000716      sigma=60.268731    Gap=0.076227
 333:  mu=471.168168   Gap=0.000357      sigma=60.257071    Gap=0.076019
 334:  mu=470.904192   Gap=0.000203      sigma=60.359327    Gap=0.077845
 335:  mu=470.895522   Gap=0.000222      sigma=60.269379    Gap=0.076239
 336:  mu=470.997024   Gap=0.000006      sigma=60.208294    Gap=0.075148
 337:  mu=470.851632   Gap=0.000315      sigma=60.177940    Gap=0.074606
 338:  mu=471.136095   Gap=0.000289      sigma=60.315338    Gap=0.077060
 339:  mu=470.982301   Gap=0.000038      sigma=60.292647    Gap=0.076654
 340:  mu=470.870588   Gap=0.000275      sigma=60.239041    Gap=0.075697
 341:  mu=470.824047   Gap=0.000374      sigma=60.156771    Gap=0.074228
 342:  mu=470.701754   Gap=0.000633      sigma=60.111193    Gap=0.073414
 343:  mu=470.766764   Gap=0.000495      sigma=60.035542    Gap=0.072063
 344:  mu=470.869186   Gap=0.000278      sigma=59.978221    Gap=0.071040
 345:  mu=471.084058   Gap=0.000178      sigma=60.023680    Gap=0.071851
 346:  mu=471.323699   Gap=0.000687      sigma=60.101930    Gap=0.073249
 347:  mu=471.149856   Gap=0.000318      sigma=60.102319    Gap=0.073256
 348:  mu=471.060345   Gap=0.000128      sigma=60.039061    Gap=0.072126
 349:  mu=471.057307   Gap=0.000122      sigma=59.953011    Gap=0.070589
 350:  mu=471.117143   Gap=0.000249      sigma=59.877737    Gap=0.069245
 351:  mu=471.108262   Gap=0.000230      sigma=59.792611    Gap=0.067725
 352:  mu=470.977273   Gap=0.000048      sigma=59.758031    Gap=0.067108
 353:  mu=470.932011   Gap=0.000144      sigma=59.679369    Gap=0.065703
 354:  mu=470.946328   Gap=0.000114      sigma=59.595624    Gap=0.064208
 355:  mu=471.146479   Gap=0.000311      sigma=59.630656    Gap=0.064833
 356:  mu=471.514045   Gap=0.001091      sigma=59.948220    Gap=0.070504
