任务数量： 500
实际：mu=301.000000   sigma=37.000000

   1:  mu=289.000000   Gap=0.039867      sigma=0.000000    Gap=1.000000
 154:  mu=300.279221   Gap=0.002395      sigma=37.098412    Gap=0.002660
 155:  mu=300.167742   Gap=0.002765      sigma=37.004415    Gap=0.000119
 156:  mu=300.544872   Gap=0.001512      sigma=37.183251    Gap=0.004953
 157:  mu=300.700637   Gap=0.000995      sigma=37.115668    Gap=0.003126
 158:  mu=300.582278   Gap=0.001388      sigma=37.027738    Gap=0.000750
 159:  mu=300.830189   Gap=0.000564      sigma=37.042421    Gap=0.001147
 160:  mu=300.875000   Gap=0.000415      sigma=36.930805    Gap=0.001870
 161:  mu=301.068323   Gap=0.000227      sigma=36.897057    Gap=0.002782
 162:  mu=300.827160   Gap=0.000574      sigma=36.910064    Gap=0.002431
 163:  mu=300.662577   Gap=0.001121      sigma=36.856249    Gap=0.003885
 164:  mu=300.841463   Gap=0.000527      sigma=36.814621    Gap=0.005010
 165:  mu=301.254545   Gap=0.000846      sigma=37.082162    Gap=0.002221
 166:  mu=301.463855   Gap=0.001541      sigma=37.067935    Gap=0.001836
 167:  mu=301.323353   Gap=0.001074      sigma=37.001096    Gap=0.000030
 168:  mu=300.797619   Gap=0.000672      sigma=37.511198    Gap=0.013816
 169:  mu=300.307692   Gap=0.002300      sigma=37.935323    Gap=0.025279
 170:  mu=300.552941   Gap=0.001485      sigma=37.957718    Gap=0.025884
 171:  mu=300.766082   Gap=0.000777      sigma=37.948460    Gap=0.025634
 172:  mu=300.808140   Gap=0.000637      sigma=37.841981    Gap=0.022756
 173:  mu=300.606936   Gap=0.001306      sigma=37.824608    Gap=0.022287
 174:  mu=300.821839   Gap=0.000592      sigma=37.821532    Gap=0.022204
 175:  mu=301.160000   Gap=0.000532      sigma=37.976197    Gap=0.026384
 176:  mu=301.011364   Gap=0.000038      sigma=37.919171    Gap=0.024842
 177:  mu=300.807910   Gap=0.000638      sigma=37.908116    Gap=0.024544
 178:  mu=300.994382   Gap=0.000019      sigma=37.882802    Gap=0.023860
 179:  mu=301.162011   Gap=0.000538      sigma=37.842979    Gap=0.022783
 180:  mu=300.555556   Gap=0.001477      sigma=38.600118    Gap=0.043246
 181:  mu=300.530387   Gap=0.001560      sigma=38.494822    Gap=0.040401
 182:  mu=300.093407   Gap=0.003012      sigma=38.836471    Gap=0.049634
 183:  mu=300.453552   Gap=0.001815      sigma=39.033778    Gap=0.054967
 184:  mu=300.782609   Gap=0.000722      sigma=39.181247    Gap=0.058953
 185:  mu=301.145946   Gap=0.000485      sigma=39.384800    Gap=0.064454
 186:  mu=301.048387   Gap=0.000161      sigma=39.301192    Gap=0.062194
 187:  mu=300.807487   Gap=0.000640      sigma=39.333421    Gap=0.063065
 188:  mu=300.569149   Gap=0.001431      sigma=39.363831    Gap=0.063887
 189:  mu=300.211640   Gap=0.002619      sigma=39.564396    Gap=0.069308
 190:  mu=299.926316   Gap=0.003567      sigma=39.654625    Gap=0.071747
 191:  mu=300.057592   Gap=0.003131      sigma=39.592054    Gap=0.070056
 192:  mu=300.088542   Gap=0.003028      sigma=39.491131    Gap=0.067328
 193:  mu=300.243523   Gap=0.002513      sigma=39.447187    Gap=0.066140
 194:  mu=300.108247   Gap=0.002963      sigma=39.390245    Gap=0.064601
 195:  mu=300.153846   Gap=0.002811      sigma=39.294247    Gap=0.062007
 196:  mu=300.219388   Gap=0.002593      sigma=39.204563    Gap=0.059583
 197:  mu=300.091371   Gap=0.003019      sigma=39.145982    Gap=0.058000
 198:  mu=300.030303   Gap=0.003222      sigma=39.056409    Gap=0.055579
 199:  mu=299.984925   Gap=0.003372      sigma=38.963387    Gap=0.053065
 200:  mu=300.115000   Gap=0.002940      sigma=38.909148    Gap=0.051599
 201:  mu=300.213930   Gap=0.002612      sigma=38.837447    Gap=0.049661
 202:  mu=300.148515   Gap=0.002829      sigma=38.752294    Gap=0.047359
 203:  mu=299.857143   Gap=0.003797      sigma=38.877910    Gap=0.050754
 204:  mu=299.857843   Gap=0.003795      sigma=38.782505    Gap=0.048176
 205:  mu=299.878049   Gap=0.003727      sigma=38.688875    Gap=0.045645
 206:  mu=299.747573   Gap=0.004161      sigma=38.640041    Gap=0.044325
 207:  mu=299.516908   Gap=0.004927      sigma=38.688505    Gap=0.045635
 208:  mu=299.403846   Gap=0.005303      sigma=38.629657    Gap=0.044045
 209:  mu=299.502392   Gap=0.004975      sigma=38.563329    Gap=0.042252
 210:  mu=299.480952   Gap=0.005047      sigma=38.472651    Gap=0.039801
 211:  mu=299.402844   Gap=0.005306      sigma=38.398062    Gap=0.037785
 212:  mu=299.235849   Gap=0.005861      sigma=38.384119    Gap=0.037409
 213:  mu=299.305164   Gap=0.005631      sigma=38.307207    Gap=0.035330
 214:  mu=299.158879   Gap=0.006117      sigma=38.277186    Gap=0.034519
 215:  mu=299.325581   Gap=0.005563      sigma=38.265852    Gap=0.034212
 216:  mu=299.902778   Gap=0.003645      sigma=39.104025    Gap=0.056866
 217:  mu=299.949309   Gap=0.003491      sigma=39.019813    Gap=0.054590
 218:  mu=299.935780   Gap=0.003536      sigma=38.930725    Gap=0.052182
 219:  mu=299.890411   Gap=0.003686      sigma=38.847517    Gap=0.049933
 220:  mu=299.759091   Gap=0.004123      sigma=38.807815    Gap=0.048860
 221:  mu=299.610860   Gap=0.004615      sigma=38.782287    Gap=0.048170
 222:  mu=299.684685   Gap=0.004370      sigma=38.710401    Gap=0.046227
 223:  mu=299.641256   Gap=0.004514      sigma=38.628929    Gap=0.044025
 224:  mu=299.486607   Gap=0.005028      sigma=38.611733    Gap=0.043560
 225:  mu=299.577778   Gap=0.004725      sigma=38.549990    Gap=0.041892
 226:  mu=299.703540   Gap=0.004307      sigma=38.510838    Gap=0.040833
 227:  mu=299.740088   Gap=0.004186      sigma=38.429847    Gap=0.038645
 228:  mu=300.039474   Gap=0.003191      sigma=38.609871    Gap=0.043510
 229:  mu=299.960699   Gap=0.003453      sigma=38.543836    Gap=0.041725
 230:  mu=299.786957   Gap=0.004030      sigma=38.549717    Gap=0.041884
 231:  mu=299.735931   Gap=0.004200      sigma=38.473969    Gap=0.039837
 232:  mu=299.590517   Gap=0.004683      sigma=38.454524    Gap=0.039311
 233:  mu=299.562232   Gap=0.004777      sigma=38.374334    Gap=0.037144
 234:  mu=299.679487   Gap=0.004387      sigma=38.334056    Gap=0.036056
 235:  mu=299.765957   Gap=0.004100      sigma=38.275270    Gap=0.034467
 236:  mu=299.754237   Gap=0.004139      sigma=38.194515    Gap=0.032284
 237:  mu=299.772152   Gap=0.004079      sigma=38.114844    Gap=0.030131
 238:  mu=299.638655   Gap=0.004523      sigma=38.090170    Gap=0.029464
 239:  mu=299.514644   Gap=0.004935      sigma=38.058516    Gap=0.028609
 240:  mu=299.462500   Gap=0.005108      sigma=37.987699    Gap=0.026695
 241:  mu=299.605809   Gap=0.004632      sigma=37.973760    Gap=0.026318
 242:  mu=299.789256   Gap=0.004022      sigma=38.002080    Gap=0.027083
 243:  mu=299.748971   Gap=0.004156      sigma=37.928983    Gap=0.025108
 244:  mu=299.754098   Gap=0.004139      sigma=37.851264    Gap=0.023007
 245:  mu=299.587755   Gap=0.004692      sigma=37.863200    Gap=0.023330
 246:  mu=299.556911   Gap=0.004794      sigma=37.789248    Gap=0.021331
 247:  mu=299.497976   Gap=0.004990      sigma=37.724000    Gap=0.019568
 248:  mu=299.165323   Gap=0.006095      sigma=38.009136    Gap=0.027274
 249:  mu=299.333333   Gap=0.005537      sigma=38.024898    Gap=0.027700
 250:  mu=299.088000   Gap=0.006352      sigma=38.145724    Gap=0.030966
 251:  mu=299.318725   Gap=0.005586      sigma=38.244053    Gap=0.033623
 252:  mu=299.210317   Gap=0.005946      sigma=38.206719    Gap=0.032614
 253:  mu=299.035573   Gap=0.006526      sigma=38.231905    Gap=0.033295
 254:  mu=298.944882   Gap=0.006828      sigma=38.183830    Gap=0.031995
 255:  mu=298.807843   Gap=0.007283      sigma=38.171419    Gap=0.031660
 256:  mu=298.867188   Gap=0.007086      sigma=38.108577    Gap=0.029962
 257:  mu=298.898833   Gap=0.006981      sigma=38.037733    Gap=0.028047
 258:  mu=298.810078   Gap=0.007275      sigma=37.990599    Gap=0.026773
 259:  mu=299.034749   Gap=0.006529      sigma=38.088532    Gap=0.029420
 260:  mu=299.107692   Gap=0.006287      sigma=38.033335    Gap=0.027928
 261:  mu=299.340996   Gap=0.005512      sigma=38.146353    Gap=0.030983
 262:  mu=299.286260   Gap=0.005693      sigma=38.083753    Gap=0.029291
 263:  mu=299.034221   Gap=0.006531      sigma=38.229579    Gap=0.033232
 264:  mu=299.155303   Gap=0.006129      sigma=38.207598    Gap=0.032638
 265:  mu=299.207547   Gap=0.005955      sigma=38.144887    Gap=0.030943
 266:  mu=299.390977   Gap=0.005346      sigma=38.190034    Gap=0.032163
 267:  mu=299.430712   Gap=0.005214      sigma=38.123958    Gap=0.030377
 268:  mu=299.488806   Gap=0.005021      sigma=38.064604    Gap=0.028773
 269:  mu=299.256506   Gap=0.005792      sigma=38.183635    Gap=0.031990
 270:  mu=299.225926   Gap=0.005894      sigma=38.116159    Gap=0.030166
 271:  mu=299.269373   Gap=0.005750      sigma=38.052466    Gap=0.028445
 272:  mu=299.246324   Gap=0.005826      sigma=37.984347    Gap=0.026604
 273:  mu=299.197802   Gap=0.005987      sigma=37.923159    Gap=0.024950
 274:  mu=299.452555   Gap=0.005141      sigma=38.087197    Gap=0.029384
 275:  mu=299.323636   Gap=0.005569      sigma=38.077729    Gap=0.029128
 276:  mu=299.315217   Gap=0.005597      sigma=38.008941    Gap=0.027269
 277:  mu=299.563177   Gap=0.004773      sigma=38.163251    Gap=0.031439
 278:  mu=299.435252   Gap=0.005198      sigma=38.154001    Gap=0.031189
 279:  mu=299.387097   Gap=0.005358      sigma=38.094026    Gap=0.029568
 280:  mu=299.550000   Gap=0.004817      sigma=38.123170    Gap=0.030356
 281:  mu=299.565836   Gap=0.004765      sigma=38.056197    Gap=0.028546
 282:  mu=299.567376   Gap=0.004760      sigma=37.988670    Gap=0.026721
 283:  mu=299.424028   Gap=0.005236      sigma=37.997820    Gap=0.026968
 284:  mu=299.577465   Gap=0.004726      sigma=38.018588    Gap=0.027529
 285:  mu=299.673684   Gap=0.004406      sigma=37.986454    Gap=0.026661
 286:  mu=299.828671   Gap=0.003891      sigma=38.010148    Gap=0.027301
 287:  mu=299.885017   Gap=0.003704      sigma=37.955834    Gap=0.025833
 288:  mu=299.774306   Gap=0.004072      sigma=37.936274    Gap=0.025305
 289:  mu=299.737024   Gap=0.004196      sigma=37.875868    Gap=0.023672
 290:  mu=299.889655   Gap=0.003689      sigma=37.899434    Gap=0.024309
 291:  mu=299.879725   Gap=0.003722      sigma=37.834637    Gap=0.022558
 292:  mu=299.842466   Gap=0.003846      sigma=37.775144    Gap=0.020950
 293:  mu=299.860068   Gap=0.003787      sigma=37.711826    Gap=0.019239
 294:  mu=299.850340   Gap=0.003819      sigma=37.648003    Gap=0.017514
 295:  mu=299.864407   Gap=0.003773      sigma=37.584913    Gap=0.015808
 296:  mu=300.094595   Gap=0.003008      sigma=37.729091    Gap=0.019705
 297:  mu=300.053872   Gap=0.003143      sigma=37.672036    Gap=0.018163
 298:  mu=300.016779   Gap=0.003267      sigma=37.614207    Gap=0.016600
 299:  mu=299.909699   Gap=0.003622      sigma=37.596723    Gap=0.016128
 300:  mu=299.920000   Gap=0.003588      sigma=37.534432    Gap=0.014444
 301:  mu=300.039867   Gap=0.003190      sigma=37.529502    Gap=0.014311
 302:  mu=300.155629   Gap=0.002805      sigma=37.521106    Gap=0.014084
 303:  mu=300.062706   Gap=0.003114      sigma=37.493929    Gap=0.013349
 304:  mu=299.881579   Gap=0.003716      sigma=37.564757    Gap=0.015264
 305:  mu=300.078689   Gap=0.003061      sigma=37.660264    Gap=0.017845
 306:  mu=300.179739   Gap=0.002725      sigma=37.640070    Gap=0.017299
 307:  mu=300.133550   Gap=0.002879      sigma=37.587402    Gap=0.015876
 308:  mu=300.019481   Gap=0.003258      sigma=37.579521    Gap=0.015663
 309:  mu=300.064725   Gap=0.003107      sigma=37.527065    Gap=0.014245
 310:  mu=300.035484   Gap=0.003204      sigma=37.470014    Gap=0.012703
 311:  mu=300.038585   Gap=0.003194      sigma=37.409764    Gap=0.011075
 312:  mu=299.929487   Gap=0.003557      sigma=37.399286    Gap=0.010792
 313:  mu=300.083067   Gap=0.003046      sigma=37.437908    Gap=0.011835
 314:  mu=300.038217   Gap=0.003195      sigma=37.386667    Gap=0.010450
 315:  mu=300.044444   Gap=0.003175      sigma=37.327439    Gap=0.008850
 316:  mu=300.022152   Gap=0.003249      sigma=37.270430    Gap=0.007309
 317:  mu=300.050473   Gap=0.003155      sigma=37.215003    Gap=0.005811
 318:  mu=300.141509   Gap=0.002852      sigma=37.191779    Gap=0.005183
 319:  mu=300.094044   Gap=0.003010      sigma=37.143084    Gap=0.003867
 320:  mu=300.087500   Gap=0.003032      sigma=37.085187    Gap=0.002302
 321:  mu=300.040498   Gap=0.003188      sigma=37.036922    Gap=0.000998
 322:  mu=300.012422   Gap=0.003281      sigma=36.982787    Gap=0.000465
 323:  mu=300.120743   Gap=0.002921      sigma=36.976618    Gap=0.000632
 324:  mu=300.101852   Gap=0.002984      sigma=36.921072    Gap=0.002133
 325:  mu=300.141538   Gap=0.002852      sigma=36.871147    Gap=0.003483
 326:  mu=300.046012   Gap=0.003169      sigma=36.854810    Gap=0.003924
 327:  mu=300.100917   Gap=0.002987      sigma=36.811765    Gap=0.005087
 328:  mu=300.103659   Gap=0.002978      sigma=36.755640    Gap=0.006604
 329:  mu=300.176292   Gap=0.002737      sigma=36.723305    Gap=0.007478
 330:  mu=300.145455   Gap=0.002839      sigma=36.671887    Gap=0.008868
 331:  mu=300.338369   Gap=0.002198      sigma=36.783769    Gap=0.005844
 332:  mu=300.340361   Gap=0.002191      sigma=36.728347    Gap=0.007342
 333:  mu=300.189189   Gap=0.002694      sigma=36.776456    Gap=0.006042
 334:  mu=300.161677   Gap=0.002785      sigma=36.724793    Gap=0.007438
 335:  mu=300.179104   Gap=0.002727      sigma=36.671322    Gap=0.008883
 336:  mu=300.244048   Gap=0.002511      sigma=36.635999    Gap=0.009838
 337:  mu=300.198813   Gap=0.002662      sigma=36.590998    Gap=0.011054
 338:  mu=300.142012   Gap=0.002850      sigma=36.551705    Gap=0.012116
 339:  mu=300.079646   Gap=0.003058      sigma=36.515760    Gap=0.013088
 340:  mu=300.038235   Gap=0.003195      sigma=36.469992    Gap=0.014325
 341:  mu=300.002933   Gap=0.003313      sigma=36.422295    Gap=0.015614
 342:  mu=300.154971   Gap=0.002807      sigma=36.477213    Gap=0.014129
 343:  mu=300.300292   Gap=0.002325      sigma=36.523010    Gap=0.012892
 344:  mu=300.316860   Gap=0.002270      sigma=36.471176    Gap=0.014293
 345:  mu=300.394203   Gap=0.002013      sigma=36.446522    Gap=0.014959
 346:  mu=300.369942   Gap=0.002093      sigma=36.396605    Gap=0.016308
 347:  mu=300.207493   Gap=0.002633      sigma=36.469523    Gap=0.014337
 348:  mu=300.195402   Gap=0.002673      sigma=36.417783    Gap=0.015736
 349:  mu=300.123209   Gap=0.002913      sigma=36.390500    Gap=0.016473
 350:  mu=300.031429   Gap=0.003218      sigma=36.378905    Gap=0.016786
 351:  mu=299.994302   Gap=0.003341      sigma=36.333686    Gap=0.018008
 352:  mu=300.011364   Gap=0.003285      sigma=36.283447    Gap=0.019366
 353:  mu=300.121813   Gap=0.002918      sigma=36.291227    Gap=0.019156
 354:  mu=300.124294   Gap=0.002909      sigma=36.239962    Gap=0.020542
 355:  mu=300.118310   Gap=0.002929      sigma=36.189059    Gap=0.021917
 356:  mu=300.213483   Gap=0.002613      sigma=36.182658    Gap=0.022090
