任务数量： 500
实际：mu=459.000000   sigma=43.000000

   1:  mu=388.000000   Gap=0.154684      sigma=0.000000    Gap=1.000000
  27:  mu=453.481481   Gap=0.012023      sigma=49.178714    Gap=0.143691
  28:  mu=452.535714   Gap=0.014083      sigma=48.541942    Gap=0.128882
  29:  mu=452.482759   Gap=0.014199      sigma=47.698493    Gap=0.109267
  30:  mu=452.000000   Gap=0.015251      sigma=46.968784    Gap=0.092297
  31:  mu=450.451613   Gap=0.018624      sigma=46.976891    Gap=0.092486
  32:  mu=451.343750   Gap=0.016680      sigma=46.503098    Gap=0.081467
  33:  mu=453.060606   Gap=0.012940      sigma=46.811640    Gap=0.088643
  34:  mu=454.205882   Gap=0.010445      sigma=46.585014    Gap=0.083372
  35:  mu=455.942857   Gap=0.006660      sigma=47.018503    Gap=0.093454
  36:  mu=455.361111   Gap=0.007928      sigma=46.488441    Gap=0.081127
  37:  mu=457.189189   Gap=0.003945      sigma=47.149468    Gap=0.096499
  38:  mu=458.763158   Gap=0.000516      sigma=47.499825    Gap=0.104647
  39:  mu=458.666667   Gap=0.000726      sigma=46.890671    Gap=0.090481
  40:  mu=458.100000   Gap=0.001961      sigma=46.435870    Gap=0.079904
  41:  mu=457.536585   Gap=0.003188      sigma=46.004293    Gap=0.069867
  42:  mu=457.023810   Gap=0.004305      sigma=45.571758    Gap=0.059808
  43:  mu=456.162791   Gap=0.006181      sigma=45.383088    Gap=0.055421
  44:  mu=455.272727   Gap=0.008120      sigma=45.242460    Gap=0.052150
  45:  mu=456.177778   Gap=0.006149      sigma=45.137956    Gap=0.049720
  46:  mu=455.217391   Gap=0.008241      sigma=45.107077    Gap=0.049002
  47:  mu=455.914894   Gap=0.006721      sigma=44.874686    Gap=0.043597
  48:  mu=455.416667   Gap=0.007807      sigma=44.535956    Gap=0.035720
  49:  mu=455.591837   Gap=0.007425      sigma=44.095869    Gap=0.025485
  50:  mu=453.940000   Gap=0.011024      sigma=45.158127    Gap=0.050189
  51:  mu=454.745098   Gap=0.009270      sigma=45.074162    Gap=0.048236
  52:  mu=455.019231   Gap=0.008673      sigma=44.681561    Gap=0.039106
  53:  mu=454.528302   Gap=0.009742      sigma=44.399390    Gap=0.032544
  54:  mu=453.537037   Gap=0.011902      sigma=44.574413    Gap=0.036614
  55:  mu=453.618182   Gap=0.011725      sigma=44.171357    Gap=0.027241
  56:  mu=453.553571   Gap=0.011866      sigma=43.777816    Gap=0.018089
  57:  mu=453.701754   Gap=0.011543      sigma=43.406267    Gap=0.009448
  58:  mu=453.034483   Gap=0.012997      sigma=43.324344    Gap=0.007543
  59:  mu=452.016949   Gap=0.015214      sigma=43.649021    Gap=0.015094
  60:  mu=451.750000   Gap=0.015795      sigma=43.332292    Gap=0.007728
  61:  mu=452.901639   Gap=0.013286      sigma=43.891709    Gap=0.020737
  62:  mu=452.096774   Gap=0.015040      sigma=43.987795    Gap=0.022972
  63:  mu=450.984127   Gap=0.017464      sigma=44.508067    Gap=0.035071
  64:  mu=452.515625   Gap=0.014127      sigma=45.801539    Gap=0.065152
  65:  mu=452.384615   Gap=0.014413      sigma=45.459937    Gap=0.057208
  66:  mu=453.969697   Gap=0.010959      sigma=46.889286    Gap=0.090449
  67:  mu=453.567164   Gap=0.011836      sigma=46.652806    Gap=0.084949
  68:  mu=454.044118   Gap=0.010797      sigma=46.472773    Gap=0.080762
  69:  mu=453.782609   Gap=0.011367      sigma=46.185157    Gap=0.074073
  70:  mu=452.714286   Gap=0.013694      sigma=46.704892    Gap=0.086160
  71:  mu=452.901408   Gap=0.013287      sigma=46.401237    Gap=0.079099
  72:  mu=453.263889   Gap=0.012497      sigma=46.178997    Gap=0.073930
  73:  mu=451.958904   Gap=0.015340      sigma=47.179470    Gap=0.097197
  74:  mu=451.905405   Gap=0.015457      sigma=46.861835    Gap=0.089810
  75:  mu=452.973333   Gap=0.013130      sigma=47.446243    Gap=0.103401
  76:  mu=453.486842   Gap=0.012011      sigma=47.342396    Gap=0.100986
  77:  mu=453.649351   Gap=0.011657      sigma=47.055305    Gap=0.094309
  78:  mu=454.474359   Gap=0.009860      sigma=47.309869    Gap=0.100230
  79:  mu=454.670886   Gap=0.009432      sigma=47.041517    Gap=0.093989
  80:  mu=454.262500   Gap=0.010321      sigma=46.887297    Gap=0.090402
  81:  mu=455.111111   Gap=0.008473      sigma=47.211110    Gap=0.097933
  82:  mu=455.402439   Gap=0.007838      sigma=46.995552    Gap=0.092920
  83:  mu=455.301205   Gap=0.008058      sigma=46.720583    Gap=0.086525
  84:  mu=455.369048   Gap=0.007911      sigma=46.445765    Gap=0.080134
  85:  mu=456.070588   Gap=0.006382      sigma=46.617287    Gap=0.084123
  86:  mu=456.197674   Gap=0.006105      sigma=46.360273    Gap=0.078146
  87:  mu=456.310345   Gap=0.005860      sigma=46.104905    Gap=0.072207
  88:  mu=456.750000   Gap=0.004902      sigma=46.025252    Gap=0.070355
  89:  mu=456.977528   Gap=0.004406      sigma=45.815698    Gap=0.065481
  90:  mu=457.411111   Gap=0.003462      sigma=45.743705    Gap=0.063807
  91:  mu=456.736264   Gap=0.004932      sigma=45.939960    Gap=0.068371
  92:  mu=456.673913   Gap=0.005068      sigma=45.693475    Gap=0.062639
  93:  mu=456.311828   Gap=0.005857      sigma=45.579655    Gap=0.059992
  94:  mu=456.904255   Gap=0.004566      sigma=45.695120    Gap=0.062677
  95:  mu=457.231579   Gap=0.003853      sigma=45.564634    Gap=0.059643
  96:  mu=457.302083   Gap=0.003699      sigma=45.331906    Gap=0.054230
  97:  mu=458.453608   Gap=0.001190      sigma=46.487560    Gap=0.081106
  98:  mu=458.561224   Gap=0.000956      sigma=46.261913    Gap=0.075858
  99:  mu=458.404040   Gap=0.001298      sigma=46.053969    Gap=0.071023
 100:  mu=458.400000   Gap=0.001307      sigma=45.823138    Gap=0.065654
 101:  mu=458.752475   Gap=0.000539      sigma=45.731763    Gap=0.063529
 102:  mu=458.745098   Gap=0.000555      sigma=45.507096    Gap=0.058305
 103:  mu=458.980583   Gap=0.000042      sigma=45.348056    Gap=0.054606
 104:  mu=458.846154   Gap=0.000335      sigma=45.150128    Gap=0.050003
 105:  mu=459.104762   Gap=0.000228      sigma=45.011940    Gap=0.046789
 106:  mu=459.320755   Gap=0.000699      sigma=44.853755    Gap=0.043111
 107:  mu=459.672897   Gap=0.001466      sigma=44.790640    Gap=0.041643
 108:  mu=459.777778   Gap=0.001695      sigma=44.595992    Gap=0.037116
 109:  mu=459.825688   Gap=0.001799      sigma=44.393744    Gap=0.032413
 110:  mu=459.609091   Gap=0.001327      sigma=44.249313    Gap=0.029054
 111:  mu=460.288288   Gap=0.002807      sigma=44.621812    Gap=0.037717
 112:  mu=460.160714   Gap=0.002529      sigma=44.442490    Gap=0.033546
 113:  mu=460.194690   Gap=0.002603      sigma=44.246865    Gap=0.028997
 114:  mu=459.622807   Gap=0.001357      sigma=44.469858    Gap=0.034183
 115:  mu=459.417391   Gap=0.000909      sigma=44.330377    Gap=0.030939
 116:  mu=459.267241   Gap=0.000582      sigma=44.168244    Gap=0.027168
 117:  mu=458.846154   Gap=0.000335      sigma=44.212311    Gap=0.028193
 118:  mu=458.118644   Gap=0.001920      sigma=44.722339    Gap=0.040054
 119:  mu=457.806723   Gap=0.002600      sigma=44.662747    Gap=0.038669
 120:  mu=457.725000   Gap=0.002778      sigma=44.485197    Gap=0.034539
 121:  mu=458.148760   Gap=0.001855      sigma=44.543536    Gap=0.035896
 122:  mu=457.860656   Gap=0.002482      sigma=44.473664    Gap=0.034271
 123:  mu=457.756098   Gap=0.002710      sigma=44.307562    Gap=0.030408
 124:  mu=457.314516   Gap=0.003672      sigma=44.399464    Gap=0.032546
 125:  mu=456.736000   Gap=0.004932      sigma=44.688279    Gap=0.039262
 126:  mu=457.253968   Gap=0.003804      sigma=44.885734    Gap=0.043854
 127:  mu=457.267717   Gap=0.003774      sigma=44.708936    Gap=0.039743
 128:  mu=457.273438   Gap=0.003762      sigma=44.533996    Gap=0.035674
 129:  mu=457.085271   Gap=0.004172      sigma=44.412100    Gap=0.032840
 130:  mu=456.830769   Gap=0.004726      sigma=44.335285    Gap=0.031053
 131:  mu=456.954198   Gap=0.004457      sigma=44.188158    Gap=0.027632
 132:  mu=456.621212   Gap=0.005183      sigma=44.185136    Gap=0.027561
 133:  mu=456.902256   Gap=0.004570      sigma=44.136982    Gap=0.026441
 134:  mu=456.723881   Gap=0.004959      sigma=44.020075    Gap=0.023723
 135:  mu=456.274074   Gap=0.005939      sigma=44.164747    Gap=0.027087
 136:  mu=455.897059   Gap=0.006760      sigma=44.219586    Gap=0.028362
 137:  mu=455.708029   Gap=0.007172      sigma=44.113020    Gap=0.025884
 138:  mu=455.782609   Gap=0.007010      sigma=43.961567    Gap=0.022362
 139:  mu=455.683453   Gap=0.007226      sigma=43.818631    Gap=0.019038
 140:  mu=455.614286   Gap=0.007376      sigma=43.669470    Gap=0.015569
 141:  mu=455.617021   Gap=0.007370      sigma=43.514351    Gap=0.011962
 142:  mu=455.697183   Gap=0.007196      sigma=43.371307    Gap=0.008635
 143:  mu=455.895105   Gap=0.006764      sigma=43.283698    Gap=0.006598
 144:  mu=455.395833   Gap=0.007852      sigma=43.544393    Gap=0.012660
 145:  mu=455.841379   Gap=0.006882      sigma=43.722112    Gap=0.016793
 146:  mu=455.684932   Gap=0.007222      sigma=43.612829    Gap=0.014252
 147:  mu=455.673469   Gap=0.007247      sigma=43.464453    Gap=0.010801
 148:  mu=456.101351   Gap=0.006315      sigma=43.626910    Gap=0.014579
 149:  mu=455.463087   Gap=0.007706      sigma=44.168154    Gap=0.027166
 150:  mu=455.593333   Gap=0.007422      sigma=44.049381    Gap=0.024404
 151:  mu=455.947020   Gap=0.006651      sigma=44.116461    Gap=0.025964
 152:  mu=456.006579   Gap=0.006522      sigma=43.977192    Gap=0.022725
 153:  mu=456.254902   Gap=0.005981      sigma=43.940026    Gap=0.021861
 154:  mu=456.831169   Gap=0.004725      sigma=44.373387    Gap=0.031939
 155:  mu=456.929032   Gap=0.004512      sigma=44.246685    Gap=0.028993
 156:  mu=456.935897   Gap=0.004497      sigma=44.104724    Gap=0.025691
 157:  mu=457.025478   Gap=0.004302      sigma=43.978273    Gap=0.022751
 158:  mu=457.670886   Gap=0.002896      sigma=44.578539    Gap=0.036710
 159:  mu=458.125786   Gap=0.001905      sigma=44.804501    Gap=0.041965
 160:  mu=458.150000   Gap=0.001852      sigma=44.665311    Gap=0.038728
 161:  mu=458.391304   Gap=0.001326      sigma=44.630877    Gap=0.037927
 162:  mu=458.253086   Gap=0.001627      sigma=44.527466    Gap=0.035522
 163:  mu=458.012270   Gap=0.002152      sigma=44.496362    Gap=0.034799
 164:  mu=458.219512   Gap=0.001700      sigma=44.439332    Gap=0.033473
 165:  mu=458.242424   Gap=0.001650      sigma=44.305435    Gap=0.030359
 166:  mu=458.506024   Gap=0.001076      sigma=44.301370    Gap=0.030264
 167:  mu=458.616766   Gap=0.000835      sigma=44.191572    Gap=0.027711
 168:  mu=458.809524   Gap=0.000415      sigma=44.130212    Gap=0.026284
 169:  mu=458.946746   Gap=0.000116      sigma=44.035389    Gap=0.024079
 170:  mu=458.982353   Gap=0.000038      sigma=43.908122    Gap=0.021119
 171:  mu=458.812865   Gap=0.000408      sigma=43.835285    Gap=0.019425
 172:  mu=458.906977   Gap=0.000203      sigma=43.724994    Gap=0.016860
 173:  mu=458.826590   Gap=0.000378      sigma=43.611183    Gap=0.014214
 174:  mu=458.850575   Gap=0.000326      sigma=43.486827    Gap=0.011322
 175:  mu=458.914286   Gap=0.000187      sigma=43.370544    Gap=0.008617
 176:  mu=458.801136   Gap=0.000433      sigma=43.273052    Gap=0.006350
 177:  mu=458.943503   Gap=0.000123      sigma=43.191953    Gap=0.004464
 178:  mu=458.955056   Gap=0.000098      sigma=43.070731    Gap=0.001645
 179:  mu=459.178771   Gap=0.000389      sigma=43.053837    Gap=0.001252
 180:  mu=459.072222   Gap=0.000157      sigma=42.957735    Gap=0.000983
 181:  mu=459.154696   Gap=0.000337      sigma=42.853191    Gap=0.003414
 182:  mu=459.543956   Gap=0.001185      sigma=43.054983    Gap=0.001279
 183:  mu=459.874317   Gap=0.001905      sigma=43.167871    Gap=0.003904
 184:  mu=460.130435   Gap=0.002463      sigma=43.189602    Gap=0.004409
 185:  mu=460.075676   Gap=0.002344      sigma=43.079119    Gap=0.001840
 186:  mu=459.887097   Gap=0.001933      sigma=43.039656    Gap=0.000922
 187:  mu=460.149733   Gap=0.002505      sigma=43.073610    Gap=0.001712
 188:  mu=459.845745   Gap=0.001843      sigma=43.159558    Gap=0.003711
 189:  mu=459.857143   Gap=0.001867      sigma=43.045512    Gap=0.001058
 190:  mu=459.852632   Gap=0.001858      sigma=42.932130    Gap=0.001578
 191:  mu=459.591623   Gap=0.001289      sigma=42.970472    Gap=0.000687
 192:  mu=459.729167   Gap=0.001589      sigma=42.900558    Gap=0.002313
 193:  mu=460.020725   Gap=0.002224      sigma=42.979566    Gap=0.000475
 194:  mu=459.927835   Gap=0.002021      sigma=42.888070    Gap=0.002603
 195:  mu=460.112821   Gap=0.002424      sigma=42.855483    Gap=0.003361
 196:  mu=460.239796   Gap=0.002701      sigma=42.782777    Gap=0.005052
 197:  mu=460.218274   Gap=0.002654      sigma=42.675116    Gap=0.007555
 198:  mu=459.989899   Gap=0.002157      sigma=42.687730    Gap=0.007262
 199:  mu=459.814070   Gap=0.001774      sigma=42.652159    Gap=0.008089
 200:  mu=459.635000   Gap=0.001383      sigma=42.620321    Gap=0.008830
 201:  mu=459.502488   Gap=0.001095      sigma=42.555451    Gap=0.010338
 202:  mu=459.009901   Gap=0.000022      sigma=43.020602    Gap=0.000479
 203:  mu=459.073892   Gap=0.000161      sigma=42.924145    Gap=0.001764
 204:  mu=458.975490   Gap=0.000053      sigma=42.841756    Gap=0.003680
 205:  mu=458.990244   Gap=0.000021      sigma=42.737656    Gap=0.006101
 206:  mu=458.941748   Gap=0.000127      sigma=42.639451    Gap=0.008385
 207:  mu=458.956522   Gap=0.000095      sigma=42.536861    Gap=0.010771
 208:  mu=458.802885   Gap=0.000429      sigma=42.492020    Gap=0.011813
 209:  mu=459.076555   Gap=0.000167      sigma=42.573594    Gap=0.009916
 210:  mu=458.661905   Gap=0.000737      sigma=42.893056    Gap=0.002487
 211:  mu=458.606635   Gap=0.000857      sigma=42.798788    Gap=0.004679
 212:  mu=458.216981   Gap=0.001706      sigma=43.071245    Gap=0.001657
 213:  mu=457.990610   Gap=0.002199      sigma=43.096245    Gap=0.002238
 214:  mu=457.883178   Gap=0.002433      sigma=43.024014    Gap=0.000558
 215:  mu=457.818605   Gap=0.002574      sigma=42.934234    Gap=0.001529
 216:  mu=457.861111   Gap=0.002481      sigma=42.839269    Gap=0.003738
 217:  mu=457.672811   Gap=0.002891      sigma=42.829948    Gap=0.003955
 218:  mu=457.637615   Gap=0.002968      sigma=42.734747    Gap=0.006169
 219:  mu=457.305936   Gap=0.003691      sigma=42.917384    Gap=0.001921
 220:  mu=457.286364   Gap=0.003733      sigma=42.820713    Gap=0.004169
 221:  mu=457.271493   Gap=0.003766      sigma=42.724293    Gap=0.006412
 222:  mu=457.090090   Gap=0.004161      sigma=42.713175    Gap=0.006670
 223:  mu=457.130045   Gap=0.004074      sigma=42.621456    Gap=0.008803
 224:  mu=456.968750   Gap=0.004425      sigma=42.594369    Gap=0.009433
 225:  mu=456.933333   Gap=0.004503      sigma=42.502915    Gap=0.011560
 226:  mu=457.035398   Gap=0.004280      sigma=42.436403    Gap=0.013107
 227:  mu=456.867841   Gap=0.004645      sigma=42.417686    Gap=0.013542
 228:  mu=457.052632   Gap=0.004243      sigma=42.416035    Gap=0.013581
 229:  mu=457.301310   Gap=0.003701      sigma=42.489568    Gap=0.011871
 230:  mu=457.365217   Gap=0.003562      sigma=42.408127    Gap=0.013764
 231:  mu=457.389610   Gap=0.003508      sigma=42.317852    Gap=0.015864
 232:  mu=457.443966   Gap=0.003390      sigma=42.234632    Gap=0.017799
 233:  mu=457.454936   Gap=0.003366      sigma=42.144233    Gap=0.019902
 234:  mu=457.008547   Gap=0.004339      sigma=42.602515    Gap=0.009244
 235:  mu=457.123404   Gap=0.004088      sigma=42.548066    Gap=0.010510
 236:  mu=457.000000   Gap=0.004357      sigma=42.499950    Gap=0.011629
 237:  mu=457.143460   Gap=0.004045      sigma=42.467417    Gap=0.012386
 238:  mu=456.911765   Gap=0.004550      sigma=42.527952    Gap=0.010978
 239:  mu=456.757322   Gap=0.004886      sigma=42.505718    Gap=0.011495
 240:  mu=456.804167   Gap=0.004784      sigma=42.423254    Gap=0.013413
 241:  mu=456.734440   Gap=0.004936      sigma=42.348926    Gap=0.015141
 242:  mu=456.586777   Gap=0.005258      sigma=42.323463    Gap=0.015733
 243:  mu=456.415638   Gap=0.005630      sigma=42.320112    Gap=0.015811
 244:  mu=456.487705   Gap=0.005473      sigma=42.248240    Gap=0.017483
 245:  mu=456.624490   Gap=0.005175      sigma=42.216036    Gap=0.018232
 246:  mu=456.772358   Gap=0.004853      sigma=42.193671    Gap=0.018752
 247:  mu=456.781377   Gap=0.004834      sigma=42.108410    Gap=0.020735
 248:  mu=456.467742   Gap=0.005517      sigma=42.311524    Gap=0.016011
 249:  mu=456.566265   Gap=0.005302      sigma=42.254971    Gap=0.017326
 250:  mu=456.696000   Gap=0.005020      sigma=42.220038    Gap=0.018139
 251:  mu=456.709163   Gap=0.004991      sigma=42.136364    Gap=0.020085
 252:  mu=456.599206   Gap=0.005230      sigma=42.088744    Gap=0.021192
 253:  mu=456.517787   Gap=0.005408      sigma=42.025363    Gap=0.022666
 254:  mu=456.637795   Gap=0.005146      sigma=41.985969    Gap=0.023582
 255:  mu=456.866667   Gap=0.004648      sigma=42.062021    Gap=0.021813
 256:  mu=456.898438   Gap=0.004579      sigma=41.982854    Gap=0.023655
 257:  mu=457.105058   Gap=0.004128      sigma=42.031310    Gap=0.022528
 258:  mu=457.077519   Gap=0.004188      sigma=41.952098    Gap=0.024370
 259:  mu=456.969112   Gap=0.004425      sigma=41.907222    Gap=0.025413
 260:  mu=457.173077   Gap=0.003980      sigma=41.955160    Gap=0.024299
 261:  mu=456.896552   Gap=0.004583      sigma=42.111429    Gap=0.020664
 262:  mu=456.393130   Gap=0.005679      sigma=42.810630    Gap=0.004404
 263:  mu=456.448669   Gap=0.005558      sigma=42.738619    Gap=0.006079
 264:  mu=456.598485   Gap=0.005232      sigma=42.726732    Gap=0.006355
 265:  mu=456.875472   Gap=0.004629      sigma=42.882854    Gap=0.002724
 266:  mu=456.507519   Gap=0.005430      sigma=43.219256    Gap=0.005099
 267:  mu=456.685393   Gap=0.005043      sigma=43.235683    Gap=0.005481
 268:  mu=456.873134   Gap=0.004634      sigma=43.263842    Gap=0.006136
 269:  mu=457.126394   Gap=0.004082      sigma=43.381925    Gap=0.008882
 270:  mu=457.048148   Gap=0.004252      sigma=43.320527    Gap=0.007454
 271:  mu=457.202952   Gap=0.003915      sigma=43.315279    Gap=0.007332
 272:  mu=457.161765   Gap=0.004005      sigma=43.240898    Gap=0.005602
 273:  mu=457.227106   Gap=0.003863      sigma=43.175081    Gap=0.004072
 274:  mu=457.346715   Gap=0.003602      sigma=43.141511    Gap=0.003291
 275:  mu=456.996364   Gap=0.004365      sigma=43.451749    Gap=0.010506
 276:  mu=456.931159   Gap=0.004507      sigma=43.386437    Gap=0.008987
 277:  mu=456.805054   Gap=0.004782      sigma=43.358695    Gap=0.008342
 278:  mu=456.928058   Gap=0.004514      sigma=43.329031    Gap=0.007652
 279:  mu=457.057348   Gap=0.004232      sigma=43.304998    Gap=0.007093
 280:  mu=457.075000   Gap=0.004194      sigma=43.228604    Gap=0.005316
 281:  mu=456.893238   Gap=0.004590      sigma=43.258669    Gap=0.006016
 282:  mu=456.978723   Gap=0.004404      sigma=43.205671    Gap=0.004783
 283:  mu=457.148410   Gap=0.004034      sigma=43.223299    Gap=0.005193
 284:  mu=457.235915   Gap=0.003843      sigma=43.172239    Gap=0.004006
 285:  mu=457.178947   Gap=0.003967      sigma=43.107124    Gap=0.002491
 286:  mu=456.793706   Gap=0.004807      sigma=43.520385    Gap=0.012102
 287:  mu=456.822300   Gap=0.004744      sigma=43.447190    Gap=0.010400
 288:  mu=457.027778   Gap=0.004297      sigma=43.511165    Gap=0.011888
 289:  mu=457.000000   Gap=0.004357      sigma=43.438379    Gap=0.010195
 290:  mu=457.268966   Gap=0.003771      sigma=43.603821    Gap=0.014042
 291:  mu=457.278351   Gap=0.003751      sigma=43.529129    Gap=0.012305
 292:  mu=457.147260   Gap=0.004036      sigma=43.512031    Gap=0.011908
 293:  mu=457.361775   Gap=0.003569      sigma=43.592108    Gap=0.013770
 294:  mu=457.486395   Gap=0.003298      sigma=43.570158    Gap=0.013259
 295:  mu=457.566102   Gap=0.003124      sigma=43.517714    Gap=0.012040
 296:  mu=457.716216   Gap=0.002797      sigma=43.520582    Gap=0.012107
 297:  mu=457.828283   Gap=0.002553      sigma=43.490014    Gap=0.011396
 298:  mu=457.899329   Gap=0.002398      sigma=43.434243    Gap=0.010099
 299:  mu=457.989967   Gap=0.002201      sigma=43.389770    Gap=0.009064
 300:  mu=457.976667   Gap=0.002229      sigma=43.318004    Gap=0.007395
 301:  mu=457.714286   Gap=0.002801      sigma=43.484118    Gap=0.011259
 302:  mu=457.824503   Gap=0.002561      sigma=43.454159    Gap=0.010562
 303:  mu=457.547855   Gap=0.003164      sigma=43.647971    Gap=0.015069
 304:  mu=457.763158   Gap=0.002695      sigma=43.736989    Gap=0.017139
 305:  mu=457.518033   Gap=0.003229      sigma=43.873893    Gap=0.020323
 306:  mu=457.696078   Gap=0.002841      sigma=43.912373    Gap=0.021218
 307:  mu=457.794788   Gap=0.002626      sigma=43.874787    Gap=0.020344
 308:  mu=457.850649   Gap=0.002504      sigma=43.814438    Gap=0.018940
 309:  mu=457.831715   Gap=0.002545      sigma=43.744745    Gap=0.017320
 310:  mu=457.612903   Gap=0.003022      sigma=43.843179    Gap=0.019609
 311:  mu=457.572347   Gap=0.003110      sigma=43.778459    Gap=0.018104
 312:  mu=457.698718   Gap=0.002835      sigma=43.765022    Gap=0.017791
 313:  mu=457.667732   Gap=0.002903      sigma=43.698482    Gap=0.016244
 314:  mu=457.576433   Gap=0.003101      sigma=43.658732    Gap=0.015319
 315:  mu=457.495238   Gap=0.003278      sigma=43.613117    Gap=0.014259
 316:  mu=457.427215   Gap=0.003427      sigma=43.560787    Gap=0.013042
 317:  mu=457.283912   Gap=0.003739      sigma=43.566565    Gap=0.013176
 318:  mu=457.207547   Gap=0.003905      sigma=43.519254    Gap=0.012076
 319:  mu=457.156740   Gap=0.004016      sigma=43.460434    Gap=0.010708
 320:  mu=457.040625   Gap=0.004269      sigma=43.442004    Gap=0.010279
 321:  mu=457.205607   Gap=0.003909      sigma=43.474576    Gap=0.011037
 322:  mu=457.198758   Gap=0.003924      sigma=43.407189    Gap=0.009470
 323:  mu=457.455108   Gap=0.003366      sigma=43.583381    Gap=0.013567
 324:  mu=457.561728   Gap=0.003133      sigma=43.558240    Gap=0.012982
 325:  mu=457.393846   Gap=0.003499      sigma=43.596033    Gap=0.013861
 326:  mu=457.223926   Gap=0.003869      sigma=43.636769    Gap=0.014809
 327:  mu=457.250765   Gap=0.003811      sigma=43.572690    Gap=0.013318
 328:  mu=457.161585   Gap=0.004005      sigma=43.536095    Gap=0.012467
 329:  mu=457.370821   Gap=0.003549      sigma=43.634736    Gap=0.014761
 330:  mu=457.345455   Gap=0.003605      sigma=43.571002    Gap=0.013279
 331:  mu=457.332326   Gap=0.003633      sigma=43.505788    Gap=0.011763
 332:  mu=457.364458   Gap=0.003563      sigma=43.444151    Gap=0.010329
 333:  mu=457.162162   Gap=0.004004      sigma=43.535193    Gap=0.012446
 334:  mu=457.152695   Gap=0.004025      sigma=43.470315    Gap=0.010938
 335:  mu=457.253731   Gap=0.003805      sigma=43.444644    Gap=0.010341
 336:  mu=457.363095   Gap=0.003566      sigma=43.426104    Gap=0.009909
 337:  mu=457.569733   Gap=0.003116      sigma=43.526744    Gap=0.012250
 338:  mu=457.242604   Gap=0.003829      sigma=43.875230    Gap=0.020354
 339:  mu=457.351032   Gap=0.003593      sigma=43.855798    Gap=0.019902
 340:  mu=457.217647   Gap=0.003883      sigma=43.860068    Gap=0.020002
 341:  mu=457.137830   Gap=0.004057      sigma=43.820432    Gap=0.019080
 342:  mu=457.154971   Gap=0.004020      sigma=43.757465    Gap=0.017615
 343:  mu=457.303207   Gap=0.003697      sigma=43.779545    Gap=0.018129
 344:  mu=457.156977   Gap=0.004015      sigma=43.799674    Gap=0.018597
 345:  mu=457.014493   Gap=0.004326      sigma=43.815917    Gap=0.018975
 346:  mu=456.881503   Gap=0.004615      sigma=43.822228    Gap=0.019122
 347:  mu=456.953890   Gap=0.004458      sigma=43.779749    Gap=0.018134
 348:  mu=457.068966   Gap=0.004207      sigma=43.769326    Gap=0.017891
 349:  mu=457.014327   Gap=0.004326      sigma=43.718457    Gap=0.016708
 350:  mu=456.982857   Gap=0.004395      sigma=43.659916    Gap=0.015347
 351:  mu=457.005698   Gap=0.004345      sigma=43.599772    Gap=0.013948
 352:  mu=456.829545   Gap=0.004729      sigma=43.662698    Gap=0.015412
 353:  mu=456.787535   Gap=0.004820      sigma=43.607932    Gap=0.014138
 354:  mu=456.949153   Gap=0.004468      sigma=43.652036    Gap=0.015164
 355:  mu=456.887324   Gap=0.004603      sigma=43.606030    Gap=0.014094
 356:  mu=457.005618   Gap=0.004345      sigma=43.601747    Gap=0.013994
