任务数量： 500
实际：mu=307.000000   sigma=35.000000

   1:  mu=273.000000   Gap=0.110749      sigma=0.000000    Gap=1.000000
  74:  mu=311.243243   Gap=0.013822      sigma=38.337340    Gap=0.095353
  75:  mu=311.280000   Gap=0.013941      sigma=38.082213    Gap=0.088063
  76:  mu=311.644737   Gap=0.015129      sigma=37.962483    Gap=0.084642
  77:  mu=311.870130   Gap=0.015864      sigma=37.766319    Gap=0.079038
  78:  mu=312.000000   Gap=0.016287      sigma=37.540747    Gap=0.072593
  79:  mu=311.645570   Gap=0.015132      sigma=37.433498    Gap=0.069529
  80:  mu=310.662500   Gap=0.011930      sigma=38.211236    Gap=0.091750
  81:  mu=310.111111   Gap=0.010134      sigma=38.293538    Gap=0.094101
  82:  mu=309.878049   Gap=0.009375      sigma=38.117082    Gap=0.089059
  83:  mu=309.843373   Gap=0.009262      sigma=37.888067    Gap=0.082516
  84:  mu=309.619048   Gap=0.008531      sigma=37.717277    Gap=0.077636
  85:  mu=309.282353   Gap=0.007434      sigma=37.621524    Gap=0.074901
  86:  mu=308.651163   Gap=0.005378      sigma=37.852150    Gap=0.081490
  87:  mu=308.724138   Gap=0.005616      sigma=37.640065    Gap=0.075430
  88:  mu=308.272727   Gap=0.004146      sigma=37.661690    Gap=0.076048
  89:  mu=307.808989   Gap=0.002635      sigma=37.701333    Gap=0.077181
  90:  mu=307.988889   Gap=0.003221      sigma=37.529690    Gap=0.072277
  91:  mu=308.791209   Gap=0.005835      sigma=38.091133    Gap=0.088318
  92:  mu=308.576087   Gap=0.005134      sigma=37.939091    Gap=0.083974
  93:  mu=308.741935   Gap=0.005674      sigma=37.768082    Gap=0.079088
  94:  mu=309.500000   Gap=0.008143      sigma=38.271358    Gap=0.093467
  95:  mu=310.000000   Gap=0.009772      sigma=38.376802    Gap=0.096480
  96:  mu=310.812500   Gap=0.012419      sigma=38.989131    Gap=0.113975
  97:  mu=310.206186   Gap=0.010444      sigma=39.239928    Gap=0.121141
  98:  mu=309.377551   Gap=0.007744      sigma=39.883124    Gap=0.139518
  99:  mu=308.787879   Gap=0.005824      sigma=40.108256    Gap=0.145950
 100:  mu=308.780000   Gap=0.005798      sigma=39.907288    Gap=0.140208
 101:  mu=308.950495   Gap=0.006353      sigma=39.745820    Gap=0.135595
 102:  mu=308.607843   Gap=0.005237      sigma=39.700140    Gap=0.134290
 103:  mu=308.699029   Gap=0.005534      sigma=39.517683    Gap=0.129077
 104:  mu=309.115385   Gap=0.006891      sigma=39.553593    Gap=0.130103
 105:  mu=308.933333   Gap=0.006298      sigma=39.408548    Gap=0.125959
 106:  mu=309.169811   Gap=0.007068      sigma=39.297000    Gap=0.122771
 107:  mu=308.747664   Gap=0.005693      sigma=39.353679    Gap=0.124391
 108:  mu=308.611111   Gap=0.005248      sigma=39.196521    Gap=0.119901
 109:  mu=308.761468   Gap=0.005738      sigma=39.047583    Gap=0.115645
 110:  mu=308.454545   Gap=0.004738      sigma=39.001547    Gap=0.114330
 111:  mu=308.621622   Gap=0.005282      sigma=38.864990    Gap=0.110428
 112:  mu=308.428571   Gap=0.004653      sigma=38.744519    Gap=0.106986
 113:  mu=307.920354   Gap=0.002998      sigma=38.945876    Gap=0.112739
 114:  mu=308.096491   Gap=0.003572      sigma=38.819865    Gap=0.109139
 115:  mu=308.321739   Gap=0.004305      sigma=38.725466    Gap=0.106442
 116:  mu=308.163793   Gap=0.003791      sigma=38.595369    Gap=0.102725
 117:  mu=308.452991   Gap=0.004733      sigma=38.556096    Gap=0.101603
 118:  mu=308.466102   Gap=0.004776      sigma=38.392637    Gap=0.096932
 119:  mu=308.403361   Gap=0.004571      sigma=38.237058    Gap=0.092487
 120:  mu=308.650000   Gap=0.005375      sigma=38.172339    Gap=0.090638
 121:  mu=308.669421   Gap=0.005438      sigma=38.014871    Gap=0.086139
 122:  mu=308.762295   Gap=0.005740      sigma=37.872533    Gap=0.082072
 123:  mu=308.926829   Gap=0.006276      sigma=37.762021    Gap=0.078915
 124:  mu=309.024194   Gap=0.006593      sigma=37.624945    Gap=0.074998
 125:  mu=308.856000   Gap=0.006046      sigma=37.520918    Gap=0.072026
 126:  mu=308.722222   Gap=0.005610      sigma=37.401646    Gap=0.068618
 127:  mu=308.763780   Gap=0.005745      sigma=37.257025    Gap=0.064486
 128:  mu=308.554688   Gap=0.005064      sigma=37.185937    Gap=0.062455
 129:  mu=309.015504   Gap=0.006565      sigma=37.406625    Gap=0.068761
 130:  mu=308.561538   Gap=0.005086      sigma=37.617509    Gap=0.074786
 131:  mu=308.625954   Gap=0.005296      sigma=37.480852    Gap=0.070881
 132:  mu=308.424242   Gap=0.004639      sigma=37.409916    Gap=0.068855
 133:  mu=308.586466   Gap=0.005168      sigma=37.315587    Gap=0.066160
 134:  mu=309.067164   Gap=0.006733      sigma=37.587152    Gap=0.073919
 135:  mu=309.066667   Gap=0.006732      sigma=37.447682    Gap=0.069934
 136:  mu=309.169118   Gap=0.007066      sigma=37.328737    Gap=0.066535
 137:  mu=309.525547   Gap=0.008227      sigma=37.423807    Gap=0.069252
 138:  mu=309.507246   Gap=0.008167      sigma=37.288582    Gap=0.065388
 139:  mu=309.553957   Gap=0.008319      sigma=37.158260    Gap=0.061665
 140:  mu=309.800000   Gap=0.009121      sigma=37.138775    Gap=0.061108
 141:  mu=309.617021   Gap=0.008524      sigma=37.070119    Gap=0.059146
 142:  mu=309.119718   Gap=0.006905      sigma=37.408382    Gap=0.068811
 143:  mu=309.083916   Gap=0.006788      sigma=37.279796    Gap=0.065137
 144:  mu=308.631944   Gap=0.005316      sigma=37.541227    Gap=0.072606
 145:  mu=308.724138   Gap=0.005616      sigma=37.427905    Gap=0.069369
 146:  mu=309.000000   Gap=0.006515      sigma=37.447132    Gap=0.069918
 147:  mu=309.000000   Gap=0.006515      sigma=37.319543    Gap=0.066273
 148:  mu=309.141892   Gap=0.006977      sigma=37.233015    Gap=0.063800
 149:  mu=309.026846   Gap=0.006602      sigma=37.134247    Gap=0.060978
 150:  mu=308.893333   Gap=0.006167      sigma=37.046124    Gap=0.058461
 151:  mu=308.927152   Gap=0.006277      sigma=36.925574    Gap=0.055016
 152:  mu=309.223684   Gap=0.007243      sigma=36.983851    Gap=0.056681
 153:  mu=309.150327   Gap=0.007004      sigma=36.873883    Gap=0.053540
 154:  mu=308.733766   Gap=0.005647      sigma=37.113382    Gap=0.060382
 155:  mu=308.587097   Gap=0.005170      sigma=37.038217    Gap=0.058235
 156:  mu=308.326923   Gap=0.004322      sigma=37.061135    Gap=0.058890
 157:  mu=308.560510   Gap=0.005083      sigma=37.057940    Gap=0.058798
 158:  mu=308.512658   Gap=0.004927      sigma=36.945347    Gap=0.055581
 159:  mu=308.591195   Gap=0.005183      sigma=36.842212    Gap=0.052635
 160:  mu=308.681250   Gap=0.005476      sigma=36.744451    Gap=0.049841
 161:  mu=308.490683   Gap=0.004856      sigma=36.709387    Gap=0.048840
 162:  mu=308.574074   Gap=0.005127      sigma=36.611205    Gap=0.046034
 163:  mu=308.521472   Gap=0.004956      sigma=36.504868    Gap=0.042996
 164:  mu=308.859756   Gap=0.006058      sigma=36.648776    Gap=0.047108
 165:  mu=308.884848   Gap=0.006140      sigma=36.538963    Gap=0.043970
 166:  mu=308.897590   Gap=0.006181      sigma=36.429108    Gap=0.040832
 167:  mu=308.988024   Gap=0.006476      sigma=36.338559    Gap=0.038245
 168:  mu=308.595238   Gap=0.005196      sigma=36.584091    Gap=0.045260
 169:  mu=308.301775   Gap=0.004240      sigma=36.673484    Gap=0.047814
 170:  mu=308.023529   Gap=0.003334      sigma=36.743940    Gap=0.049827
 171:  mu=307.783626   Gap=0.002553      sigma=36.769632    Gap=0.050561
 172:  mu=307.593023   Gap=0.001932      sigma=36.747212    Gap=0.049920
 173:  mu=307.543353   Gap=0.001770      sigma=36.646643    Gap=0.047047
 174:  mu=307.298851   Gap=0.000973      sigma=36.682426    Gap=0.048069
 175:  mu=307.302857   Gap=0.000987      sigma=36.577507    Gap=0.045072
 176:  mu=307.102273   Gap=0.000333      sigma=36.569840    Gap=0.044853
 177:  mu=306.666667   Gap=0.001086      sigma=36.921457    Gap=0.054899
 178:  mu=306.702247   Gap=0.000970      sigma=36.820642    Gap=0.052018
 179:  mu=306.424581   Gap=0.001874      sigma=36.904053    Gap=0.054402
 180:  mu=306.633333   Gap=0.001194      sigma=36.907226    Gap=0.054492
 181:  mu=306.734807   Gap=0.000864      sigma=36.830302    Gap=0.052294
 182:  mu=306.565934   Gap=0.001414      sigma=36.799181    Gap=0.051405
 183:  mu=306.316940   Gap=0.002225      sigma=36.851913    Gap=0.052912
 184:  mu=306.347826   Gap=0.002124      sigma=36.754010    Gap=0.050115
 185:  mu=306.205405   Gap=0.002588      sigma=36.705416    Gap=0.048726
 186:  mu=306.102151   Gap=0.002925      sigma=36.633543    Gap=0.046673
 187:  mu=305.989305   Gap=0.003292      sigma=36.567861    Gap=0.044796
 188:  mu=305.989362   Gap=0.003292      sigma=36.470476    Gap=0.042014
 189:  mu=305.873016   Gap=0.003671      sigma=36.408830    Gap=0.040252
 190:  mu=305.878947   Gap=0.003652      sigma=36.312983    Gap=0.037514
 191:  mu=305.905759   Gap=0.003564      sigma=36.219683    Gap=0.034848
 192:  mu=305.572917   Gap=0.004648      sigma=36.416927    Gap=0.040484
 193:  mu=305.533679   Gap=0.004776      sigma=36.326529    Gap=0.037901
 194:  mu=306.211340   Gap=0.002569      sigma=37.435879    Gap=0.069597
 195:  mu=306.410256   Gap=0.001921      sigma=37.442412    Gap=0.069783
 196:  mu=306.367347   Gap=0.002061      sigma=37.351581    Gap=0.067188
 197:  mu=306.477157   Gap=0.001703      sigma=37.288364    Gap=0.065382
 198:  mu=306.686869   Gap=0.001020      sigma=37.310368    Gap=0.066011
 199:  mu=306.708543   Gap=0.000949      sigma=37.217755    Gap=0.063364
 200:  mu=306.805000   Gap=0.000635      sigma=37.149522    Gap=0.061415
 201:  mu=307.199005   Gap=0.000648      sigma=37.473575    Gap=0.070674
 202:  mu=307.485149   Gap=0.001580      sigma=37.600193    Gap=0.074291
 203:  mu=307.684729   Gap=0.002230      sigma=37.614575    Gap=0.074702
 204:  mu=307.990196   Gap=0.003225      sigma=37.773836    Gap=0.079252
 205:  mu=308.043902   Gap=0.003400      sigma=37.689398    Gap=0.076840
 206:  mu=308.252427   Gap=0.004080      sigma=37.716165    Gap=0.077605
 207:  mu=308.275362   Gap=0.004154      sigma=37.626393    Gap=0.075040
 208:  mu=308.139423   Gap=0.003711      sigma=37.586756    Gap=0.073907
 209:  mu=307.837321   Gap=0.002727      sigma=37.749012    Gap=0.078543
 210:  mu=307.990476   Gap=0.003226      sigma=37.724060    Gap=0.077830
 211:  mu=307.862559   Gap=0.002810      sigma=37.680184    Gap=0.076577
 212:  mu=307.712264   Gap=0.002320      sigma=37.654552    Gap=0.075844
 213:  mu=307.718310   Gap=0.002340      sigma=37.566161    Gap=0.073319
 214:  mu=307.906542   Gap=0.002953      sigma=37.578835    Gap=0.073681
 215:  mu=307.967442   Gap=0.003151      sigma=37.501924    Gap=0.071484
 216:  mu=307.907407   Gap=0.002956      sigma=37.425367    Gap=0.069296
 217:  mu=308.188940   Gap=0.003873      sigma=37.567589    Gap=0.073360
 218:  mu=307.821101   Gap=0.002675      sigma=37.870980    Gap=0.082028
 219:  mu=307.968037   Gap=0.003153      sigma=37.846649    Gap=0.081333
 220:  mu=307.968182   Gap=0.003154      sigma=37.760536    Gap=0.078872
 221:  mu=307.760181   Gap=0.002476      sigma=37.801116    Gap=0.080032
 222:  mu=307.801802   Gap=0.002612      sigma=37.720957    Gap=0.077742
 223:  mu=307.811659   Gap=0.002644      sigma=37.636573    Gap=0.075331
 224:  mu=307.955357   Gap=0.003112      sigma=37.613730    Gap=0.074678
 225:  mu=307.937778   Gap=0.003055      sigma=37.530973    Gap=0.072314
 226:  mu=307.743363   Gap=0.002421      sigma=37.561225    Gap=0.073178
 227:  mu=307.370044   Gap=0.001205      sigma=37.896271    Gap=0.082751
 228:  mu=307.311404   Gap=0.001014      sigma=37.823394    Gap=0.080668
 229:  mu=307.318777   Gap=0.001038      sigma=37.740885    Gap=0.078311
 230:  mu=307.247826   Gap=0.000807      sigma=37.674053    Gap=0.076402
 231:  mu=307.138528   Gap=0.000451      sigma=37.628945    Gap=0.075113
 232:  mu=307.081897   Gap=0.000267      sigma=37.557625    Gap=0.073075
 233:  mu=307.012876   Gap=0.000042      sigma=37.491685    Gap=0.071191
 234:  mu=306.794872   Gap=0.000668      sigma=37.559193    Gap=0.073120
 235:  mu=306.600000   Gap=0.001303      sigma=37.597555    Gap=0.074216
 236:  mu=306.644068   Gap=0.001159      sigma=37.523896    Gap=0.072111
 237:  mu=306.801688   Gap=0.000646      sigma=37.522858    Gap=0.072082
 238:  mu=306.899160   Gap=0.000328      sigma=37.474001    Gap=0.070686
 239:  mu=306.912134   Gap=0.000286      sigma=37.396057    Gap=0.068459
 240:  mu=306.887500   Gap=0.000366      sigma=37.320010    Gap=0.066286
 241:  mu=306.933610   Gap=0.000216      sigma=37.249353    Gap=0.064267
 242:  mu=306.822314   Gap=0.000579      sigma=37.212443    Gap=0.063213
 243:  mu=306.716049   Gap=0.000925      sigma=37.172571    Gap=0.062073
 244:  mu=306.786885   Gap=0.000694      sigma=37.112750    Gap=0.060364
 245:  mu=306.718367   Gap=0.000917      sigma=37.052394    Gap=0.058640
 246:  mu=306.552846   Gap=0.001457      sigma=37.067660    Gap=0.059076
 247:  mu=306.550607   Gap=0.001464      sigma=36.992565    Gap=0.056930
 248:  mu=306.665323   Gap=0.001090      sigma=36.961904    Gap=0.056054
 249:  mu=306.510040   Gap=0.001596      sigma=36.968576    Gap=0.056245
 250:  mu=306.552000   Gap=0.001459      sigma=36.900505    Gap=0.054300
 251:  mu=306.362550   Gap=0.002076      sigma=36.948549    Gap=0.055673
 252:  mu=306.357143   Gap=0.002094      sigma=36.875265    Gap=0.053579
 253:  mu=306.774704   Gap=0.000734      sigma=37.394498    Gap=0.068414
 254:  mu=306.763780   Gap=0.000769      sigma=37.321218    Gap=0.066321
 255:  mu=306.615686   Gap=0.001252      sigma=37.322670    Gap=0.066362
 256:  mu=306.453125   Gap=0.001781      sigma=37.340046    Gap=0.066858
 257:  mu=306.704280   Gap=0.000963      sigma=37.483357    Gap=0.070953
 258:  mu=306.631783   Gap=0.001199      sigma=37.428693    Gap=0.069391
 259:  mu=306.656371   Gap=0.001119      sigma=37.358454    Gap=0.067384
 260:  mu=306.653846   Gap=0.001128      sigma=37.286564    Gap=0.065330
 261:  mu=306.636015   Gap=0.001186      sigma=37.216176    Gap=0.063319
 262:  mu=306.446565   Gap=0.001803      sigma=37.270967    Gap=0.064885
 263:  mu=306.186312   Gap=0.002650      sigma=37.437800    Gap=0.069651
 264:  mu=306.477273   Gap=0.001703      sigma=37.663576    Gap=0.076102
 265:  mu=306.501887   Gap=0.001623      sigma=37.594573    Gap=0.074131
 266:  mu=306.703008   Gap=0.000967      sigma=37.666400    Gap=0.076183
 267:  mu=306.516854   Gap=0.001574      sigma=37.718188    Gap=0.077663
 268:  mu=306.578358   Gap=0.001373      sigma=37.661164    Gap=0.076033
 269:  mu=306.553903   Gap=0.001453      sigma=37.593228    Gap=0.074092
 270:  mu=306.474074   Gap=0.001713      sigma=37.546382    Gap=0.072754
 271:  mu=306.265683   Gap=0.002392      sigma=37.633152    Gap=0.075233
 272:  mu=306.602941   Gap=0.001293      sigma=37.971986    Gap=0.084914
 273:  mu=306.611722   Gap=0.001265      sigma=37.902654    Gap=0.082933
 274:  mu=306.733577   Gap=0.000868      sigma=37.886960    Gap=0.082485
 275:  mu=306.727273   Gap=0.000888      sigma=37.818156    Gap=0.080519
 276:  mu=306.750000   Gap=0.000814      sigma=37.751464    Gap=0.078613
 277:  mu=306.743682   Gap=0.000835      sigma=37.683405    Gap=0.076669
 278:  mu=306.816547   Gap=0.000598      sigma=37.635111    Gap=0.075289
 279:  mu=306.953405   Gap=0.000152      sigma=37.636842    Gap=0.075338
 280:  mu=306.757143   Gap=0.000791      sigma=37.712327    Gap=0.077495
 281:  mu=306.932384   Gap=0.000220      sigma=37.759197    Gap=0.078834
 282:  mu=306.907801   Gap=0.000300      sigma=37.694442    Gap=0.076984
 283:  mu=307.116608   Gap=0.000380      sigma=37.790811    Gap=0.079737
 284:  mu=307.130282   Gap=0.000424      sigma=37.724921    Gap=0.077855
 285:  mu=307.143860   Gap=0.000469      sigma=37.659374    Gap=0.075982
 286:  mu=307.090909   Gap=0.000296      sigma=37.604104    Gap=0.074403
 287:  mu=306.930314   Gap=0.000227      sigma=37.636655    Gap=0.075333
 288:  mu=306.927083   Gap=0.000238      sigma=37.571297    Gap=0.073466
 289:  mu=307.027682   Gap=0.000090      sigma=37.545072    Gap=0.072716
 290:  mu=307.055172   Gap=0.000180      sigma=37.483197    Gap=0.070948
 291:  mu=306.969072   Gap=0.000101      sigma=37.447453    Gap=0.069927
 292:  mu=306.965753   Gap=0.000112      sigma=37.383319    Gap=0.068095
 293:  mu=306.993174   Gap=0.000022      sigma=37.322412    Gap=0.066355
 294:  mu=307.061224   Gap=0.000199      sigma=37.277088    Gap=0.065060
 295:  mu=306.776271   Gap=0.000729      sigma=37.533227    Gap=0.072378
 296:  mu=306.878378   Gap=0.000396      sigma=37.510792    Gap=0.071737
 297:  mu=306.878788   Gap=0.000395      sigma=37.447590    Gap=0.069931
 298:  mu=306.751678   Gap=0.000809      sigma=37.448830    Gap=0.069967
 299:  mu=306.886288   Gap=0.000370      sigma=37.458299    Gap=0.070237
 300:  mu=306.910000   Gap=0.000293      sigma=37.398065    Gap=0.068516
 301:  mu=306.926910   Gap=0.000238      sigma=37.337039    Gap=0.066773
 302:  mu=306.748344   Gap=0.000820      sigma=37.403690    Gap=0.068677
 303:  mu=306.706271   Gap=0.000957      sigma=37.349074    Gap=0.067116
 304:  mu=306.575658   Gap=0.001382      sigma=37.356843    Gap=0.067338
 305:  mu=306.422951   Gap=0.001880      sigma=37.390471    Gap=0.068299
 306:  mu=306.483660   Gap=0.001682      sigma=37.344379    Gap=0.066982
 307:  mu=306.293160   Gap=0.002302      sigma=37.432137    Gap=0.069490
 308:  mu=306.055195   Gap=0.003078      sigma=37.603194    Gap=0.074377
 309:  mu=306.038835   Gap=0.003131      sigma=37.543396    Gap=0.072668
 310:  mu=305.864516   Gap=0.003699      sigma=37.607837    Gap=0.074510
 311:  mu=305.884244   Gap=0.003634      sigma=37.548932    Gap=0.072827
 312:  mu=305.820513   Gap=0.003842      sigma=37.505553    Gap=0.071587
 313:  mu=305.987220   Gap=0.003299      sigma=37.561194    Gap=0.073177
 314:  mu=305.974522   Gap=0.003340      sigma=37.502008    Gap=0.071486
 315:  mu=306.092063   Gap=0.002957      sigma=37.500321    Gap=0.071438
 316:  mu=306.104430   Gap=0.002917      sigma=37.441581    Gap=0.069759
 317:  mu=306.242902   Gap=0.002466      sigma=37.463433    Gap=0.070384
 318:  mu=306.238994   Gap=0.002479      sigma=37.404547    Gap=0.068701
 319:  mu=306.238245   Gap=0.002481      sigma=37.345875    Gap=0.067025
 320:  mu=306.287500   Gap=0.002321      sigma=37.297853    Gap=0.065653
 321:  mu=306.258567   Gap=0.002415      sigma=37.243308    Gap=0.064095
 322:  mu=306.381988   Gap=0.002013      sigma=37.251121    Gap=0.064318
 323:  mu=306.300310   Gap=0.002279      sigma=37.222279    Gap=0.063494
 324:  mu=306.188272   Gap=0.002644      sigma=37.219300    Gap=0.063409
 325:  mu=306.224615   Gap=0.002526      sigma=37.167753    Gap=0.061936
 326:  mu=306.374233   Gap=0.002038      sigma=37.208596    Gap=0.063103
 327:  mu=306.568807   Gap=0.001405      sigma=37.317392    Gap=0.066211
 328:  mu=306.600610   Gap=0.001301      sigma=37.264900    Gap=0.064711
 329:  mu=306.510638   Gap=0.001594      sigma=37.243886    Gap=0.064111
 330:  mu=306.412121   Gap=0.001915      sigma=37.230321    Gap=0.063723
 331:  mu=306.531722   Gap=0.001525      sigma=37.237477    Gap=0.063928
 332:  mu=306.394578   Gap=0.001972      sigma=37.264979    Gap=0.064714
 333:  mu=306.288288   Gap=0.002318      sigma=37.259351    Gap=0.064553
 334:  mu=306.236527   Gap=0.002487      sigma=37.215520    Gap=0.063301
 335:  mu=306.349254   Gap=0.002120      sigma=37.216997    Gap=0.063343
 336:  mu=306.294643   Gap=0.002298      sigma=37.175014    Gap=0.062143
 337:  mu=306.172107   Gap=0.002697      sigma=37.187711    Gap=0.062506
 338:  mu=306.047337   Gap=0.003103      sigma=37.203234    Gap=0.062950
 339:  mu=305.899705   Gap=0.003584      sigma=37.247343    Gap=0.064210
 340:  mu=305.847059   Gap=0.003756      sigma=37.205156    Gap=0.063004
 341:  mu=305.932551   Gap=0.003477      sigma=37.183994    Gap=0.062400
 342:  mu=305.970760   Gap=0.003353      sigma=37.136295    Gap=0.061037
 343:  mu=306.034985   Gap=0.003143      sigma=37.101137    Gap=0.060032
 344:  mu=305.808140   Gap=0.003882      sigma=37.284627    Gap=0.065275
 345:  mu=305.649275   Gap=0.004400      sigma=37.346966    Gap=0.067056
 346:  mu=305.719653   Gap=0.004171      sigma=37.315860    Gap=0.066167
 347:  mu=305.703170   Gap=0.004224      sigma=37.263314    Gap=0.064666
 348:  mu=305.551724   Gap=0.004718      sigma=37.316527    Gap=0.066186
 349:  mu=305.492837   Gap=0.004909      sigma=37.279216    Gap=0.065120
 350:  mu=305.505714   Gap=0.004867      sigma=37.226699    Gap=0.063620
 351:  mu=305.566952   Gap=0.004668      sigma=37.191281    Gap=0.062608
 352:  mu=305.792614   Gap=0.003933      sigma=37.378282    Gap=0.067951
 353:  mu=305.835694   Gap=0.003793      sigma=37.334051    Gap=0.066687
 354:  mu=305.841808   Gap=0.003773      sigma=37.281459    Gap=0.065185
 355:  mu=305.802817   Gap=0.003900      sigma=37.236140    Gap=0.063890
 356:  mu=305.536517   Gap=0.004767      sigma=37.520800    Gap=0.072023
