任务数量： 500
实际：mu=322.000000   sigma=37.000000

   1:  mu=318.000000   Gap=0.012422      sigma=0.000000    Gap=1.000000
 238:  mu=323.365546   Gap=0.004241      sigma=38.874783    Gap=0.050670
 239:  mu=323.414226   Gap=0.004392      sigma=38.800638    Gap=0.048666
 240:  mu=323.208333   Gap=0.003753      sigma=38.850332    Gap=0.050009
 241:  mu=323.240664   Gap=0.003853      sigma=38.772881    Gap=0.047916
 242:  mu=323.140496   Gap=0.003542      sigma=38.723923    Gap=0.046593
 243:  mu=322.843621   Gap=0.002620      sigma=38.919145    Gap=0.051869
 244:  mu=322.868852   Gap=0.002698      sigma=38.841302    Gap=0.049765
 245:  mu=322.995918   Gap=0.003093      sigma=38.812737    Gap=0.048993
 246:  mu=323.166667   Gap=0.003623      sigma=38.825866    Gap=0.049348
 247:  mu=323.315789   Gap=0.004086      sigma=38.817718    Gap=0.049128
 248:  mu=323.306452   Gap=0.004057      sigma=38.739656    Gap=0.047018
 249:  mu=323.550201   Gap=0.004814      sigma=38.851877    Gap=0.050051
 250:  mu=323.708000   Gap=0.005304      sigma=38.853967    Gap=0.050107
 251:  mu=323.529880   Gap=0.004751      sigma=38.878631    Gap=0.050774
 252:  mu=323.619048   Gap=0.005028      sigma=38.827121    Gap=0.049382
 253:  mu=323.379447   Gap=0.004284      sigma=38.936534    Gap=0.052339
 254:  mu=323.212598   Gap=0.003766      sigma=38.950328    Gap=0.052712
 255:  mu=323.329412   Gap=0.004129      sigma=38.918433    Gap=0.051850
 256:  mu=323.484375   Gap=0.004610      sigma=38.921091    Gap=0.051921
 257:  mu=323.513619   Gap=0.004701      sigma=38.848113    Gap=0.049949
 258:  mu=323.519380   Gap=0.004719      sigma=38.772863    Gap=0.047915
 259:  mu=323.482625   Gap=0.004604      sigma=38.702442    Gap=0.046012
 260:  mu=323.465385   Gap=0.004551      sigma=38.628939    Gap=0.044025
 261:  mu=323.536398   Gap=0.004771      sigma=38.571867    Gap=0.042483
 262:  mu=323.503817   Gap=0.004670      sigma=38.501784    Gap=0.040589
 263:  mu=323.235741   Gap=0.003838      sigma=38.672722    Gap=0.045209
 264:  mu=323.268939   Gap=0.003941      sigma=38.603163    Gap=0.043329
 265:  mu=323.381132   Gap=0.004289      sigma=38.573356    Gap=0.042523
 266:  mu=323.409774   Gap=0.004378      sigma=38.503605    Gap=0.040638
 267:  mu=323.116105   Gap=0.003466      sigma=38.728741    Gap=0.046723
 268:  mu=323.141791   Gap=0.003546      sigma=38.658697    Gap=0.044830
 269:  mu=323.204461   Gap=0.003741      sigma=38.600410    Gap=0.043254
 270:  mu=323.281481   Gap=0.003980      sigma=38.549564    Gap=0.041880
 271:  mu=323.143911   Gap=0.003553      sigma=38.544716    Gap=0.041749
 272:  mu=323.143382   Gap=0.003551      sigma=38.473798    Gap=0.039832
 273:  mu=323.051282   Gap=0.003265      sigma=38.433296    Gap=0.038738
 274:  mu=323.135036   Gap=0.003525      sigma=38.388050    Gap=0.037515
 275:  mu=323.134545   Gap=0.003523      sigma=38.318190    Gap=0.035627
 276:  mu=323.119565   Gap=0.003477      sigma=38.249517    Gap=0.033771
 277:  mu=323.054152   Gap=0.003274      sigma=38.195875    Gap=0.032321
 278:  mu=323.122302   Gap=0.003485      sigma=38.143983    Gap=0.030918
 279:  mu=323.236559   Gap=0.003840      sigma=38.123192    Gap=0.030357
 280:  mu=323.185714   Gap=0.003682      sigma=38.064529    Gap=0.028771
 281:  mu=323.153025   Gap=0.003581      sigma=38.000675    Gap=0.027045
 282:  mu=323.187943   Gap=0.003689      sigma=37.937754    Gap=0.025345
 283:  mu=323.077739   Gap=0.003347      sigma=37.915859    Gap=0.024753
 284:  mu=323.232394   Gap=0.003827      sigma=37.938361    Gap=0.025361
 285:  mu=323.214035   Gap=0.003770      sigma=37.873008    Gap=0.023595
 286:  mu=323.153846   Gap=0.003583      sigma=37.820390    Gap=0.022173
 287:  mu=323.108014   Gap=0.003441      sigma=37.762399    Gap=0.020605
 288:  mu=323.125000   Gap=0.003494      sigma=37.697881    Gap=0.018862
 289:  mu=323.041522   Gap=0.003235      sigma=37.659258    Gap=0.017818
 290:  mu=323.065517   Gap=0.003309      sigma=37.596485    Gap=0.016121
 291:  mu=322.989691   Gap=0.003074      sigma=37.554038    Gap=0.014974
 292:  mu=322.801370   Gap=0.002489      sigma=37.627067    Gap=0.016948
 293:  mu=322.901024   Gap=0.002798      sigma=37.601382    Gap=0.016254
 294:  mu=322.768707   Gap=0.002387      sigma=37.605646    Gap=0.016369
 295:  mu=323.040678   Gap=0.003232      sigma=37.830376    Gap=0.022443
 296:  mu=323.064189   Gap=0.003305      sigma=37.768578    Gap=0.020772
 297:  mu=323.181818   Gap=0.003670      sigma=37.759213    Gap=0.020519
 298:  mu=323.020134   Gap=0.003168      sigma=37.798649    Gap=0.021585
 299:  mu=323.157191   Gap=0.003594      sigma=37.809486    Gap=0.021878
 300:  mu=323.103333   Gap=0.003427      sigma=37.757904    Gap=0.020484
 301:  mu=323.176080   Gap=0.003652      sigma=37.716184    Gap=0.019356
 302:  mu=323.132450   Gap=0.003517      sigma=37.661296    Gap=0.017873
 303:  mu=322.930693   Gap=0.002890      sigma=37.762220    Gap=0.020601
 304:  mu=323.000000   Gap=0.003106      sigma=37.719358    Gap=0.019442
 305:  mu=323.006557   Gap=0.003126      sigma=37.657646    Gap=0.017774
 306:  mu=323.153595   Gap=0.003583      sigma=37.683658    Gap=0.018477
 307:  mu=323.407166   Gap=0.004370      sigma=37.882817    Gap=0.023860
 308:  mu=323.370130   Gap=0.004255      sigma=37.826836    Gap=0.022347
 309:  mu=323.333333   Gap=0.004141      sigma=37.771098    Gap=0.020840
 310:  mu=322.990323   Gap=0.003076      sigma=38.189129    Gap=0.032139
 311:  mu=322.958199   Gap=0.002976      sigma=38.131877    Gap=0.030591
 312:  mu=322.762821   Gap=0.002369      sigma=38.226319    Gap=0.033144
 313:  mu=322.830671   Gap=0.002580      sigma=38.184018    Gap=0.032000
 314:  mu=322.761146   Gap=0.002364      sigma=38.143005    Gap=0.030892
 315:  mu=322.596825   Gap=0.001853      sigma=38.193567    Gap=0.032259
 316:  mu=322.332278   Gap=0.001032      sigma=38.421056    Gap=0.038407
 317:  mu=322.271293   Gap=0.000843      sigma=38.375723    Gap=0.037182
 318:  mu=322.308176   Gap=0.000957      sigma=38.320963    Gap=0.035702
 319:  mu=322.291536   Gap=0.000905      sigma=38.262003    Gap=0.034108
 320:  mu=322.146875   Gap=0.000456      sigma=38.289444    Gap=0.034850
 321:  mu=321.912773   Gap=0.000271      sigma=38.458440    Gap=0.039417
 322:  mu=321.993789   Gap=0.000019      sigma=38.426100    Gap=0.038543
 323:  mu=322.114551   Gap=0.000356      sigma=38.427720    Gap=0.038587
 324:  mu=322.024691   Gap=0.000077      sigma=38.402345    Gap=0.037901
 325:  mu=321.960000   Gap=0.000124      sigma=38.360897    Gap=0.036781
 326:  mu=322.015337   Gap=0.000048      sigma=38.315005    Gap=0.035541
 327:  mu=322.042813   Gap=0.000133      sigma=38.259591    Gap=0.034043
 328:  mu=322.073171   Gap=0.000227      sigma=38.205168    Gap=0.032572
 329:  mu=321.872340   Gap=0.000396      sigma=38.320066    Gap=0.035677
 330:  mu=321.754545   Gap=0.000762      sigma=38.321571    Gap=0.035718
 331:  mu=321.942598   Gap=0.000178      sigma=38.415832    Gap=0.038266
 332:  mu=321.888554   Gap=0.000346      sigma=38.370533    Gap=0.037041
 333:  mu=321.759760   Gap=0.000746      sigma=38.384681    Gap=0.037424
 334:  mu=321.724551   Gap=0.000855      sigma=38.332561    Gap=0.036015
 335:  mu=321.802985   Gap=0.000612      sigma=38.302137    Gap=0.035193
 336:  mu=321.886905   Gap=0.000351      sigma=38.275929    Gap=0.034485
 337:  mu=321.836795   Gap=0.000507      sigma=38.230133    Gap=0.033247
 338:  mu=321.653846   Gap=0.001075      sigma=38.320993    Gap=0.035703
 339:  mu=321.530973   Gap=0.001457      sigma=38.331054    Gap=0.035974
 340:  mu=321.555882   Gap=0.001379      sigma=38.277391    Gap=0.034524
 341:  mu=321.627566   Gap=0.001157      sigma=38.244073    Gap=0.033624
 342:  mu=321.847953   Gap=0.000472      sigma=38.404362    Gap=0.037956
 343:  mu=321.795918   Gap=0.000634      sigma=38.360410    Gap=0.036768
 344:  mu=321.482558   Gap=0.001607      sigma=38.741762    Gap=0.047075
 345:  mu=321.492754   Gap=0.001575      sigma=38.686036    Gap=0.045569
 346:  mu=321.630058   Gap=0.001149      sigma=38.714183    Gap=0.046329
 347:  mu=321.634006   Gap=0.001137      sigma=38.658429    Gap=0.044822
 348:  mu=321.594828   Gap=0.001258      sigma=38.609743    Gap=0.043507
 349:  mu=321.653295   Gap=0.001077      sigma=38.569813    Gap=0.042427
 350:  mu=321.808571   Gap=0.000594      sigma=38.623759    Gap=0.043885
 351:  mu=321.686610   Gap=0.000973      sigma=38.636133    Gap=0.044220
 352:  mu=321.428977   Gap=0.001773      sigma=38.881968    Gap=0.050864
 353:  mu=321.314448   Gap=0.002129      sigma=38.886269    Gap=0.050980
 354:  mu=321.228814   Gap=0.002395      sigma=38.864623    Gap=0.050395
 355:  mu=321.107042   Gap=0.002773      sigma=38.877414    Gap=0.050741
 356:  mu=321.050562   Gap=0.002949      sigma=38.837355    Gap=0.049658
