任务数量： 500
实际：mu=86.000000   sigma=9.000000

   1:  mu=97.000000   Gap=0.127907      sigma=0.000000    Gap=1.000000
 123:  mu=85.097561   Gap=0.010493      sigma=8.956457    Gap=0.004838
 124:  mu=85.209677   Gap=0.009190      sigma=9.006516    Gap=0.000724
 125:  mu=85.192000   Gap=0.009395      sigma=8.972577    Gap=0.003047
 126:  mu=85.269841   Gap=0.008490      sigma=8.979176    Gap=0.002314
 127:  mu=85.307087   Gap=0.008057      sigma=8.953521    Gap=0.005164
 128:  mu=85.335938   Gap=0.007722      sigma=8.924402    Gap=0.008400
 129:  mu=85.310078   Gap=0.008022      sigma=8.894558    Gap=0.011716
 130:  mu=85.269231   Gap=0.008497      sigma=8.872419    Gap=0.014176
 131:  mu=85.290076   Gap=0.008255      sigma=8.841685    Gap=0.017591
 132:  mu=85.242424   Gap=0.008809      sigma=8.825000    Gap=0.019444
 133:  mu=85.270677   Gap=0.008481      sigma=8.797751    Gap=0.022472
 134:  mu=85.335821   Gap=0.007723      sigma=8.797001    Gap=0.022555
 135:  mu=85.251852   Gap=0.008699      sigma=8.818095    Gap=0.020212
 136:  mu=85.257353   Gap=0.008635      sigma=8.785848    Gap=0.023795
 137:  mu=85.408759   Gap=0.006875      sigma=8.930024    Gap=0.007775
 138:  mu=85.427536   Gap=0.006657      sigma=8.900324    Gap=0.011075
 139:  mu=85.424460   Gap=0.006692      sigma=8.868324    Gap=0.014631
 140:  mu=85.378571   Gap=0.007226      sigma=8.853141    Gap=0.016318
 141:  mu=85.354610   Gap=0.007505      sigma=8.826246    Gap=0.019306
 142:  mu=85.302817   Gap=0.008107      sigma=8.816589    Gap=0.020379
 143:  mu=85.230769   Gap=0.008945      sigma=8.827557    Gap=0.019160
 144:  mu=85.173611   Gap=0.009609      sigma=8.823367    Gap=0.019626
 145:  mu=85.227586   Gap=0.008982      sigma=8.816712    Gap=0.020365
 146:  mu=85.191781   Gap=0.009398      sigma=8.797038    Gap=0.022551
 147:  mu=85.163265   Gap=0.009729      sigma=8.773833    Gap=0.025130
 148:  mu=85.128378   Gap=0.010135      sigma=8.754366    Gap=0.027293
 149:  mu=85.221477   Gap=0.009053      sigma=8.798143    Gap=0.022429
 150:  mu=85.173333   Gap=0.009612      sigma=8.788437    Gap=0.023507
 151:  mu=85.324503   Gap=0.007855      sigma=8.952819    Gap=0.005242
 152:  mu=85.302632   Gap=0.008109      sigma=8.927367    Gap=0.008070
 153:  mu=85.254902   Gap=0.008664      sigma=8.917582    Gap=0.009158
 154:  mu=85.240260   Gap=0.008834      sigma=8.890426    Gap=0.012175
 155:  mu=85.225806   Gap=0.009002      sigma=8.863516    Gap=0.015165
 156:  mu=85.192308   Gap=0.009392      sigma=8.844900    Gap=0.017233
 157:  mu=85.127389   Gap=0.010147      sigma=8.853893    Gap=0.016234
 158:  mu=85.151899   Gap=0.009862      sigma=8.831171    Gap=0.018759
 159:  mu=85.194969   Gap=0.009361      sigma=8.819987    Gap=0.020001
 160:  mu=85.087500   Gap=0.010610      sigma=8.896198    Gap=0.011534
 161:  mu=85.136646   Gap=0.010039      sigma=8.890288    Gap=0.012190
 162:  mu=85.104938   Gap=0.010408      sigma=8.871934    Gap=0.014230
 163:  mu=85.067485   Gap=0.010843      sigma=8.857515    Gap=0.015832
 164:  mu=85.030488   Gap=0.011273      sigma=8.843093    Gap=0.017434
 165:  mu=85.012121   Gap=0.011487      sigma=8.819392    Gap=0.020068
 166:  mu=84.969880   Gap=0.011978      sigma=8.809513    Gap=0.021165
 167:  mu=85.011976   Gap=0.011489      sigma=8.799829    Gap=0.022241
 168:  mu=85.059524   Gap=0.010936      sigma=8.795090    Gap=0.022768
 169:  mu=85.011834   Gap=0.011490      sigma=8.790789    Gap=0.023246
 170:  mu=85.070588   Gap=0.010807      sigma=8.798112    Gap=0.022432
 171:  mu=85.099415   Gap=0.010472      sigma=8.780397    Gap=0.024400
 172:  mu=85.104651   Gap=0.010411      sigma=8.755104    Gap=0.027211
 173:  mu=85.069364   Gap=0.010821      sigma=8.742021    Gap=0.028664
 174:  mu=85.103448   Gap=0.010425      sigma=8.728385    Gap=0.030179
 175:  mu=85.171429   Gap=0.009635      sigma=8.749484    Gap=0.027835
 176:  mu=85.198864   Gap=0.009316      sigma=8.732138    Gap=0.029762
 177:  mu=85.197740   Gap=0.009329      sigma=8.707448    Gap=0.032506
 178:  mu=85.308989   Gap=0.008035      sigma=8.808195    Gap=0.021312
 179:  mu=85.251397   Gap=0.008705      sigma=8.817101    Gap=0.020322
 180:  mu=85.250000   Gap=0.008721      sigma=8.792595    Gap=0.023045
 181:  mu=85.193370   Gap=0.009379      sigma=8.801128    Gap=0.022097
 182:  mu=85.181319   Gap=0.009520      sigma=8.778413    Gap=0.024621
 183:  mu=85.245902   Gap=0.008769      sigma=8.797645    Gap=0.022484
 184:  mu=85.293478   Gap=0.008215      sigma=8.797280    Gap=0.022524
 185:  mu=85.313514   Gap=0.007982      sigma=8.777679    Gap=0.024702
 186:  mu=85.268817   Gap=0.008502      sigma=8.775136    Gap=0.024985
 187:  mu=85.229947   Gap=0.008954      sigma=8.767683    Gap=0.025813
 188:  mu=85.345745   Gap=0.007608      sigma=8.886556    Gap=0.012605
 189:  mu=85.407407   Gap=0.006891      sigma=8.903251    Gap=0.010750
 190:  mu=85.415789   Gap=0.006793      sigma=8.880538    Gap=0.013274
 191:  mu=85.376963   Gap=0.007245      sigma=8.873414    Gap=0.014065
 192:  mu=85.286458   Gap=0.008297      sigma=8.938227    Gap=0.006864
 193:  mu=85.274611   Gap=0.008435      sigma=8.916552    Gap=0.009272
 194:  mu=85.123711   Gap=0.010189      sigma=9.137278    Gap=0.015253
 195:  mu=85.076923   Gap=0.010733      sigma=9.137089    Gap=0.015232
 196:  mu=85.005102   Gap=0.011569      sigma=9.168768    Gap=0.018752
 197:  mu=85.005076   Gap=0.011569      sigma=9.145467    Gap=0.016163
 198:  mu=85.005051   Gap=0.011569      sigma=9.122343    Gap=0.013594
 199:  mu=85.010050   Gap=0.011511      sigma=9.099666    Gap=0.011074
 200:  mu=84.920000   Gap=0.012558      sigma=9.165348    Gap=0.018372
 201:  mu=84.895522   Gap=0.012843      sigma=9.149071    Gap=0.016563
 202:  mu=84.831683   Gap=0.013585      sigma=9.171166    Gap=0.019018
 203:  mu=84.798030   Gap=0.013976      sigma=9.161044    Gap=0.017894
 204:  mu=84.784314   Gap=0.014136      sigma=9.140652    Gap=0.015628
 205:  mu=84.790244   Gap=0.014067      sigma=9.118724    Gap=0.013192
 206:  mu=84.878641   Gap=0.013039      sigma=9.184190    Gap=0.020466
 207:  mu=84.850242   Gap=0.013369      sigma=9.171042    Gap=0.019005
 208:  mu=84.855769   Gap=0.013305      sigma=9.149315    Gap=0.016591
 209:  mu=84.904306   Gap=0.012741      sigma=9.154204    Gap=0.017134
 210:  mu=84.871429   Gap=0.013123      sigma=9.144743    Gap=0.016083
 211:  mu=84.848341   Gap=0.013391      sigma=9.129180    Gap=0.014353
 212:  mu=84.834906   Gap=0.013548      sigma=9.109714    Gap=0.012190
 213:  mu=84.859155   Gap=0.013266      sigma=9.095161    Gap=0.010573
 214:  mu=84.836449   Gap=0.013530      sigma=9.079935    Gap=0.008882
 215:  mu=84.837209   Gap=0.013521      sigma=9.058801    Gap=0.006533
 216:  mu=84.865741   Gap=0.013189      sigma=9.047484    Gap=0.005276
 217:  mu=84.921659   Gap=0.012539      sigma=9.063948    Gap=0.007105
 218:  mu=84.903670   Gap=0.012748      sigma=9.047017    Gap=0.005224
 219:  mu=84.913242   Gap=0.012637      sigma=9.027445    Gap=0.003049
 220:  mu=84.886364   Gap=0.012949      sigma=9.015683    Gap=0.001743
 221:  mu=84.900452   Gap=0.012785      sigma=8.997689    Gap=0.000257
 222:  mu=84.905405   Gap=0.012728      sigma=8.977703    Gap=0.002477
 223:  mu=84.896861   Gap=0.012827      sigma=8.958456    Gap=0.004616
 224:  mu=84.897321   Gap=0.012822      sigma=8.938440    Gap=0.006840
 225:  mu=84.897778   Gap=0.012817      sigma=8.918557    Gap=0.009049
 226:  mu=84.898230   Gap=0.012811      sigma=8.898807    Gap=0.011244
 227:  mu=84.867841   Gap=0.013165      sigma=8.890929    Gap=0.012119
 228:  mu=84.815789   Gap=0.013770      sigma=8.906006    Gap=0.010444
 229:  mu=84.807860   Gap=0.013862      sigma=8.887346    Gap=0.012517
 230:  mu=84.834783   Gap=0.013549      sigma=8.877358    Gap=0.013627
 231:  mu=84.878788   Gap=0.013037      sigma=8.883227    Gap=0.012975
 232:  mu=84.853448   Gap=0.013332      sigma=8.872424    Gap=0.014175
 233:  mu=84.866953   Gap=0.013175      sigma=8.855753    Gap=0.016027
 234:  mu=84.935897   Gap=0.012373      sigma=8.899255    Gap=0.011194
 235:  mu=84.876596   Gap=0.013063      sigma=8.926514    Gap=0.008165
 236:  mu=84.868644   Gap=0.013155      sigma=8.908415    Gap=0.010176
 237:  mu=84.936709   Gap=0.012364      sigma=8.950886    Gap=0.005457
 238:  mu=84.903361   Gap=0.012752      sigma=8.946803    Gap=0.005911
 239:  mu=84.853556   Gap=0.013331      sigma=8.961067    Gap=0.004326
 240:  mu=84.854167   Gap=0.013324      sigma=8.942384    Gap=0.006402
 241:  mu=84.908714   Gap=0.012689      sigma=8.963733    Gap=0.004030
 242:  mu=84.975207   Gap=0.011916      sigma=9.004556    Gap=0.000506
 243:  mu=84.954733   Gap=0.012154      sigma=8.991652    Gap=0.000928
 244:  mu=84.922131   Gap=0.012533      sigma=8.987587    Gap=0.001379
 245:  mu=84.951020   Gap=0.012197      sigma=8.980571    Gap=0.002159
 246:  mu=85.044715   Gap=0.011108      sigma=9.081498    Gap=0.009055
 247:  mu=85.040486   Gap=0.011157      sigma=9.063339    Gap=0.007038
 248:  mu=85.060484   Gap=0.010925      sigma=9.050506    Gap=0.005612
 249:  mu=85.000000   Gap=0.011628      sigma=9.082398    Gap=0.009155
 250:  mu=84.948000   Gap=0.012233      sigma=9.101280    Gap=0.011253
 251:  mu=84.948207   Gap=0.012230      sigma=9.083132    Gap=0.009237
 252:  mu=84.944444   Gap=0.012274      sigma=9.065288    Gap=0.007254
 253:  mu=84.956522   Gap=0.012133      sigma=9.049386    Gap=0.005487
 254:  mu=84.905512   Gap=0.012727      sigma=9.067927    Gap=0.007547
 255:  mu=84.901961   Gap=0.012768      sigma=9.050306    Gap=0.005590
 256:  mu=84.894531   Gap=0.012854      sigma=9.033391    Gap=0.003710
 257:  mu=84.918288   Gap=0.012578      sigma=9.023809    Gap=0.002645
 258:  mu=84.918605   Gap=0.012574      sigma=9.006305    Gap=0.000701
 259:  mu=84.880309   Gap=0.013020      sigma=9.009924    Gap=0.001103
 260:  mu=84.911538   Gap=0.012657      sigma=9.006614    Gap=0.000735
 261:  mu=84.915709   Gap=0.012608      sigma=8.989595    Gap=0.001156
 262:  mu=84.923664   Gap=0.012516      sigma=8.973343    Gap=0.002962
 263:  mu=84.889734   Gap=0.012910      sigma=8.973091    Gap=0.002990
 264:  mu=84.863636   Gap=0.013214      sigma=8.966075    Gap=0.003769
 265:  mu=84.898113   Gap=0.012813      sigma=8.966657    Gap=0.003705
 266:  mu=84.924812   Gap=0.012502      sigma=8.960334    Gap=0.004407
 267:  mu=84.951311   Gap=0.012194      sigma=8.953974    Gap=0.005114
 268:  mu=84.966418   Gap=0.012018      sigma=8.940662    Gap=0.006593
 269:  mu=84.947955   Gap=0.012233      sigma=8.929145    Gap=0.007873
 270:  mu=84.996296   Gap=0.011671      sigma=8.947790    Gap=0.005801
 271:  mu=85.018450   Gap=0.011413      sigma=8.938682    Gap=0.006813
 272:  mu=85.036765   Gap=0.011200      sigma=8.927328    Gap=0.008075
 273:  mu=85.069597   Gap=0.010819      sigma=8.927399    Gap=0.008067
 274:  mu=85.116788   Gap=0.010270      sigma=8.945142    Gap=0.006095
 275:  mu=85.090909   Gap=0.010571      sigma=8.939133    Gap=0.006763
 276:  mu=85.097826   Gap=0.010490      sigma=8.923661    Gap=0.008482
 277:  mu=85.097473   Gap=0.010495      sigma=8.907541    Gap=0.010273
 278:  mu=85.154676   Gap=0.009829      sigma=8.942331    Gap=0.006408
 279:  mu=85.129032   Gap=0.010128      sigma=8.936525    Gap=0.007053
 280:  mu=85.121429   Gap=0.010216      sigma=8.921457    Gap=0.008727
 281:  mu=85.113879   Gap=0.010304      sigma=8.906464    Gap=0.010393
 282:  mu=85.138298   Gap=0.010020      sigma=8.900077    Gap=0.011103
 283:  mu=85.155477   Gap=0.009820      sigma=8.889021    Gap=0.012331
 284:  mu=85.133803   Gap=0.010072      sigma=8.880846    Gap=0.013239
 285:  mu=85.154386   Gap=0.009833      sigma=8.872035    Gap=0.014218
 286:  mu=85.132867   Gap=0.010083      sigma=8.863958    Gap=0.015116
 287:  mu=85.153310   Gap=0.009845      sigma=8.855254    Gap=0.016083
 288:  mu=85.128472   Gap=0.010134      sigma=8.849876    Gap=0.016680
 289:  mu=85.100346   Gap=0.010461      sigma=8.847436    Gap=0.016952
 290:  mu=85.068966   Gap=0.010826      sigma=8.848265    Gap=0.016859
 291:  mu=85.065292   Gap=0.010869      sigma=8.833270    Gap=0.018526
 292:  mu=85.041096   Gap=0.011150      sigma=8.827787    Gap=0.019135
 293:  mu=85.078498   Gap=0.010715      sigma=8.835855    Gap=0.018238
 294:  mu=85.108844   Gap=0.010362      sigma=8.836096    Gap=0.018212
 295:  mu=85.091525   Gap=0.010564      sigma=8.826103    Gap=0.019322
 296:  mu=85.094595   Gap=0.010528      sigma=8.811339    Gap=0.020962
 297:  mu=85.121212   Gap=0.010218      sigma=8.808405    Gap=0.021288
 298:  mu=85.151007   Gap=0.009872      sigma=8.808592    Gap=0.021268
 299:  mu=85.147157   Gap=0.009917      sigma=8.794101    Gap=0.022878
 300:  mu=85.160000   Gap=0.009767      sigma=8.782240    Gap=0.024196
 301:  mu=85.159468   Gap=0.009774      sigma=8.767644    Gap=0.025817
 302:  mu=85.119205   Gap=0.010242      sigma=8.780945    Gap=0.024339
 303:  mu=85.155116   Gap=0.009824      sigma=8.788627    Gap=0.023486
 304:  mu=85.148026   Gap=0.009907      sigma=8.775028    Gap=0.024997
 305:  mu=85.183607   Gap=0.009493      sigma=8.782568    Gap=0.024159
 306:  mu=85.153595   Gap=0.009842      sigma=8.783857    Gap=0.024016
 307:  mu=85.175896   Gap=0.009583      sigma=8.778212    Gap=0.024643
 308:  mu=85.165584   Gap=0.009703      sigma=8.765812    Gap=0.026021
 309:  mu=85.226537   Gap=0.008994      sigma=8.816750    Gap=0.020361
 310:  mu=85.206452   Gap=0.009227      sigma=8.809597    Gap=0.021156
 311:  mu=85.225080   Gap=0.009011      sigma=8.801535    Gap=0.022052
 312:  mu=85.205128   Gap=0.009243      sigma=8.794461    Gap=0.022838
 313:  mu=85.198083   Gap=0.009325      sigma=8.781283    Gap=0.024302
 314:  mu=85.254777   Gap=0.008665      sigma=8.824477    Gap=0.019503
 315:  mu=85.269841   Gap=0.008490      sigma=8.814502    Gap=0.020611
 316:  mu=85.231013   Gap=0.008942      sigma=8.827484    Gap=0.019168
 317:  mu=85.264984   Gap=0.008547      sigma=8.834215    Gap=0.018421
 318:  mu=85.311321   Gap=0.008008      sigma=8.858812    Gap=0.015688
 319:  mu=85.278997   Gap=0.008384      sigma=8.863678    Gap=0.015147
 320:  mu=85.275000   Gap=0.008430      sigma=8.850106    Gap=0.016655
 321:  mu=85.249221   Gap=0.008730      sigma=8.848335    Gap=0.016852
 322:  mu=85.251553   Gap=0.008703      sigma=8.834683    Gap=0.018369
 323:  mu=85.244582   Gap=0.008784      sigma=8.821884    Gap=0.019791
 324:  mu=85.253086   Gap=0.008685      sigma=8.809585    Gap=0.021157
 325:  mu=85.283077   Gap=0.008336      sigma=8.812571    Gap=0.020825
 326:  mu=85.294479   Gap=0.008204      sigma=8.801445    Gap=0.022062
 327:  mu=85.290520   Gap=0.008250      sigma=8.788267    Gap=0.023526
 328:  mu=85.271341   Gap=0.008473      sigma=8.781711    Gap=0.024254
 329:  mu=85.337386   Gap=0.007705      sigma=8.849562    Gap=0.016715
 330:  mu=85.327273   Gap=0.007822      sigma=8.838047    Gap=0.017995
 331:  mu=85.287009   Gap=0.008291      sigma=8.854946    Gap=0.016117
 332:  mu=85.237952   Gap=0.008861      sigma=8.886534    Gap=0.012607
 333:  mu=85.231231   Gap=0.008939      sigma=8.874026    Gap=0.013997
 334:  mu=85.218563   Gap=0.009086      sigma=8.863747    Gap=0.015139
 335:  mu=85.247761   Gap=0.008747      sigma=8.866579    Gap=0.014825
 336:  mu=85.285714   Gap=0.008306      sigma=8.880585    Gap=0.013268
 337:  mu=85.350148   Gap=0.007556      sigma=8.945712    Gap=0.006032
 338:  mu=85.346154   Gap=0.007603      sigma=8.932770    Gap=0.007470
 339:  mu=85.351032   Gap=0.007546      sigma=8.920036    Gap=0.008885
 340:  mu=85.332353   Gap=0.007763      sigma=8.913546    Gap=0.009606
 341:  mu=85.296188   Gap=0.008184      sigma=8.925413    Gap=0.008287
 342:  mu=85.309942   Gap=0.008024      sigma=8.915973    Gap=0.009336
 343:  mu=85.282799   Gap=0.008340      sigma=8.917106    Gap=0.009210
 344:  mu=85.273256   Gap=0.008451      sigma=8.905889    Gap=0.010457
 345:  mu=85.240580   Gap=0.008830      sigma=8.913600    Gap=0.009600
 346:  mu=85.234104   Gap=0.008906      sigma=8.901522    Gap=0.010942
 347:  mu=85.195965   Gap=0.009349      sigma=8.916952    Gap=0.009228
 348:  mu=85.235632   Gap=0.008888      sigma=8.934738    Gap=0.007251
 349:  mu=85.243553   Gap=0.008796      sigma=8.923151    Gap=0.008539
 350:  mu=85.234286   Gap=0.008904      sigma=8.912077    Gap=0.009769
 351:  mu=85.207977   Gap=0.009210      sigma=8.912972    Gap=0.009670
 352:  mu=85.193182   Gap=0.009382      sigma=8.904618    Gap=0.010598
 353:  mu=85.220963   Gap=0.009059      sigma=8.907260    Gap=0.010304
 354:  mu=85.268362   Gap=0.008507      sigma=8.939139    Gap=0.006762
 355:  mu=85.253521   Gap=0.008680      sigma=8.930906    Gap=0.007677
 356:  mu=85.275281   Gap=0.008427      sigma=8.927772    Gap=0.008025
